GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
2.08,307,09497500,2018-07-17 00:00,0.00,2.09
2.32,459,09497500,2018-07-17 00:15,0.00,2.33
2.43,525,09497500,2018-07-17 00:30,0.00,2.42
2.46,547,09497500,2018-07-17 00:45,0.00,2.45
2.48,555,09497500,2018-07-17 01:00,0.00,2.46
2.49,563,09497500,2018-07-17 01:15,0.00,2.47
2.47,555,09497500,2018-07-17 01:30,0.00,2.46
2.45,540,09497500,2018-07-17 01:45,0.00,2.44
2.43,525,09497500,2018-07-17 02:00,0.00,2.42
2.41,503,09497500,2018-07-17 02:15,0.00,2.39
2.38,481,09497500,2018-07-17 02:30,0.00,2.36
2.35,466,09497500,2018-07-17 02:45,0.00,2.34
2.33,445,09497500,2018-07-17 03:00,0.00,2.31
2.30,424,09497500,2018-07-17 03:15,0.00,2.28
2.27,410,09497500,2018-07-17 03:30,0.00,2.26
2.25,397,09497500,2018-07-17 03:45,0.00,2.24
2.23,379,09497500,2018-07-17 04:00,0.00,2.21
2.20,367,09497500,2018-07-17 04:15,0.00,2.19
2.18,355,09497500,2018-07-17 04:30,0.00,2.17
2.16,343,09497500,2018-07-17 04:45,0.00,2.15
2.14,331,09497500,2018-07-17 05:00,0.00,2.13
2.13,319,09497500,2018-07-17 05:15,0.00,2.11
2.10,307,09497500,2018-07-17 05:30,0.00,2.09
2.09,301,09497500,2018-07-17 05:45,0.00,2.08
2.07,290,09497500,2018-07-17 06:00,0.00,2.06
2.05,280,09497500,2018-07-17 06:15,0.00,2.04
2.04,275,09497500,2018-07-17 06:30,0.00,2.03
2.03,269,09497500,2018-07-17 06:45,0.00,2.02
2.01,259,09497500,2018-07-17 07:00,0.00,2.00
2.00,255,09497500,2018-07-17 07:15,0.00,1.99
1.99,250,09497500,2018-07-17 07:30,0.00,1.98
1.98,240,09497500,2018-07-17 07:45,0.00,1.96
1.96,236,09497500,2018-07-17 08:00,0.00,1.95
1.95,233,09497500,2018-07-17 08:15,0.00,1.94
1.94,229,09497500,2018-07-17 08:30,0.00,1.93
1.93,225,09497500,2018-07-17 08:45,0.00,1.92
1.92,222,09497500,2018-07-17 09:00,0.00,1.91
1.91,218,09497500,2018-07-17 09:15,0.00,1.90
