Temp,Flow,site_no,datetime,Precipitation,GageHeight
88.8,0.00,09424900,2018-07-25 00:00,0.00,0.02
88.7,0.00,09424900,2018-07-25 00:15,0.00,0.02
87.7,0.00,09424900,2018-07-25 00:30,0.00,0.02
87.6,0.00,09424900,2018-07-25 00:45,0.00,0.02
86.8,0.00,09424900,2018-07-25 01:00,0.00,0.02
86.6,0.00,09424900,2018-07-25 01:15,0.00,0.02
85.7,0.00,09424900,2018-07-25 01:30,0.00,0.02
86.2,0.00,09424900,2018-07-25 01:45,0.00,0.02
87.1,0.00,09424900,2018-07-25 02:00,0.00,0.02
86.2,0.00,09424900,2018-07-25 02:15,0.00,0.02
84.1,0.00,09424900,2018-07-25 02:30,0.00,0.02
85.3,0.00,09424900,2018-07-25 02:45,0.00,0.02
84.3,0.00,09424900,2018-07-25 03:00,0.00,0.01
84.9,0.00,09424900,2018-07-25 03:15,0.00,0.01
84.9,0.00,09424900,2018-07-25 03:30,0.00,0.01
84.6,0.00,09424900,2018-07-25 03:45,0.00,0.01
83.4,0.00,09424900,2018-07-25 04:00,0.00,0.01
82.1,0.00,09424900,2018-07-25 04:15,0.00,0.01
82.8,0.00,09424900,2018-07-25 04:30,0.00,0.01
82.2,0.00,09424900,2018-07-25 04:45,0.00,0.01
82.2,0.00,09424900,2018-07-25 05:00,0.00,0.01
82.5,0.00,09424900,2018-07-25 05:15,0.00,0.01
83.9,0.00,09424900,2018-07-25 05:30,0.00,0.01
82.0,0.00,09424900,2018-07-25 05:45,0.00,0.01
82.3,0.00,09424900,2018-07-25 06:00,0.00,0.01
85.0,0.00,09424900,2018-07-25 06:15,0.00,0.01
86.1,0.00,09424900,2018-07-25 06:30,0.00,0.01
87.4,0.00,09424900,2018-07-25 06:45,0.00,0.02
89.5,0.00,09424900,2018-07-25 07:00,0.00,0.02
90.7,0.00,09424900,2018-07-25 07:15,0.00,0.02
92.1,0.00,09424900,2018-07-25 07:30,0.00,0.02
93.7,0.00,09424900,2018-07-25 07:45,0.00,0.02
99.4,0.00,09424900,2018-07-25 08:00,0.00,0.02
103.2,0.00,09424900,2018-07-25 08:15,0.00,0.02
101.9,0.00,09424900,2018-07-25 08:30,0.00,0.02
103.2,0.00,09424900,2018-07-25 08:45,0.00,0.02
104.5,0.00,09424900,2018-07-25 09:00,0.00,0.02
106.1,0.00,09424900,2018-07-25 09:15,0.00,0.02
106.1,0.00,09424900,2018-07-25 09:30,0.00,0.02
109.8,0.00,09424900,2018-07-25 09:45,0.00,0.02
110.1,0.00,09424900,2018-07-25 10:00,0.00,0.02
110.5,0.00,09424900,2018-07-25 10:15,0.00,0.02
111.7,0.00,09424900,2018-07-25 10:30,0.00,0.02
110.3,0.00,09424900,2018-07-25 10:45,0.00,0.02
112.0,0.00,09424900,2018-07-25 11:00,0.00,0.02
113.4,0.00,09424900,2018-07-25 11:15,0.00,0.02
111.3,0.00,09424900,2018-07-25 11:30,0.00,0.02
112.0,0.00,09424900,2018-07-25 11:45,0.00,0.02
112.8,0.00,09424900,2018-07-25 12:00,0.00,0.02
113.5,0.00,09424900,2018-07-25 12:15,0.00,0.02
114.5,0.00,09424900,2018-07-25 12:30,0.00,0.02
114.1,0.00,09424900,2018-07-25 12:45,0.00,0.02
114.1,0.00,09424900,2018-07-25 13:00,0.00,0.02
114.8,0.00,09424900,2018-07-25 13:15,0.00,0.02
114.8,0.00,09424900,2018-07-25 13:30,0.00,0.02
114.5,0.00,09424900,2018-07-25 13:45,0.00,0.02
115.2,0.00,09424900,2018-07-25 14:00,0.00,0.02
115.3,0.00,09424900,2018-07-25 14:15,0.00,0.02
117.8,0.00,09424900,2018-07-25 14:30,0.00,0.02
115.4,0.00,09424900,2018-07-25 14:45,0.00,0.02
116.5,0.00,09424900,2018-07-25 15:00,0.00,0.02
115.6,0.00,09424900,2018-07-25 15:15,0.00,0.02
115.6,0.00,09424900,2018-07-25 15:30,0.00,0.02
115.3,0.00,09424900,2018-07-25 15:45,0.00,0.02
117.5,0.00,09424900,2018-07-25 16:00,0.00,0.02
115.1,0.00,09424900,2018-07-25 16:15,0.00,0.02
115.3,0.00,09424900,2018-07-25 16:30,0.00,0.02
115.6,0.00,09424900,2018-07-25 16:45,0.00,0.02
114.9,0.00,09424900,2018-07-25 17:00,0.00,0.02
114.6,0.00,09424900,2018-07-25 17:15,0.00,0.02
114.2,0.00,09424900,2018-07-25 17:30,0.00,0.02
114.5,0.00,09424900,2018-07-25 17:45,0.00,0.02
113.5,0.00,09424900,2018-07-25 18:00,0.00,0.02
112.9,0.00,09424900,2018-07-25 18:15,0.00,0.02
112.2,0.00,09424900,2018-07-25 18:30,0.00,0.02
111.2,0.00,09424900,2018-07-25 18:45,0.00,0.02
110.3,0.00,09424900,2018-07-25 19:00,0.00,0.02
109.4,0.00,09424900,2018-07-25 19:15,0.00,0.02
108.3,0.00,09424900,2018-07-25 19:30,0.00,0.02
107.0,0.00,09424900,2018-07-25 19:45,0.00,0.02
106.6,0.00,09424900,2018-07-25 20:00,0.00,0.02
105.9,0.00,09424900,2018-07-25 20:15,0.00,0.02
104.6,0.00,09424900,2018-07-25 20:30,0.00,0.02
100.6,0.00,09424900,2018-07-25 20:45,0.00,0.02
98.7,0.00,09424900,2018-07-25 21:00,0.00,0.02
96.2,0.00,09424900,2018-07-25 21:15,0.00,0.02
96.2,0.00,09424900,2018-07-25 21:30,0.00,0.02
95.2,0.00,09424900,2018-07-25 21:45,0.00,0.02
94.3,0.00,09424900,2018-07-25 22:00,0.00,0.02
94.2,0.00,09424900,2018-07-25 22:15,0.00,0.02
93.4,0.00,09424900,2018-07-25 22:30,0.00,0.02
91.8,0.00,09424900,2018-07-25 22:45,0.00,0.02
90.7,0.00,09424900,2018-07-25 23:00,0.00,0.02
