Temp,Flow,site_no,datetime,Precipitation,GageHeight
92.1,0.00,09424900,2018-07-20 00:00,0.00,0.02
91.4,0.00,09424900,2018-07-20 00:15,0.00,0.02
91.4,0.00,09424900,2018-07-20 00:30,0.00,0.02
90.5,0.00,09424900,2018-07-20 00:45,0.00,0.02
90.8,0.00,09424900,2018-07-20 01:00,0.00,0.02
89.4,0.00,09424900,2018-07-20 01:15,0.00,0.02
89.7,0.00,09424900,2018-07-20 01:30,0.00,0.02
89.6,0.00,09424900,2018-07-20 01:45,0.00,0.02
88.9,0.00,09424900,2018-07-20 02:00,0.00,0.02
88.4,0.00,09424900,2018-07-20 02:15,0.00,0.02
88.7,0.00,09424900,2018-07-20 02:30,0.00,0.02
87.6,0.00,09424900,2018-07-20 02:45,0.00,0.02
88.6,0.00,09424900,2018-07-20 03:00,0.00,0.02
88.0,0.00,09424900,2018-07-20 03:15,0.00,0.02
87.9,0.00,09424900,2018-07-20 03:30,0.00,0.02
86.5,0.00,09424900,2018-07-20 03:45,0.00,0.02
85.9,0.00,09424900,2018-07-20 04:00,0.00,0.02
85.2,0.00,09424900,2018-07-20 04:15,0.00,0.02
84.7,0.00,09424900,2018-07-20 04:30,0.00,0.02
84.1,0.00,09424900,2018-07-20 04:45,0.00,0.02
83.9,0.00,09424900,2018-07-20 05:00,0.00,0.02
83.1,0.00,09424900,2018-07-20 05:15,0.00,0.02
83.1,0.00,09424900,2018-07-20 05:30,0.00,0.02
83.6,0.00,09424900,2018-07-20 05:45,0.00,0.02
83.8,0.00,09424900,2018-07-20 06:00,0.00,0.02
84.2,0.00,09424900,2018-07-20 06:15,0.00,0.02
86.2,0.00,09424900,2018-07-20 06:30,0.00,0.02
86.8,0.00,09424900,2018-07-20 06:45,0.00,0.02
89.1,0.00,09424900,2018-07-20 07:00,0.00,0.02
90.9,0.00,09424900,2018-07-20 07:15,0.00,0.02
91.8,0.00,09424900,2018-07-20 07:30,0.00,0.02
90.6,0.00,09424900,2018-07-20 07:45,0.00,0.02
92.2,0.00,09424900,2018-07-20 08:00,0.00,0.02
91.8,0.00,09424900,2018-07-20 08:15,0.00,0.02
93.2,0.00,09424900,2018-07-20 08:30,0.00,0.02
93.8,0.00,09424900,2018-07-20 08:45,0.00,0.02
96.9,0.00,09424900,2018-07-20 09:00,0.00,0.02
97.8,0.00,09424900,2018-07-20 09:15,0.00,0.02
96.5,0.00,09424900,2018-07-20 09:30,0.00,0.02
99.2,0.00,09424900,2018-07-20 09:45,0.00,0.02
98.6,0.00,09424900,2018-07-20 10:00,0.00,0.02
100.0,0.00,09424900,2018-07-20 10:15,0.00,0.02
99.7,0.00,09424900,2018-07-20 10:30,0.00,0.02
100.6,0.00,09424900,2018-07-20 10:45,0.00,0.02
103.0,0.00,09424900,2018-07-20 11:00,0.00,0.02
101.5,0.00,09424900,2018-07-20 11:15,0.00,0.02
101.1,0.00,09424900,2018-07-20 11:30,0.00,0.02
102.5,0.00,09424900,2018-07-20 11:45,0.00,0.02
103.6,0.00,09424900,2018-07-20 12:00,0.00,0.02
102.8,0.00,09424900,2018-07-20 12:15,0.00,0.02
103.4,0.00,09424900,2018-07-20 12:30,0.00,0.02
104.8,0.00,09424900,2018-07-20 12:45,0.00,0.02
104.6,0.00,09424900,2018-07-20 13:00,0.00,0.02
