GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
1.56,104,09497500,2018-07-12 00:00,0.00,1.55
1.56,104,09497500,2018-07-12 00:15,0.00,1.55
1.56,104,09497500,2018-07-12 00:30,0.00,1.55
1.56,104,09497500,2018-07-12 00:45,0.00,1.55
1.56,104,09497500,2018-07-12 01:00,0.00,1.55
1.56,104,09497500,2018-07-12 01:15,0.00,1.55
1.56,104,09497500,2018-07-12 01:30,0.00,1.55
1.56,104,09497500,2018-07-12 01:45,0.00,1.55
1.56,104,09497500,2018-07-12 02:00,0.00,1.55
1.56,104,09497500,2018-07-12 02:15,0.00,1.55
1.56,104,09497500,2018-07-12 02:30,0.00,1.55
1.55,104,09497500,2018-07-12 02:45,0.00,1.55
1.55,104,09497500,2018-07-12 03:00,0.00,1.55
1.60,118,09497500,2018-07-12 03:15,0.00,1.60
2.31,445,09497500,2018-07-12 03:30,0.00,2.31
2.35,466,09497500,2018-07-12 03:45,0.00,2.34
2.32,445,09497500,2018-07-12 04:00,0.00,2.31
2.28,424,09497500,2018-07-12 04:15,0.00,2.28
2.25,397,09497500,2018-07-12 04:30,0.00,2.24
2.23,379,09497500,2018-07-12 04:45,0.00,2.21
2.19,361,09497500,2018-07-12 05:00,0.00,2.18
2.17,349,09497500,2018-07-12 05:15,0.00,2.16
2.14,331,09497500,2018-07-12 05:30,0.00,2.13
2.12,313,09497500,2018-07-12 05:45,0.00,2.10
2.09,301,09497500,2018-07-12 06:00,0.00,2.08
2.07,290,09497500,2018-07-12 06:15,0.00,2.06
2.05,280,09497500,2018-07-12 06:30,0.00,2.04
2.03,269,09497500,2018-07-12 06:45,0.00,2.02
2.01,259,09497500,2018-07-12 07:00,0.00,2.00
1.99,250,09497500,2018-07-12 07:15,0.00,1.98
1.98,240,09497500,2018-07-12 07:30,0.00,1.96
1.95,233,09497500,2018-07-12 07:45,0.00,1.94
1.94,229,09497500,2018-07-12 08:00,0.00,1.93
1.92,222,09497500,2018-07-12 08:15,0.00,1.91
1.91,218,09497500,2018-07-12 08:30,0.00,1.90
1.89,211,09497500,2018-07-12 08:45,0.00,1.88
1.88,207,09497500,2018-07-12 09:00,0.00,1.87
1.87,204,09497500,2018-07-12 09:15,0.00,1.86
1.86,200,09497500,2018-07-12 09:30,0.00,1.85
1.84,197,09497500,2018-07-12 09:45,0.00,1.84
1.83,193,09497500,2018-07-12 10:00,0.00,1.83
1.83,190,09497500,2018-07-12 10:15,0.00,1.82
1.82,187,09497500,2018-07-12 10:30,0.00,1.81
1.81,183,09497500,2018-07-12 10:45,0.00,1.80
1.80,180,09497500,2018-07-12 11:00,0.00,1.79
1.79,176,09497500,2018-07-12 11:15,0.00,1.78
1.78,176,09497500,2018-07-12 11:30,0.00,1.78
1.77,170,09497500,2018-07-12 11:45,0.00,1.76
1.77,170,09497500,2018-07-12 12:00,0.00,1.76
1.75,166,09497500,2018-07-12 12:15,0.00,1.75
1.75,163,09497500,2018-07-12 12:30,0.00,1.74
1.74,163,09497500,2018-07-12 12:45,0.00,1.74
1.74,160,09497500,2018-07-12 13:00,0.00,1.73
1.74,160,09497500,2018-07-12 13:15,0.00,1.73
1.73,156,09497500,2018-07-12 13:30,0.00,1.72
1.73,156,09497500,2018-07-12 13:45,0.00,1.72
1.72,153,09497500,2018-07-12 14:00,0.00,1.71
1.72,153,09497500,2018-07-12 14:15,0.00,1.71
1.71,150,09497500,2018-07-12 14:30,0.00,1.70
1.71,150,09497500,2018-07-12 14:45,0.00,1.70
1.70,150,09497500,2018-07-12 15:00,0.00,1.70
1.70,147,09497500,2018-07-12 15:15,0.00,1.69
1.69,147,09497500,2018-07-12 15:30,0.00,1.69
1.69,147,09497500,2018-07-12 15:45,0.00,1.69
1.69,143,09497500,2018-07-12 16:00,0.00,1.68
1.69,143,09497500,2018-07-12 16:15,0.00,1.68
1.69,143,09497500,2018-07-12 16:30,0.00,1.68
1.69,143,09497500,2018-07-12 16:45,0.00,1.68
1.69,143,09497500,2018-07-12 17:00,0.00,1.68
1.68,140,09497500,2018-07-12 17:15,0.00,1.67
1.68,140,09497500,2018-07-12 17:30,0.00,1.67
1.67,140,09497500,2018-07-12 17:45,0.00,1.67
1.67,140,09497500,2018-07-12 18:00,0.00,1.67
1.68,140,09497500,2018-07-12 18:15,0.00,1.67
1.67,137,09497500,2018-07-12 18:30,0.00,1.66
1.67,137,09497500,2018-07-12 18:45,0.00,1.66
1.66,137,09497500,2018-07-12 19:00,0.00,1.66
1.66,137,09497500,2018-07-12 19:15,0.00,1.66
1.66,137,09497500,2018-07-12 19:30,0.00,1.66
1.66,137,09497500,2018-07-12 19:45,0.00,1.66
1.66,137,09497500,2018-07-12 20:00,0.00,1.66
1.66,137,09497500,2018-07-12 20:15,0.00,1.66
1.66,137,09497500,2018-07-12 20:30,0.00,1.66
1.67,137,09497500,2018-07-12 20:45,0.00,1.66
1.67,140,09497500,2018-07-12 21:00,0.00,1.67
1.68,143,09497500,2018-07-12 21:15,0.00,1.68
1.69,143,09497500,2018-07-12 21:30,0.00,1.68
1.69,147,09497500,2018-07-12 21:45,0.00,1.69
1.71,150,09497500,2018-07-12 22:00,0.00,1.70
1.71,150,09497500,2018-07-12 22:15,0.00,1.70
1.71,153,09497500,2018-07-12 22:30,0.00,1.71
1.72,153,09497500,2018-07-12 22:45,0.00,1.71
1.71,150,09497500,2018-07-12 23:00,0.00,1.70
1.71,150,09497500,2018-07-12 23:15,0.00,1.70
1.71,150,09497500,2018-07-12 23:30,0.00,1.70
1.70,147,09497500,2018-07-12 23:45,0.00,1.69
