GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
1.67,140,09497500,2018-07-21 00:00,0.00,1.67
1.67,140,09497500,2018-07-21 00:15,0.00,1.67
1.67,140,09497500,2018-07-21 00:30,0.00,1.67
1.67,137,09497500,2018-07-21 00:45,0.00,1.66
1.67,137,09497500,2018-07-21 01:00,0.00,1.66
1.68,137,09497500,2018-07-21 01:15,0.00,1.66
1.67,137,09497500,2018-07-21 01:30,0.00,1.66
1.67,137,09497500,2018-07-21 01:45,0.00,1.66
1.67,137,09497500,2018-07-21 02:00,0.00,1.66
1.68,137,09497500,2018-07-21 02:15,0.00,1.66
1.67,137,09497500,2018-07-21 02:30,0.00,1.66
1.68,137,09497500,2018-07-21 02:45,0.00,1.66
1.68,137,09497500,2018-07-21 03:00,0.00,1.66
1.67,137,09497500,2018-07-21 03:15,0.00,1.66
1.68,137,09497500,2018-07-21 03:30,0.00,1.66
1.68,137,09497500,2018-07-21 03:45,0.00,1.66
1.67,137,09497500,2018-07-21 04:00,0.00,1.66
1.68,137,09497500,2018-07-21 04:15,0.00,1.66
1.67,137,09497500,2018-07-21 04:30,0.00,1.66
1.67,137,09497500,2018-07-21 04:45,0.00,1.66
1.67,137,09497500,2018-07-21 05:00,0.00,1.66
1.67,137,09497500,2018-07-21 05:15,0.00,1.66
1.68,140,09497500,2018-07-21 05:30,0.00,1.67
1.68,140,09497500,2018-07-21 05:45,0.00,1.67
1.68,140,09497500,2018-07-21 06:00,0.00,1.67
1.67,140,09497500,2018-07-21 06:15,0.00,1.67
1.68,140,09497500,2018-07-21 06:30,0.00,1.67
1.68,140,09497500,2018-07-21 06:45,0.00,1.67
1.68,140,09497500,2018-07-21 07:00,0.00,1.67
1.68,140,09497500,2018-07-21 07:15,0.00,1.67
1.68,140,09497500,2018-07-21 07:30,0.00,1.67
1.68,140,09497500,2018-07-21 07:45,0.00,1.67
1.68,140,09497500,2018-07-21 08:00,0.00,1.67
1.68,140,09497500,2018-07-21 08:15,0.00,1.67
1.68,140,09497500,2018-07-21 08:30,0.00,1.67
1.68,140,09497500,2018-07-21 08:45,0.00,1.67
1.68,140,09497500,2018-07-21 09:00,0.00,1.67
1.68,140,09497500,2018-07-21 09:15,0.00,1.67
1.68,140,09497500,2018-07-21 09:30,0.00,1.67
1.68,143,09497500,2018-07-21 09:45,0.00,1.68
1.69,143,09497500,2018-07-21 10:00,0.00,1.68
1.70,143,09497500,2018-07-21 10:15,0.00,1.68
1.70,143,09497500,2018-07-21 10:30,0.00,1.68
1.70,150,09497500,2018-07-21 10:45,0.00,1.70
1.72,153,09497500,2018-07-21 11:00,0.00,1.71
1.74,156,09497500,2018-07-21 11:15,0.00,1.72
1.75,163,09497500,2018-07-21 11:30,0.00,1.74
1.76,170,09497500,2018-07-21 11:45,0.00,1.76
1.77,170,09497500,2018-07-21 12:00,0.00,1.76
1.77,173,09497500,2018-07-21 12:15,0.00,1.77
1.77,173,09497500,2018-07-21 12:30,0.00,1.77
1.75,173,09497500,2018-07-21 12:45,0.00,1.77
1.78,170,09497500,2018-07-21 13:00,0.00,1.76
1.77,170,09497500,2018-07-21 13:15,0.00,1.76
1.77,170,09497500,2018-07-21 13:30,0.00,1.76
1.75,170,09497500,2018-07-21 13:45,0.00,1.76
1.77,170,09497500,2018-07-21 14:00,0.00,1.76
1.76,173,09497500,2018-07-21 14:15,0.00,1.77
1.76,173,09497500,2018-07-21 14:30,0.00,1.77
1.78,173,09497500,2018-07-21 14:45,0.00,1.77
1.75,176,09497500,2018-07-21 15:00,0.00,1.78
1.78,176,09497500,2018-07-21 15:15,0.00,1.78
1.78,176,09497500,2018-07-21 15:30,0.00,1.78
1.79,176,09497500,2018-07-21 15:45,0.00,1.78
1.77,176,09497500,2018-07-21 16:00,0.00,1.78
1.75,176,09497500,2018-07-21 16:15,0.00,1.78
1.78,173,09497500,2018-07-21 16:30,0.00,1.77
1.77,173,09497500,2018-07-21 16:45,0.00,1.77
1.76,173,09497500,2018-07-21 17:00,0.00,1.77
1.75,173,09497500,2018-07-21 17:15,0.00,1.77
1.73,173,09497500,2018-07-21 17:30,0.00,1.77
1.78,170,09497500,2018-07-21 17:45,0.00,1.76
1.75,170,09497500,2018-07-21 18:00,0.00,1.76
1.75,170,09497500,2018-07-21 18:15,0.00,1.76
1.76,170,09497500,2018-07-21 18:30,0.00,1.76
1.76,170,09497500,2018-07-21 18:45,0.00,1.76
1.75,170,09497500,2018-07-21 19:00,0.00,1.76
1.75,170,09497500,2018-07-21 19:15,0.00,1.76
1.74,170,09497500,2018-07-21 19:30,0.00,1.76
1.72,170,09497500,2018-07-21 19:45,0.00,1.76
1.75,170,09497500,2018-07-21 20:00,0.00,1.76
1.76,166,09497500,2018-07-21 20:15,0.00,1.75
1.76,166,09497500,2018-07-21 20:30,0.00,1.75
1.76,166,09497500,2018-07-21 20:45,0.00,1.75
1.75,166,09497500,2018-07-21 21:00,0.00,1.75
1.75,163,09497500,2018-07-21 21:15,0.00,1.74
1.75,163,09497500,2018-07-21 21:30,0.00,1.74
1.75,163,09497500,2018-07-21 21:45,0.00,1.74
1.75,163,09497500,2018-07-21 22:00,0.00,1.74
1.75,163,09497500,2018-07-21 22:15,0.00,1.74
1.74,160,09497500,2018-07-21 22:30,0.00,1.73
1.74,160,09497500,2018-07-21 22:45,0.00,1.73
1.73,160,09497500,2018-07-21 23:00,0.00,1.73
1.73,156,09497500,2018-07-21 23:15,0.00,1.72
1.73,156,09497500,2018-07-21 23:30,0.00,1.72
1.73,156,09497500,2018-07-21 23:45,0.00,1.72
