GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
-0.98,0.00,09513780,2018-07-07 00:00,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 00:15,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 00:30,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 00:45,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 01:00,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 01:15,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 01:30,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 01:45,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 02:00,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 02:15,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 02:30,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 02:45,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 03:00,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 03:15,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 03:30,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 03:45,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 04:00,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 04:15,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 04:30,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 04:45,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 05:00,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 05:15,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 05:30,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 05:45,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 06:00,0.00,-1.44
-0.99,0.00,09513780,2018-07-07 06:15,0.00,-1.44
-0.99,0.00,09513780,2018-07-07 06:30,0.00,-1.44
-0.99,0.00,09513780,2018-07-07 06:45,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 07:00,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 07:15,0.00,-1.44
-0.98,0.00,09513780,2018-07-07 07:30,0.00,-1.44
