Temp,Flow,site_no,datetime,Precipitation,GageHeight
78.2,0.00,09424900,2018-07-13 00:00,0.00,-0.13
78.1,0.00,09424900,2018-07-13 00:15,0.00,-0.13
78.1,0.00,09424900,2018-07-13 00:30,0.00,-0.13
77.7,0.00,09424900,2018-07-13 00:45,0.00,-0.13
77.2,0.00,09424900,2018-07-13 01:00,0.00,-0.13
76.7,0.00,09424900,2018-07-13 01:15,0.00,-0.13
76.4,0.00,09424900,2018-07-13 01:30,0.00,-0.13
76.1,0.00,09424900,2018-07-13 01:45,0.00,-0.13
76.3,0.00,09424900,2018-07-13 02:00,0.00,-0.13
75.6,0.00,09424900,2018-07-13 02:15,0.00,-0.13
75.8,0.00,09424900,2018-07-13 02:30,0.00,-0.13
75.8,0.00,09424900,2018-07-13 02:45,0.00,-0.13
75.7,0.00,09424900,2018-07-13 03:00,0.00,-0.13
75.6,0.00,09424900,2018-07-13 03:15,0.00,-0.13
74.8,0.00,09424900,2018-07-13 03:30,0.00,-0.13
74.7,0.00,09424900,2018-07-13 03:45,0.00,-0.13
74.7,0.00,09424900,2018-07-13 04:00,0.00,-0.13
74.7,0.00,09424900,2018-07-13 04:15,0.00,-0.13
75.2,0.00,09424900,2018-07-13 04:30,0.00,-0.13
74.3,0.00,09424900,2018-07-13 04:45,0.00,-0.13
74.2,0.00,09424900,2018-07-13 05:00,0.00,-0.13
74.8,0.00,09424900,2018-07-13 05:15,0.00,-0.13
74.3,0.00,09424900,2018-07-13 05:30,0.00,-0.13
74.2,0.00,09424900,2018-07-13 05:45,0.00,-0.13
74.3,0.00,09424900,2018-07-13 06:00,0.00,-0.13
75.7,0.00,09424900,2018-07-13 06:15,0.00,-0.13
77.2,0.00,09424900,2018-07-13 06:30,0.00,-0.13
77.8,0.00,09424900,2018-07-13 06:45,0.00,-0.13
79.5,0.00,09424900,2018-07-13 07:00,0.00,-0.13
81.1,0.00,09424900,2018-07-13 07:15,0.00,-0.13
82.6,0.00,09424900,2018-07-13 07:30,0.00,-0.13
84.5,0.00,09424900,2018-07-13 07:45,0.00,-0.13
88.6,0.00,09424900,2018-07-13 08:00,0.00,-0.13
88.0,0.00,09424900,2018-07-13 08:15,0.00,-0.13
87.5,0.00,09424900,2018-07-13 08:30,0.00,-0.13
91.2,0.00,09424900,2018-07-13 08:45,0.00,-0.13
93.4,0.00,09424900,2018-07-13 09:00,0.00,-0.13
95.6,0.00,09424900,2018-07-13 09:15,0.00,-0.13
96.0,0.00,09424900,2018-07-13 09:30,0.00,-0.13
95.8,0.00,09424900,2018-07-13 09:45,0.00,-0.13
95.8,0.00,09424900,2018-07-13 10:00,0.00,-0.13
97.4,0.00,09424900,2018-07-13 10:15,0.00,-0.12
98.1,0.00,09424900,2018-07-13 10:30,0.00,-0.12
98.2,0.00,09424900,2018-07-13 10:45,0.00,-0.12
98.0,0.00,09424900,2018-07-13 11:00,0.00,-0.12
100.7,0.00,09424900,2018-07-13 11:15,0.00,-0.12
99.6,0.00,09424900,2018-07-13 11:30,0.00,-0.12
100.0,0.00,09424900,2018-07-13 11:45,0.00,-0.12
101.3,0.00,09424900,2018-07-13 12:00,0.00,-0.12
101.2,0.00,09424900,2018-07-13 12:15,0.00,-0.12
102.0,0.00,09424900,2018-07-13 12:30,0.00,-0.12
100.2,0.00,09424900,2018-07-13 12:45,0.00,-0.12
103.1,0.00,09424900,2018-07-13 13:00,0.00,-0.12
100.7,0.00,09424900,2018-07-13 13:15,0.00,-0.12
100.5,0.00,09424900,2018-07-13 13:30,0.00,-0.12
99.5,0.00,09424900,2018-07-13 13:45,0.00,-0.12
101.7,0.00,09424900,2018-07-13 14:00,0.00,-0.12
101.7,0.00,09424900,2018-07-13 14:15,0.00,-0.12
101.0,0.00,09424900,2018-07-13 14:30,0.00,-0.12
103.0,0.00,09424900,2018-07-13 14:45,0.00,-0.12
102.6,0.00,09424900,2018-07-13 15:00,0.00,-0.12
103.9,0.00,09424900,2018-07-13 15:15,0.00,-0.12
103.5,0.00,09424900,2018-07-13 15:30,0.00,-0.12
103.1,0.00,09424900,2018-07-13 15:45,0.00,-0.12
104.2,0.00,09424900,2018-07-13 16:00,0.00,-0.12
103.8,0.00,09424900,2018-07-13 16:15,0.00,-0.12
104.2,0.00,09424900,2018-07-13 16:30,0.00,-0.12
103.5,0.00,09424900,2018-07-13 16:45,0.00,-0.12
102.7,0.00,09424900,2018-07-13 17:00,0.00,-0.12
101.6,0.00,09424900,2018-07-13 17:15,0.00,-0.12
102.3,0.00,09424900,2018-07-13 17:30,0.00,-0.12
101.8,0.00,09424900,2018-07-13 17:45,0.00,-0.12
101.6,0.00,09424900,2018-07-13 18:00,0.00,-0.12
101.5,0.00,09424900,2018-07-13 18:15,0.00,-0.12
101.4,0.00,09424900,2018-07-13 18:30,0.00,-0.12
100.8,0.00,09424900,2018-07-13 18:45,0.00,-0.12
100.2,0.00,09424900,2018-07-13 19:00,0.00,-0.12
99.9,0.00,09424900,2018-07-13 19:15,0.00,-0.12
99.9,0.00,09424900,2018-07-13 19:30,0.00,-0.12
99.6,0.00,09424900,2018-07-13 19:45,0.00,-0.12
98.1,0.00,09424900,2018-07-13 20:00,0.00,-0.12
97.8,0.00,09424900,2018-07-13 20:15,0.00,-0.13
98.0,0.00,09424900,2018-07-13 20:30,0.00,-0.13
96.5,0.00,09424900,2018-07-13 20:45,0.00,-0.13
95.8,0.00,09424900,2018-07-13 21:00,0.00,-0.13
96.0,0.00,09424900,2018-07-13 21:15,0.00,-0.13
94.7,0.00,09424900,2018-07-13 21:30,0.00,-0.13
94.4,0.00,09424900,2018-07-13 21:45,0.00,-0.13
94.3,0.00,09424900,2018-07-13 22:00,0.00,-0.13
94.1,0.00,09424900,2018-07-13 22:15,0.00,-0.13
93.6,0.00,09424900,2018-07-13 22:30,0.00,-0.13
92.1,0.00,09424900,2018-07-13 22:45,0.00,-0.13
91.3,0.00,09424900,2018-07-13 23:00,0.00,-0.13
91.3,0.00,09424900,2018-07-13 23:15,0.00,-0.13
92.0,0.00,09424900,2018-07-13 23:30,0.00,-0.13
92.6,0.00,09424900,2018-07-13 23:45,0.00,-0.13
