Temp,Flow,site_no,datetime,Precipitation,GageHeight
82.2,0.00,09424900,2018-07-05 00:00,0.00,-0.13
82.1,0.00,09424900,2018-07-05 00:15,0.00,-0.13
81.9,0.00,09424900,2018-07-05 00:30,0.00,-0.13
81.6,0.00,09424900,2018-07-05 00:45,0.00,-0.13
81.0,0.00,09424900,2018-07-05 01:00,0.00,-0.13
79.9,0.00,09424900,2018-07-05 01:15,0.00,-0.13
79.5,0.00,09424900,2018-07-05 01:30,0.00,-0.13
79.5,0.00,09424900,2018-07-05 01:45,0.00,-0.13
77.7,0.00,09424900,2018-07-05 02:00,0.00,-0.13
78.5,0.00,09424900,2018-07-05 02:15,0.00,-0.13
77.6,0.00,09424900,2018-07-05 02:30,0.00,-0.13
76.9,0.00,09424900,2018-07-05 02:45,0.00,-0.13
77.0,0.00,09424900,2018-07-05 03:00,0.00,-0.13
76.7,0.00,09424900,2018-07-05 03:15,0.00,-0.13
76.8,0.00,09424900,2018-07-05 03:30,0.00,-0.13
75.8,0.00,09424900,2018-07-05 03:45,0.00,-0.13
75.6,0.00,09424900,2018-07-05 04:00,0.00,-0.13
75.6,0.00,09424900,2018-07-05 04:15,0.00,-0.13
74.8,0.00,09424900,2018-07-05 04:30,0.00,-0.13
73.5,0.00,09424900,2018-07-05 04:45,0.00,-0.13
73.4,0.00,09424900,2018-07-05 05:00,0.00,-0.13
74.9,0.00,09424900,2018-07-05 05:15,0.00,-0.13
75.3,0.00,09424900,2018-07-05 05:30,0.00,-0.13
74.9,0.00,09424900,2018-07-05 05:45,0.00,-0.13
74.4,0.00,09424900,2018-07-05 06:00,0.00,-0.13
76.8,0.00,09424900,2018-07-05 06:15,0.00,-0.13
77.5,0.00,09424900,2018-07-05 06:30,0.00,-0.13
77.2,0.00,09424900,2018-07-05 06:45,0.00,-0.13
80.6,0.00,09424900,2018-07-05 07:00,0.00,-0.13
84.2,0.00,09424900,2018-07-05 07:15,0.00,-0.13
85.7,0.00,09424900,2018-07-05 07:30,0.00,-0.13
88.2,0.00,09424900,2018-07-05 07:45,0.00,-0.13
89.5,0.00,09424900,2018-07-05 08:00,0.00,-0.13
91.8,0.00,09424900,2018-07-05 08:15,0.00,-0.13
94.7,0.00,09424900,2018-07-05 08:30,0.00,-0.12
97.5,0.00,09424900,2018-07-05 08:45,0.00,-0.12
97.4,0.00,09424900,2018-07-05 09:00,0.00,-0.12
99.4,0.00,09424900,2018-07-05 09:15,0.00,-0.12
101.4,0.00,09424900,2018-07-05 09:30,0.00,-0.12
103.1,0.00,09424900,2018-07-05 09:45,0.00,-0.12
104.6,0.00,09424900,2018-07-05 10:00,0.00,-0.12
105.9,0.00,09424900,2018-07-05 10:15,0.00,-0.12
107.0,0.00,09424900,2018-07-05 10:30,0.00,-0.12
106.0,0.00,09424900,2018-07-05 10:45,0.00,-0.12
107.3,0.00,09424900,2018-07-05 11:00,0.00,-0.12
110.1,0.00,09424900,2018-07-05 11:15,0.00,-0.12
109.4,0.00,09424900,2018-07-05 11:30,0.00,-0.12
108.4,0.00,09424900,2018-07-05 11:45,0.00,-0.12
110.0,0.00,09424900,2018-07-05 12:00,0.00,-0.12
109.1,0.00,09424900,2018-07-05 12:15,0.00,-0.12
110.3,0.00,09424900,2018-07-05 12:30,0.00,-0.12
110.0,0.00,09424900,2018-07-05 12:45,0.00,-0.12
108.2,0.00,09424900,2018-07-05 13:00,0.00,-0.12
109.2,0.00,09424900,2018-07-05 13:15,0.00,-0.12
110.8,0.00,09424900,2018-07-05 13:30,0.00,-0.12
111.4,0.00,09424900,2018-07-05 13:45,0.00,-0.12
109.6,0.00,09424900,2018-07-05 14:00,0.00,-0.12
110.6,0.00,09424900,2018-07-05 14:15,0.00,-0.12
111.3,0.00,09424900,2018-07-05 14:30,0.00,-0.12
111.1,0.00,09424900,2018-07-05 14:45,0.00,-0.12
112.0,0.00,09424900,2018-07-05 15:00,0.00,-0.12
112.7,0.00,09424900,2018-07-05 15:15,0.00,-0.12
111.2,0.00,09424900,2018-07-05 15:30,0.00,-0.12
112.2,0.00,09424900,2018-07-05 15:45,0.00,-0.12
112.6,0.00,09424900,2018-07-05 16:00,0.00,-0.12
111.8,0.00,09424900,2018-07-05 16:15,0.00,-0.12
