Temp,Flow,site_no,datetime,Precipitation,GageHeight
96.8,0.00,09424900,2018-07-09 00:00,0.00,-0.13
96.5,0.00,09424900,2018-07-09 00:15,0.00,-0.13
95.5,0.00,09424900,2018-07-09 00:30,0.00,-0.13
95.7,0.00,09424900,2018-07-09 00:45,0.00,-0.13
94.5,0.00,09424900,2018-07-09 01:00,0.00,-0.13
94.5,0.00,09424900,2018-07-09 01:15,0.00,-0.13
92.9,0.00,09424900,2018-07-09 01:30,0.00,-0.13
91.9,0.00,09424900,2018-07-09 01:45,0.00,-0.13
91.1,0.00,09424900,2018-07-09 02:00,0.00,-0.13
89.6,0.00,09424900,2018-07-09 02:15,0.00,-0.13
88.9,0.00,09424900,2018-07-09 02:30,0.00,-0.13
87.6,0.00,09424900,2018-07-09 02:45,0.00,-0.13
87.3,0.00,09424900,2018-07-09 03:00,0.00,-0.13
86.9,0.00,09424900,2018-07-09 03:15,0.00,-0.13
86.3,0.00,09424900,2018-07-09 03:30,0.00,-0.13
86.0,0.00,09424900,2018-07-09 03:45,0.00,-0.13
85.5,0.00,09424900,2018-07-09 04:00,0.00,-0.13
85.2,0.00,09424900,2018-07-09 04:15,0.00,-0.13
84.9,0.00,09424900,2018-07-09 04:30,0.00,-0.13
84.7,0.00,09424900,2018-07-09 04:45,0.00,-0.13
84.6,0.00,09424900,2018-07-09 05:00,0.00,-0.13
84.7,0.00,09424900,2018-07-09 05:15,0.00,-0.13
84.6,0.00,09424900,2018-07-09 05:30,0.00,-0.13
84.8,0.00,09424900,2018-07-09 05:45,0.00,-0.13
85.2,0.00,09424900,2018-07-09 06:00,0.00,-0.13
85.5,0.00,09424900,2018-07-09 06:15,0.00,-0.13
85.0,0.00,09424900,2018-07-09 06:30,0.00,-0.13
84.8,0.00,09424900,2018-07-09 06:45,0.00,-0.13
86.3,0.00,09424900,2018-07-09 07:00,0.00,-0.13
88.7,0.00,09424900,2018-07-09 07:15,0.00,-0.13
91.7,0.00,09424900,2018-07-09 07:30,0.00,-0.13
91.1,0.00,09424900,2018-07-09 07:45,0.00,-0.13
89.7,0.00,09424900,2018-07-09 08:00,0.00,-0.13
89.6,0.00,09424900,2018-07-09 08:15,0.00,-0.13
91.5,0.00,09424900,2018-07-09 08:30,0.00,-0.13
91.2,0.00,09424900,2018-07-09 08:45,0.00,-0.13
91.4,0.00,09424900,2018-07-09 09:00,0.00,-0.13
92.1,0.00,09424900,2018-07-09 09:15,0.00,-0.13
94.1,0.00,09424900,2018-07-09 09:30,0.00,-0.13
95.2,0.00,09424900,2018-07-09 09:45,0.00,-0.12
95.7,0.00,09424900,2018-07-09 10:00,0.00,-0.12
96.8,0.00,09424900,2018-07-09 10:15,0.00,-0.12
98.8,0.00,09424900,2018-07-09 10:30,0.00,-0.12
98.7,0.00,09424900,2018-07-09 10:45,0.00,-0.12
99.9,0.00,09424900,2018-07-09 11:00,0.00,-0.12
100.4,0.00,09424900,2018-07-09 11:15,0.00,-0.12
101.8,0.00,09424900,2018-07-09 11:30,0.00,-0.12
100.3,0.00,09424900,2018-07-09 11:45,0.00,-0.12
100.6,0.00,09424900,2018-07-09 12:00,0.00,-0.12
101.2,0.00,09424900,2018-07-09 12:15,0.00,-0.12
102.0,0.00,09424900,2018-07-09 12:30,0.00,-0.12
103.1,0.00,09424900,2018-07-09 12:45,0.00,-0.12
