Temp,Flow,site_no,datetime,Precipitation,GageHeight
73.4,0.00,09424900,2018-07-18 00:00,0.04,-0.05
74.1,0.00,09424900,2018-07-18 00:15,0.00,-0.09
73.9,0.00,09424900,2018-07-18 00:30,0.01,-0.09
73.2,0.00,09424900,2018-07-18 00:45,0.14,0.04
73.5,0.00,09424900,2018-07-18 01:00,0.03,-0.01
73.1,3.20,09424900,2018-07-18 01:15,0.07,0.21
73.5,0.82,09424900,2018-07-18 01:30,0.05,0.15
74.0,0.27,09424900,2018-07-18 01:45,0.00,0.13
74.6,0.00,09424900,2018-07-18 02:00,0.00,0.11
75.1,0.00,09424900,2018-07-18 02:15,0.00,0.10
75.4,0.00,09424900,2018-07-18 02:30,0.00,0.09
76.3,0.00,09424900,2018-07-18 02:45,0.00,0.07
75.6,0.00,09424900,2018-07-18 03:00,0.00,0.06
76.2,0.00,09424900,2018-07-18 03:15,0.00,0.05
75.2,0.00,09424900,2018-07-18 03:30,0.00,0.05
75.2,0.00,09424900,2018-07-18 03:45,0.00,0.05
75.3,0.00,09424900,2018-07-18 04:00,0.00,0.04
75.5,0.00,09424900,2018-07-18 04:15,0.00,0.03
75.7,0.00,09424900,2018-07-18 04:30,0.00,0.03
75.8,0.00,09424900,2018-07-18 04:45,0.00,0.03
75.8,0.00,09424900,2018-07-18 05:00,0.00,0.03
75.8,0.00,09424900,2018-07-18 05:15,0.00,0.03
76.4,0.00,09424900,2018-07-18 05:30,0.00,0.03
76.5,0.00,09424900,2018-07-18 05:45,0.00,0.03
76.5,0.00,09424900,2018-07-18 06:00,0.00,0.03
76.9,0.00,09424900,2018-07-18 06:15,0.00,0.03
76.4,0.00,09424900,2018-07-18 06:30,0.00,0.03
76.7,0.00,09424900,2018-07-18 06:45,0.00,0.03
77.2,0.00,09424900,2018-07-18 07:00,0.00,0.03
80.0,0.00,09424900,2018-07-18 07:15,0.00,0.02
80.8,0.00,09424900,2018-07-18 07:30,0.00,0.02
83.5,0.00,09424900,2018-07-18 07:45,0.00,0.02
85.9,0.00,09424900,2018-07-18 08:00,0.00,0.02
87.2,0.00,09424900,2018-07-18 08:15,0.00,0.02
85.9,0.00,09424900,2018-07-18 08:30,0.00,0.02
87.1,0.00,09424900,2018-07-18 08:45,0.00,0.02
86.5,0.00,09424900,2018-07-18 09:00,0.00,0.02
89.4,0.00,09424900,2018-07-18 09:15,0.00,0.02
89.1,0.00,09424900,2018-07-18 09:30,0.00,0.02
88.9,0.00,09424900,2018-07-18 09:45,0.00,0.02
91.3,0.00,09424900,2018-07-18 10:00,0.00,0.02
89.6,0.00,09424900,2018-07-18 10:15,0.00,0.02
90.3,0.00,09424900,2018-07-18 10:30,0.00,0.02
91.2,0.00,09424900,2018-07-18 10:45,0.00,0.02
91.5,0.00,09424900,2018-07-18 11:00,0.00,0.02
92.3,0.00,09424900,2018-07-18 11:15,0.00,0.02
91.3,0.00,09424900,2018-07-18 11:30,0.00,0.02
92.6,0.00,09424900,2018-07-18 11:45,0.00,0.02
92.4,0.00,09424900,2018-07-18 12:00,0.00,0.02
92.6,0.00,09424900,2018-07-18 12:15,0.00,0.02
92.9,0.00,09424900,2018-07-18 12:30,0.00,0.02
93.3,0.00,09424900,2018-07-18 12:45,0.00,0.02
94.1,0.00,09424900,2018-07-18 13:00,0.00,0.02
94.3,0.00,09424900,2018-07-18 13:15,0.00,0.02
94.7,0.00,09424900,2018-07-18 13:30,0.00,0.02
95.3,0.00,09424900,2018-07-18 13:45,0.00,0.02
95.7,0.00,09424900,2018-07-18 14:00,0.00,0.02
96.5,0.00,09424900,2018-07-18 14:15,0.00,0.02
98.4,0.00,09424900,2018-07-18 14:30,0.00,0.02
97.3,0.00,09424900,2018-07-18 14:45,0.00,0.02
98.7,0.00,09424900,2018-07-18 15:00,0.00,0.02
98.0,0.00,09424900,2018-07-18 15:15,0.00,0.02
97.0,0.00,09424900,2018-07-18 15:30,0.00,0.02
98.1,0.00,09424900,2018-07-18 15:45,0.00,0.02
99.3,0.00,09424900,2018-07-18 16:00,0.00,0.02
100.3,0.00,09424900,2018-07-18 16:15,0.00,0.02
98.5,0.00,09424900,2018-07-18 16:30,0.00,0.02
99.3,0.00,09424900,2018-07-18 16:45,0.00,0.02
97.2,0.00,09424900,2018-07-18 17:00,0.00,0.02
99.8,0.00,09424900,2018-07-18 17:15,0.00,0.02
99.5,0.00,09424900,2018-07-18 17:30,0.00,0.02
98.8,0.00,09424900,2018-07-18 17:45,0.00,0.02
98.9,0.00,09424900,2018-07-18 18:00,0.00,0.02
98.2,0.00,09424900,2018-07-18 18:15,0.00,0.02
98.8,0.00,09424900,2018-07-18 18:30,0.00,0.02
97.4,0.00,09424900,2018-07-18 18:45,0.00,0.02
97.0,0.00,09424900,2018-07-18 19:00,0.00,0.02
96.5,0.00,09424900,2018-07-18 19:15,0.00,0.02
95.7,0.00,09424900,2018-07-18 19:30,0.00,0.02
95.0,0.00,09424900,2018-07-18 19:45,0.00,0.02
93.9,0.00,09424900,2018-07-18 20:00,0.00,0.02
93.4,0.00,09424900,2018-07-18 20:15,0.00,0.02
92.7,0.00,09424900,2018-07-18 20:30,0.00,0.02
91.8,0.00,09424900,2018-07-18 20:45,0.00,0.02
90.4,0.00,09424900,2018-07-18 21:00,0.00,0.02
89.6,0.00,09424900,2018-07-18 21:15,0.00,0.02
88.8,0.00,09424900,2018-07-18 21:30,0.00,0.02
90.7,0.00,09424900,2018-07-18 21:45,0.00,0.02
89.6,0.00,09424900,2018-07-18 22:00,0.00,0.02
89.3,0.00,09424900,2018-07-18 22:15,0.00,0.02
89.5,0.00,09424900,2018-07-18 22:30,0.00,0.02
90.2,0.00,09424900,2018-07-18 22:45,0.00,0.02
90.3,0.00,09424900,2018-07-18 23:00,0.00,0.02
89.5,0.00,09424900,2018-07-18 23:15,0.00,0.02
89.2,0.00,09424900,2018-07-18 23:30,0.00,0.02
90.3,0.00,09424900,2018-07-18 23:45,0.00,0.02
