Temp,Flow,site_no,datetime,Precipitation,GageHeight
94.0,0.00,09424900,2018-07-21 00:00,0.00,0.02
92.9,0.00,09424900,2018-07-21 00:15,0.00,0.02
91.7,0.00,09424900,2018-07-21 00:30,0.00,0.02
91.6,0.00,09424900,2018-07-21 00:45,0.00,0.02
93.8,0.00,09424900,2018-07-21 01:00,0.00,0.02
94.1,0.00,09424900,2018-07-21 01:15,0.00,0.02
93.6,0.00,09424900,2018-07-21 01:30,0.00,0.02
92.7,0.00,09424900,2018-07-21 01:45,0.00,0.02
91.4,0.00,09424900,2018-07-21 02:00,0.00,0.02
91.6,0.00,09424900,2018-07-21 02:15,0.00,0.02
92.1,0.00,09424900,2018-07-21 02:30,0.00,0.02
92.2,0.00,09424900,2018-07-21 02:45,0.00,0.02
91.8,0.00,09424900,2018-07-21 03:00,0.00,0.02
91.0,0.00,09424900,2018-07-21 03:15,0.00,0.02
91.5,0.00,09424900,2018-07-21 03:30,0.00,0.02
90.3,0.00,09424900,2018-07-21 03:45,0.00,0.02
91.1,0.00,09424900,2018-07-21 04:00,0.00,0.02
89.8,0.00,09424900,2018-07-21 04:15,0.00,0.02
90.1,0.00,09424900,2018-07-21 04:30,0.00,0.02
89.8,0.00,09424900,2018-07-21 04:45,0.00,0.02
89.3,0.00,09424900,2018-07-21 05:00,0.00,0.02
88.8,0.00,09424900,2018-07-21 05:15,0.00,0.02
90.2,0.00,09424900,2018-07-21 05:30,0.00,0.02
90.1,0.00,09424900,2018-07-21 05:45,0.00,0.02
89.9,0.00,09424900,2018-07-21 06:00,0.00,0.02
89.0,0.00,09424900,2018-07-21 06:15,0.00,0.02
87.7,0.00,09424900,2018-07-21 06:30,0.00,0.02
87.9,0.00,09424900,2018-07-21 06:45,0.00,0.02
86.1,0.00,09424900,2018-07-21 07:00,0.00,0.02
75.7,0.00,09424900,2018-07-21 07:15,0.01,0.02
73.8,0.00,09424900,2018-07-21 07:30,0.02,0.01
73.4,0.00,09424900,2018-07-21 07:45,0.01,0.01
73.0,0.00,09424900,2018-07-21 08:00,0.02,0.01
72.7,0.00,09424900,2018-07-21 08:15,0.01,0.01
72.9,0.00,09424900,2018-07-21 08:30,0.00,0.01
73.5,0.00,09424900,2018-07-21 08:45,0.00,0.01
74.7,0.00,09424900,2018-07-21 09:00,0.00,0.01
75.8,0.00,09424900,2018-07-21 09:15,0.00,0.01
76.3,0.00,09424900,2018-07-21 09:30,0.00,0.01
76.4,0.00,09424900,2018-07-21 09:45,0.00,0.01
73.8,0.00,09424900,2018-07-21 10:00,0.02,0.01
74.4,0.00,09424900,2018-07-21 10:15,0.00,0.01
74.0,0.00,09424900,2018-07-21 10:30,0.04,0.01
74.6,0.00,09424900,2018-07-21 10:45,0.02,0.01
75.2,0.00,09424900,2018-07-21 11:00,0.02,0.01
78.5,0.00,09424900,2018-07-21 11:15,0.00,0.01
76.3,0.00,09424900,2018-07-21 11:30,0.00,0.01
77.8,0.00,09424900,2018-07-21 11:45,0.00,0.01
78.9,0.00,09424900,2018-07-21 12:00,0.00,0.01
80.5,0.00,09424900,2018-07-21 12:15,0.00,0.01
80.0,0.00,09424900,2018-07-21 12:30,0.00,0.02
79.1,0.00,09424900,2018-07-21 12:45,0.00,0.02
79.0,0.00,09424900,2018-07-21 13:00,0.00,0.02
80.5,0.00,09424900,2018-07-21 13:15,0.00,0.02
82.7,0.00,09424900,2018-07-21 13:30,0.00,0.02
84.0,0.00,09424900,2018-07-21 13:45,0.00,0.02
86.5,0.00,09424900,2018-07-21 14:00,0.00,0.02
88.5,0.00,09424900,2018-07-21 14:15,0.00,0.02
89.0,0.00,09424900,2018-07-21 14:30,0.00,0.02
89.3,0.00,09424900,2018-07-21 14:45,0.00,0.02
89.2,0.00,09424900,2018-07-21 15:00,0.00,0.02
87.1,0.00,09424900,2018-07-21 15:15,0.00,0.02
88.0,0.00,09424900,2018-07-21 15:30,0.00,0.02
87.2,0.00,09424900,2018-07-21 15:45,0.00,0.02
88.0,0.00,09424900,2018-07-21 16:00,0.00,0.02
87.5,0.00,09424900,2018-07-21 16:15,0.00,0.02
89.4,0.00,09424900,2018-07-21 16:30,0.00,0.02
89.4,0.00,09424900,2018-07-21 16:45,0.00,0.02
89.9,0.00,09424900,2018-07-21 17:00,0.00,0.02
89.9,0.00,09424900,2018-07-21 17:15,0.00,0.02
90.3,0.00,09424900,2018-07-21 17:30,0.00,0.02
90.9,0.00,09424900,2018-07-21 17:45,0.00,0.02
