Temp,Flow,site_no,datetime,Precipitation,GageHeight
80.8,0.00,09424900,2018-07-04 00:00,0.00,-0.13
79.9,0.00,09424900,2018-07-04 00:15,0.00,-0.13
79.1,0.00,09424900,2018-07-04 00:30,0.00,-0.13
78.2,0.00,09424900,2018-07-04 00:45,0.00,-0.13
77.4,0.00,09424900,2018-07-04 01:00,0.00,-0.13
77.1,0.00,09424900,2018-07-04 01:15,0.00,-0.13
76.3,0.00,09424900,2018-07-04 01:30,0.00,-0.13
76.4,0.00,09424900,2018-07-04 01:45,0.00,-0.13
76.3,0.00,09424900,2018-07-04 02:00,0.00,-0.13
76.9,0.00,09424900,2018-07-04 02:15,0.00,-0.13
75.7,0.00,09424900,2018-07-04 02:30,0.00,-0.13
74.0,0.00,09424900,2018-07-04 02:45,0.00,-0.13
74.7,0.00,09424900,2018-07-04 03:00,0.00,-0.13
73.8,0.00,09424900,2018-07-04 03:15,0.00,-0.13
74.1,0.00,09424900,2018-07-04 03:30,0.00,-0.13
73.4,0.00,09424900,2018-07-04 03:45,0.00,-0.13
73.6,0.00,09424900,2018-07-04 04:00,0.00,-0.13
73.3,0.00,09424900,2018-07-04 04:15,0.00,-0.13
72.1,0.00,09424900,2018-07-04 04:30,0.00,-0.13
71.3,0.00,09424900,2018-07-04 04:45,0.00,-0.13
71.5,0.00,09424900,2018-07-04 05:00,0.00,-0.13
70.4,0.00,09424900,2018-07-04 05:15,0.00,-0.13
73.0,0.00,09424900,2018-07-04 05:30,0.00,-0.13
73.4,0.00,09424900,2018-07-04 05:45,0.00,-0.13
75.3,0.00,09424900,2018-07-04 06:00,0.00,-0.13
79.9,0.00,09424900,2018-07-04 06:15,0.00,-0.13
82.4,0.00,09424900,2018-07-04 06:30,0.00,-0.13
83.4,0.00,09424900,2018-07-04 06:45,0.00,-0.13
86.8,0.00,09424900,2018-07-04 07:00,0.00,-0.13
89.0,0.00,09424900,2018-07-04 07:15,0.00,-0.13
90.6,0.00,09424900,2018-07-04 07:30,0.00,-0.13
92.0,0.00,09424900,2018-07-04 07:45,0.00,-0.13
92.3,0.00,09424900,2018-07-04 08:00,0.00,-0.12
93.7,0.00,09424900,2018-07-04 08:15,0.00,-0.12
93.9,0.00,09424900,2018-07-04 08:30,0.00,-0.12
95.7,0.00,09424900,2018-07-04 08:45,0.00,-0.12
95.4,0.00,09424900,2018-07-04 09:00,0.00,-0.12
96.2,0.00,09424900,2018-07-04 09:15,0.00,-0.12
95.9,0.00,09424900,2018-07-04 09:30,0.00,-0.12
96.5,0.00,09424900,2018-07-04 09:45,0.00,-0.12
97.6,0.00,09424900,2018-07-04 10:00,0.00,-0.12
96.3,0.00,09424900,2018-07-04 10:15,0.00,-0.12
97.1,0.00,09424900,2018-07-04 10:30,0.00,-0.12
97.0,0.00,09424900,2018-07-04 10:45,0.00,-0.12
98.5,0.00,09424900,2018-07-04 11:00,0.00,-0.12
98.1,0.00,09424900,2018-07-04 11:15,0.00,-0.12
