Temp,Flow,site_no,datetime,Precipitation,GageHeight
86.0,0.00,09424900,2018-07-16 00:00,0.00,-0.13
85.8,0.00,09424900,2018-07-16 00:15,0.00,-0.13
85.8,0.00,09424900,2018-07-16 00:30,0.00,-0.13
85.8,0.00,09424900,2018-07-16 00:45,0.00,-0.13
85.7,0.00,09424900,2018-07-16 01:00,0.00,-0.13
85.6,0.00,09424900,2018-07-16 01:15,0.00,-0.13
85.4,0.00,09424900,2018-07-16 01:30,0.00,-0.13
85.2,0.00,09424900,2018-07-16 01:45,0.00,-0.13
85.2,0.00,09424900,2018-07-16 02:00,0.00,-0.13
85.0,0.00,09424900,2018-07-16 02:15,0.00,-0.13
84.8,0.00,09424900,2018-07-16 02:30,0.00,-0.13
84.9,0.00,09424900,2018-07-16 02:45,0.00,-0.13
84.9,0.00,09424900,2018-07-16 03:00,0.00,-0.13
85.0,0.00,09424900,2018-07-16 03:15,0.00,-0.13
85.4,0.00,09424900,2018-07-16 03:30,0.00,-0.13
85.5,0.00,09424900,2018-07-16 03:45,0.00,-0.13
85.6,0.00,09424900,2018-07-16 04:00,0.00,-0.13
85.5,0.00,09424900,2018-07-16 04:15,0.00,-0.13
85.8,0.00,09424900,2018-07-16 04:30,0.00,-0.13
85.9,0.00,09424900,2018-07-16 04:45,0.00,-0.13
86.0,0.00,09424900,2018-07-16 05:00,0.00,-0.13
85.6,0.00,09424900,2018-07-16 05:15,0.00,-0.13
85.4,0.00,09424900,2018-07-16 05:30,0.00,-0.13
85.3,0.00,09424900,2018-07-16 05:45,0.00,-0.13
85.3,0.00,09424900,2018-07-16 06:00,0.00,-0.13
85.3,0.00,09424900,2018-07-16 06:15,0.00,-0.13
85.5,0.00,09424900,2018-07-16 06:30,0.00,-0.13
85.1,0.00,09424900,2018-07-16 06:45,0.00,-0.13
85.4,0.00,09424900,2018-07-16 07:00,0.00,-0.13
85.3,0.00,09424900,2018-07-16 07:15,0.00,-0.13
85.7,0.00,09424900,2018-07-16 07:30,0.00,-0.13
86.3,0.00,09424900,2018-07-16 07:45,0.00,-0.13
86.7,0.00,09424900,2018-07-16 08:00,0.00,-0.13
88.2,0.00,09424900,2018-07-16 08:15,0.00,-0.13
89.0,0.00,09424900,2018-07-16 08:30,0.00,-0.13
89.2,0.00,09424900,2018-07-16 08:45,0.00,-0.13
89.4,0.00,09424900,2018-07-16 09:00,0.00,-0.13
90.5,0.00,09424900,2018-07-16 09:15,0.00,-0.13
91.0,0.00,09424900,2018-07-16 09:30,0.00,-0.13
94.5,0.00,09424900,2018-07-16 09:45,0.00,-0.13
94.7,0.00,09424900,2018-07-16 10:00,0.00,-0.13
98.4,0.00,09424900,2018-07-16 10:15,0.00,-0.12
97.9,0.00,09424900,2018-07-16 10:30,0.00,-0.12
96.4,0.00,09424900,2018-07-16 10:45,0.00,-0.12
98.4,0.00,09424900,2018-07-16 11:00,0.00,-0.12
100.4,0.00,09424900,2018-07-16 11:15,0.00,-0.12
100.0,0.00,09424900,2018-07-16 11:30,0.00,-0.12
99.3,0.00,09424900,2018-07-16 11:45,0.00,-0.12
99.1,0.00,09424900,2018-07-16 12:00,0.00,-0.12
100.5,0.00,09424900,2018-07-16 12:15,0.00,-0.12
99.9,0.00,09424900,2018-07-16 12:30,0.00,-0.12
102.3,0.00,09424900,2018-07-16 12:45,0.00,-0.12
101.9,0.00,09424900,2018-07-16 13:00,0.00,-0.12
103.0,0.00,09424900,2018-07-16 13:15,0.00,-0.12
102.8,0.00,09424900,2018-07-16 13:30,0.00,-0.12
103.7,0.00,09424900,2018-07-16 13:45,0.00,-0.12
102.5,0.00,09424900,2018-07-16 14:00,0.00,-0.12
103.9,0.00,09424900,2018-07-16 14:15,0.00,-0.12
104.2,0.00,09424900,2018-07-16 14:30,0.00,-0.12
104.4,0.00,09424900,2018-07-16 14:45,0.00,-0.12
103.7,0.00,09424900,2018-07-16 15:00,0.00,-0.12
104.5,0.00,09424900,2018-07-16 15:15,0.00,-0.12
105.5,0.00,09424900,2018-07-16 15:30,0.00,-0.12
105.6,0.00,09424900,2018-07-16 15:45,0.00,-0.12
104.4,0.00,09424900,2018-07-16 16:00,0.00,-0.12
105.6,0.00,09424900,2018-07-16 16:15,0.00,-0.12
105.9,0.00,09424900,2018-07-16 16:30,0.00,-0.12
105.5,0.00,09424900,2018-07-16 16:45,0.00,-0.12
105.4,0.00,09424900,2018-07-16 17:00,0.00,-0.12
105.5,0.00,09424900,2018-07-16 17:15,0.00,-0.12
105.7,0.00,09424900,2018-07-16 17:30,0.00,-0.12
104.6,0.00,09424900,2018-07-16 17:45,0.00,-0.12
104.1,0.00,09424900,2018-07-16 18:00,0.00,-0.12
103.9,0.00,09424900,2018-07-16 18:15,0.00,-0.12
103.5,0.00,09424900,2018-07-16 18:30,0.00,-0.12
103.4,0.00,09424900,2018-07-16 18:45,0.00,-0.12
103.1,0.00,09424900,2018-07-16 19:00,0.00,-0.12
102.4,0.00,09424900,2018-07-16 19:15,0.00,-0.12
101.8,0.00,09424900,2018-07-16 19:30,0.00,-0.12
101.1,0.00,09424900,2018-07-16 19:45,0.00,-0.12
100.6,0.00,09424900,2018-07-16 20:00,0.00,-0.12
100.1,0.00,09424900,2018-07-16 20:15,0.00,-0.12
99.3,0.00,09424900,2018-07-16 20:30,0.00,-0.12
98.9,0.00,09424900,2018-07-16 20:45,0.00,-0.12
98.5,0.00,09424900,2018-07-16 21:00,0.00,-0.12
98.8,0.00,09424900,2018-07-16 21:15,0.00,-0.12
98.4,0.00,09424900,2018-07-16 21:30,0.00,-0.12
98.0,0.00,09424900,2018-07-16 21:45,0.00,-0.12
97.4,0.00,09424900,2018-07-16 22:00,0.00,-0.12
97.0,0.00,09424900,2018-07-16 22:15,0.00,-0.12
96.7,0.00,09424900,2018-07-16 22:30,0.00,-0.12
96.2,0.00,09424900,2018-07-16 22:45,0.00,-0.12
96.4,0.00,09424900,2018-07-16 23:00,0.00,-0.12
96.0,0.00,09424900,2018-07-16 23:15,0.00,-0.13
95.6,0.00,09424900,2018-07-16 23:30,0.00,-0.13
94.7,0.00,09424900,2018-07-16 23:45,0.00,-0.13
