Temp,Flow,site_no,datetime,Precipitation,GageHeight
90.2,0.00,09424900,2018-07-26 00:00,0.00,0.02
89.6,0.00,09424900,2018-07-26 00:15,0.00,0.02
90.0,0.00,09424900,2018-07-26 00:30,0.00,0.02
89.6,0.00,09424900,2018-07-26 00:45,0.00,0.02
88.3,0.00,09424900,2018-07-26 01:00,0.00,0.02
88.0,0.00,09424900,2018-07-26 01:15,0.00,0.02
87.4,0.00,09424900,2018-07-26 01:30,0.00,0.02
87.3,0.00,09424900,2018-07-26 01:45,0.00,0.02
87.1,0.00,09424900,2018-07-26 02:00,0.00,0.02
86.4,0.00,09424900,2018-07-26 02:15,0.00,0.02
86.8,0.00,09424900,2018-07-26 02:30,0.00,0.02
86.0,0.00,09424900,2018-07-26 02:45,0.00,0.02
87.1,0.00,09424900,2018-07-26 03:00,0.00,0.02
86.5,0.00,09424900,2018-07-26 03:15,0.00,0.02
86.1,0.00,09424900,2018-07-26 03:30,0.00,0.02
86.5,0.00,09424900,2018-07-26 03:45,0.00,0.02
87.8,0.00,09424900,2018-07-26 04:00,0.00,0.02
86.7,0.00,09424900,2018-07-26 04:15,0.00,0.02
87.3,0.00,09424900,2018-07-26 04:30,0.00,0.02
86.9,0.00,09424900,2018-07-26 04:45,0.00,0.02
87.0,0.00,09424900,2018-07-26 05:00,0.00,0.02
85.6,0.00,09424900,2018-07-26 05:15,0.00,0.01
86.6,0.00,09424900,2018-07-26 05:30,0.00,0.01
86.7,0.00,09424900,2018-07-26 05:45,0.00,0.01
86.3,0.00,09424900,2018-07-26 06:00,0.00,0.01
87.4,0.00,09424900,2018-07-26 06:15,0.00,0.01
88.4,0.00,09424900,2018-07-26 06:30,0.00,0.02
90.8,0.00,09424900,2018-07-26 06:45,0.00,0.02
93.6,0.00,09424900,2018-07-26 07:00,0.00,0.02
96.2,0.00,09424900,2018-07-26 07:15,0.00,0.02
97.4,0.00,09424900,2018-07-26 07:30,0.00,0.02
97.1,0.00,09424900,2018-07-26 07:45,0.00,0.02
98.8,0.00,09424900,2018-07-26 08:00,0.00,0.02
98.5,0.00,09424900,2018-07-26 08:15,0.00,0.02
99.2,0.00,09424900,2018-07-26 08:30,0.00,0.02
100.2,0.00,09424900,2018-07-26 08:45,0.00,0.02
99.5,0.00,09424900,2018-07-26 09:00,0.00,0.02
99.5,0.00,09424900,2018-07-26 09:15,0.00,0.02
100.2,0.00,09424900,2018-07-26 09:30,0.00,0.02
101.9,0.00,09424900,2018-07-26 09:45,0.00,0.02
101.9,0.00,09424900,2018-07-26 10:00,0.00,0.02
101.6,0.00,09424900,2018-07-26 10:15,0.00,0.02
103.2,0.00,09424900,2018-07-26 10:30,0.00,0.02
102.5,0.00,09424900,2018-07-26 10:45,0.00,0.02
103.8,0.00,09424900,2018-07-26 11:00,0.00,0.02
104.0,0.00,09424900,2018-07-26 11:15,0.00,0.02
105.2,0.00,09424900,2018-07-26 11:30,0.00,0.02
104.6,0.00,09424900,2018-07-26 11:45,0.00,0.02
103.6,0.00,09424900,2018-07-26 12:00,0.00,0.02
104.0,0.00,09424900,2018-07-26 12:15,0.00,0.02
106.2,0.00,09424900,2018-07-26 12:30,0.00,0.02
106.5,0.00,09424900,2018-07-26 12:45,0.00,0.02
105.2,0.00,09424900,2018-07-26 13:00,0.00,0.02
108.4,0.00,09424900,2018-07-26 13:15,0.00,0.02
108.2,0.00,09424900,2018-07-26 13:30,0.00,0.02
108.1,0.00,09424900,2018-07-26 13:45,0.00,0.02
108.6,0.00,09424900,2018-07-26 14:00,0.00,0.02
108.5,0.00,09424900,2018-07-26 14:15,0.00,0.02
110.8,0.00,09424900,2018-07-26 14:30,0.00,0.02
109.2,0.00,09424900,2018-07-26 14:45,0.00,0.02
110.6,0.00,09424900,2018-07-26 15:00,0.00,0.02
