GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
1.37,53.9,09396100,2018-07-13 00:00,0.00,1.56
1.36,46.3,09396100,2018-07-13 00:15,0.00,1.51
1.37,44.5,09396100,2018-07-13 00:30,0.00,1.50
1.34,34.8,09396100,2018-07-13 00:45,0.00,1.43
1.32,39.4,09396100,2018-07-13 01:00,0.00,1.46
1.31,44.5,09396100,2018-07-13 01:15,0.00,1.50
1.29,42.8,09396100,2018-07-13 01:30,0.00,1.49
1.30,34.8,09396100,2018-07-13 01:45,0.00,1.43
1.24,26.6,09396100,2018-07-13 02:00,0.00,1.35
1.23,34.8,09396100,2018-07-13 02:15,0.00,1.43
1.23,30.5,09396100,2018-07-13 02:30,0.00,1.39
1.23,27.9,09396100,2018-07-13 02:45,0.00,1.36
1.23,24.2,09396100,2018-07-13 03:00,0.00,1.33
1.23,18.0,09396100,2018-07-13 03:15,0.00,1.26
1.23,14.5,09396100,2018-07-13 03:30,0.00,1.21
1.23,16.2,09396100,2018-07-13 03:45,0.00,1.23
1.23,22.0,09396100,2018-07-13 04:00,0.00,1.30
1.23,23.1,09396100,2018-07-13 04:15,0.00,1.32
1.23,18.9,09396100,2018-07-13 04:30,0.00,1.27
1.23,18.9,09396100,2018-07-13 04:45,0.00,1.27
1.23,18.0,09396100,2018-07-13 05:00,0.00,1.26
1.23,12.2,09396100,2018-07-13 05:15,0.00,1.17
1.24,11.5,09396100,2018-07-13 05:30,0.00,1.16
1.23,6.82,09396100,2018-07-13 05:45,0.00,1.06
1.23,6.82,09396100,2018-07-13 06:00,0.00,1.06
1.23,7.32,09396100,2018-07-13 06:15,0.00,1.07
1.23,7.32,09396100,2018-07-13 06:30,0.00,1.07
1.23,6.36,09396100,2018-07-13 06:45,0.00,1.05
1.23,6.36,09396100,2018-07-13 07:00,0.00,1.05
1.23,5.91,09396100,2018-07-13 07:15,0.00,1.04
1.23,7.32,09396100,2018-07-13 07:30,0.00,1.07
1.23,6.36,09396100,2018-07-13 07:45,0.00,1.05
1.23,7.32,09396100,2018-07-13 08:00,0.00,1.07
1.23,8.94,09396100,2018-07-13 08:15,0.00,1.11
1.23,7.32,09396100,2018-07-13 08:30,0.00,1.07
1.23,11.5,09396100,2018-07-13 08:45,0.00,1.16
1.23,11.5,09396100,2018-07-13 09:00,0.00,1.16
1.23,8.94,09396100,2018-07-13 09:15,0.00,1.11
1.23,8.38,09396100,2018-07-13 09:30,0.00,1.10
1.23,9.54,09396100,2018-07-13 09:45,0.00,1.12
1.23,8.38,09396100,2018-07-13 10:00,0.00,1.10
1.23,7.32,09396100,2018-07-13 10:15,0.00,1.07
1.23,7.83,09396100,2018-07-13 10:30,0.00,1.09
1.23,6.36,09396100,2018-07-13 10:45,0.00,1.05
1.23,7.32,09396100,2018-07-13 11:00,0.00,1.07
1.23,6.36,09396100,2018-07-13 11:15,0.00,1.05
1.23,5.91,09396100,2018-07-13 11:30,0.00,1.04
1.23,5.48,09396100,2018-07-13 11:45,0.00,1.02
1.23,4.70,09396100,2018-07-13 12:00,0.00,1.00
2.33,319,09396100,2018-07-13 12:14,,2.33
2.33,319,09396100,2018-07-13 12:15,0.00,2.33
2.38,348,09396100,2018-07-13 12:29,,2.38
2.38,348,09396100,2018-07-13 12:30,0.00,2.38
2.38,348,09396100,2018-07-13 12:44,,2.38
2.51,432,09396100,2018-07-13 12:45,0.00,2.51
2.51,432,09396100,2018-07-13 12:59,,2.51
2.39,354,09396100,2018-07-13 13:00,0.00,2.39
2.43,379,09396100,2018-07-13 13:14,,2.43
2.43,379,09396100,2018-07-13 13:15,0.00,2.43
2.41,366,09396100,2018-07-13 13:30,0.00,2.41
2.41,366,09396100,2018-07-13 13:44,,2.41
2.31,308,09396100,2018-07-13 13:45,0.00,2.31
2.31,308,09396100,2018-07-13 13:59,,2.31
2.30,302,09396100,2018-07-13 14:00,0.00,2.30
2.21,256,09396100,2018-07-13 14:15,0.00,2.21
