BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,5.77,09497700,2018-07-25 00:00,0.00,0.68
,5.77,09497700,2018-07-25 00:15,0.00,0.68
12.5,5.77,09497700,2018-07-25 00:30,0.00,0.68
,5.77,09497700,2018-07-25 00:45,0.00,0.68
,5.77,09497700,2018-07-25 01:00,0.00,0.68
,5.78,09497700,2018-07-25 01:15,0.00,0.68
12.5,5.78,09497700,2018-07-25 01:30,0.00,0.68
,5.78,09497700,2018-07-25 01:45,0.00,0.68
,5.78,09497700,2018-07-25 02:00,0.00,0.68
,5.78,09497700,2018-07-25 02:15,0.00,0.68
12.5,5.78,09497700,2018-07-25 02:30,0.00,0.68
,5.78,09497700,2018-07-25 02:45,0.00,0.68
,5.78,09497700,2018-07-25 03:00,0.00,0.68
,5.78,09497700,2018-07-25 03:15,0.00,0.68
12.5,5.78,09497700,2018-07-25 03:30,0.00,0.68
,5.78,09497700,2018-07-25 03:45,0.00,0.68
,5.78,09497700,2018-07-25 04:00,0.00,0.68
,5.78,09497700,2018-07-25 04:15,0.00,0.68
12.5,5.78,09497700,2018-07-25 04:30,0.00,0.68
,5.78,09497700,2018-07-25 04:45,0.00,0.68
,5.78,09497700,2018-07-25 05:00,0.00,0.68
,5.77,09497700,2018-07-25 05:15,0.00,0.68
12.5,5.77,09497700,2018-07-25 05:30,0.00,0.68
,5.77,09497700,2018-07-25 05:45,0.00,0.68
,5.77,09497700,2018-07-25 06:00,0.00,0.68
,5.77,09497700,2018-07-25 06:15,0.00,0.68
13.1,5.77,09497700,2018-07-25 06:30,0.00,0.68
,5.77,09497700,2018-07-25 06:45,0.00,0.68
,5.77,09497700,2018-07-25 07:00,0.00,0.68
,5.77,09497700,2018-07-25 07:15,0.00,0.68
13.4,5.77,09497700,2018-07-25 07:30,0.00,0.68
,5.77,09497700,2018-07-25 07:45,0.00,0.68
,5.77,09497700,2018-07-25 08:00,0.00,0.68
,5.77,09497700,2018-07-25 08:15,0.00,0.68
13.4,5.77,09497700,2018-07-25 08:30,0.00,0.68
,5.77,09497700,2018-07-25 08:45,0.00,0.68
,5.77,09497700,2018-07-25 09:00,0.00,0.68
,5.78,09497700,2018-07-25 09:15,0.00,0.68
13.4,5.78,09497700,2018-07-25 09:30,0.00,0.68
,5.79,09497700,2018-07-25 09:45,0.00,0.68
,5.79,09497700,2018-07-25 10:00,0.00,0.67
,5.78,09497700,2018-07-25 10:15,0.00,0.67
13.4,5.78,09497700,2018-07-25 10:30,0.00,0.68
,5.78,09497700,2018-07-25 10:45,0.00,0.68
,5.78,09497700,2018-07-25 11:00,0.00,0.68
,5.78,09497700,2018-07-25 11:15,0.00,0.67
13.4,5.78,09497700,2018-07-25 11:30,0.00,0.67
,5.78,09497700,2018-07-25 11:45,0.00,0.67
,5.78,09497700,2018-07-25 12:00,0.00,0.67
,5.78,09497700,2018-07-25 12:15,0.00,0.67
13.4,5.78,09497700,2018-07-25 12:30,0.00,0.67
,5.78,09497700,2018-07-25 12:45,0.00,0.67
,5.78,09497700,2018-07-25 13:00,0.00,0.67
,5.78,09497700,2018-07-25 13:15,0.00,0.67
13.4,5.78,09497700,2018-07-25 13:30,0.00,0.67
,5.78,09497700,2018-07-25 13:45,0.00,0.67
,5.78,09497700,2018-07-25 14:00,0.00,0.67
,5.78,09497700,2018-07-25 14:15,0.00,0.67
12.8,5.78,09497700,2018-07-25 14:30,0.00,0.67
,5.78,09497700,2018-07-25 14:45,0.00,0.67
,5.78,09497700,2018-07-25 15:00,0.00,0.67
,5.78,09497700,2018-07-25 15:15,0.00,0.67
12.8,5.78,09497700,2018-07-25 15:30,0.00,0.67
,5.78,09497700,2018-07-25 15:45,0.00,0.67
,5.78,09497700,2018-07-25 16:00,0.00,0.67
,5.78,09497700,2018-07-25 16:15,0.00,0.67
12.8,5.78,09497700,2018-07-25 16:30,0.00,0.67
,5.78,09497700,2018-07-25 16:45,0.00,0.67
,5.78,09497700,2018-07-25 17:00,0.00,0.67
,5.78,09497700,2018-07-25 17:15,0.00,0.67
12.5,5.78,09497700,2018-07-25 17:30,0.00,0.67
,5.78,09497700,2018-07-25 17:45,0.00,0.67
,5.78,09497700,2018-07-25 18:00,0.00,0.67
,5.78,09497700,2018-07-25 18:15,0.00,0.67
12.5,5.78,09497700,2018-07-25 18:30,0.00,0.67
,5.78,09497700,2018-07-25 18:45,0.00,0.67
,5.78,09497700,2018-07-25 19:00,0.00,0.67
,5.78,09497700,2018-07-25 19:15,0.00,0.68
12.5,5.78,09497700,2018-07-25 19:30,0.00,0.67
,5.78,09497700,2018-07-25 19:45,0.00,0.67
,5.78,09497700,2018-07-25 20:00,0.00,0.68
,5.78,09497700,2018-07-25 20:15,0.00,0.68
12.5,5.78,09497700,2018-07-25 20:30,0.00,0.68
,5.78,09497700,2018-07-25 20:45,0.00,0.68
,5.78,09497700,2018-07-25 21:00,0.00,0.68
,5.78,09497700,2018-07-25 21:15,0.00,0.68
12.5,5.78,09497700,2018-07-25 21:30,0.00,0.68
,5.78,09497700,2018-07-25 21:45,0.00,0.68
,5.78,09497700,2018-07-25 22:00,0.00,0.68
,5.78,09497700,2018-07-25 22:15,0.00,0.68
12.5,5.78,09497700,2018-07-25 22:30,0.00,0.68
,5.78,09497700,2018-07-25 22:45,0.00,0.68
,5.78,09497700,2018-07-25 23:00,0.00,0.68
,5.77,09497700,2018-07-25 23:15,0.00,0.68
12.5,5.78,09497700,2018-07-25 23:30,0.00,0.68
,5.77,09497700,2018-07-25 23:45,0.00,0.68
