BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,5.78,09497700,2018-07-23 00:00,0.00,0.68
,5.78,09497700,2018-07-23 00:15,0.00,0.68
12.5,5.78,09497700,2018-07-23 00:30,0.00,0.68
,5.78,09497700,2018-07-23 00:45,0.00,0.68
,5.78,09497700,2018-07-23 01:00,0.00,0.68
,5.78,09497700,2018-07-23 01:15,0.00,0.68
12.5,5.78,09497700,2018-07-23 01:30,0.00,0.68
,5.78,09497700,2018-07-23 01:45,0.00,0.68
,5.78,09497700,2018-07-23 02:00,0.00,0.68
,5.78,09497700,2018-07-23 02:15,0.00,0.68
12.5,5.78,09497700,2018-07-23 02:30,0.00,0.68
,5.78,09497700,2018-07-23 02:45,0.00,0.68
,5.78,09497700,2018-07-23 03:00,0.00,0.68
,5.78,09497700,2018-07-23 03:15,0.00,0.68
12.5,5.78,09497700,2018-07-23 03:30,0.00,0.68
,5.78,09497700,2018-07-23 03:45,0.00,0.68
,5.78,09497700,2018-07-23 04:00,0.00,0.68
,5.78,09497700,2018-07-23 04:15,0.00,0.68
12.5,5.78,09497700,2018-07-23 04:30,0.00,0.68
,5.79,09497700,2018-07-23 04:45,0.00,0.68
,5.79,09497700,2018-07-23 05:00,0.00,0.68
,5.79,09497700,2018-07-23 05:15,0.00,0.68
12.5,5.79,09497700,2018-07-23 05:30,0.00,0.68
,5.79,09497700,2018-07-23 05:45,0.00,0.68
,5.79,09497700,2018-07-23 06:00,0.00,0.68
,5.79,09497700,2018-07-23 06:15,0.00,0.68
13.1,5.79,09497700,2018-07-23 06:30,0.00,0.68
,5.78,09497700,2018-07-23 06:45,0.00,0.68
,5.78,09497700,2018-07-23 07:00,0.00,0.68
,5.78,09497700,2018-07-23 07:15,0.00,0.68
13.1,5.78,09497700,2018-07-23 07:30,0.00,0.68
,5.78,09497700,2018-07-23 07:45,0.00,0.68
,5.78,09497700,2018-07-23 08:00,0.00,0.68
,5.78,09497700,2018-07-23 08:15,0.00,0.68
13.4,5.78,09497700,2018-07-23 08:30,0.00,0.68
,5.78,09497700,2018-07-23 08:45,0.00,0.68
,5.78,09497700,2018-07-23 09:00,0.00,0.68
,5.78,09497700,2018-07-23 09:15,0.00,0.68
13.4,5.77,09497700,2018-07-23 09:30,0.00,0.67
,5.78,09497700,2018-07-23 09:45,0.00,0.67
,5.78,09497700,2018-07-23 10:00,0.00,0.67
,5.78,09497700,2018-07-23 10:15,0.00,0.68
13.4,5.77,09497700,2018-07-23 10:30,0.00,0.67
,5.78,09497700,2018-07-23 10:45,0.00,0.67
,5.77,09497700,2018-07-23 11:00,0.00,0.67
,5.77,09497700,2018-07-23 11:15,0.00,0.67
13.1,5.77,09497700,2018-07-23 11:30,0.00,0.67
,5.77,09497700,2018-07-23 11:45,0.00,0.67
,5.78,09497700,2018-07-23 12:00,0.00,0.67
,5.77,09497700,2018-07-23 12:15,0.00,0.67
12.8,5.77,09497700,2018-07-23 12:30,0.00,0.68
,5.84,09497700,2018-07-23 12:45,0.00,0.67
,5.84,09497700,2018-07-23 13:00,0.00,0.67
,5.83,09497700,2018-07-23 13:15,0.00,0.67
12.8,5.82,09497700,2018-07-23 13:30,0.00,0.67
,5.82,09497700,2018-07-23 13:45,0.01,0.67
,5.81,09497700,2018-07-23 14:00,0.01,0.67
,5.80,09497700,2018-07-23 14:15,0.00,0.67
12.8,5.80,09497700,2018-07-23 14:30,0.00,0.67
,5.80,09497700,2018-07-23 14:45,0.00,0.67
,5.79,09497700,2018-07-23 15:00,0.00,0.67
,5.79,09497700,2018-07-23 15:15,0.00,0.67
12.5,5.79,09497700,2018-07-23 15:30,0.00,0.67
,5.79,09497700,2018-07-23 15:45,0.00,0.67
,5.79,09497700,2018-07-23 16:00,0.13,0.67
,5.79,09497700,2018-07-23 16:15,0.10,0.67
12.5,5.79,09497700,2018-07-23 16:30,0.00,0.67
,5.78,09497700,2018-07-23 16:45,0.00,0.67
,5.78,09497700,2018-07-23 17:00,0.00,0.67
,5.78,09497700,2018-07-23 17:15,0.00,0.67
12.5,5.78,09497700,2018-07-23 17:30,0.00,0.67
,5.78,09497700,2018-07-23 17:45,0.00,0.67
,5.78,09497700,2018-07-23 18:00,0.00,0.68
,5.78,09497700,2018-07-23 18:15,0.00,0.67
12.5,5.78,09497700,2018-07-23 18:30,0.00,0.67
,5.78,09497700,2018-07-23 18:45,0.00,0.67
,5.79,09497700,2018-07-23 19:00,0.00,0.68
,5.79,09497700,2018-07-23 19:15,0.00,0.68
12.5,5.79,09497700,2018-07-23 19:30,0.00,0.68
,5.79,09497700,2018-07-23 19:45,0.00,0.67
,5.78,09497700,2018-07-23 20:00,0.00,0.68
,5.78,09497700,2018-07-23 20:15,0.00,0.68
12.5,5.78,09497700,2018-07-23 20:30,0.00,0.68
,5.78,09497700,2018-07-23 20:45,0.00,0.68
,5.78,09497700,2018-07-23 21:00,0.00,0.68
,5.79,09497700,2018-07-23 21:15,0.00,0.68
12.5,5.79,09497700,2018-07-23 21:30,0.00,0.68
,5.79,09497700,2018-07-23 21:45,0.00,0.68
,5.79,09497700,2018-07-23 22:00,0.00,0.68
,5.78,09497700,2018-07-23 22:15,0.00,0.68
12.5,5.79,09497700,2018-07-23 22:30,0.00,0.68
,5.79,09497700,2018-07-23 22:45,0.00,0.68
,5.79,09497700,2018-07-23 23:00,0.00,0.68
,5.79,09497700,2018-07-23 23:15,0.00,0.68
12.5,5.78,09497700,2018-07-23 23:30,0.00,0.68
,5.78,09497700,2018-07-23 23:45,0.00,0.68
