GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
1.23,0.00,09396100,2018-07-10 00:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 00:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 00:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 00:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 01:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 01:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 01:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 01:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 02:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 02:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 02:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 02:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 03:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 03:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 03:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 03:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 04:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 04:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 04:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 04:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 05:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 05:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 05:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 05:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 06:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 06:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 06:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 06:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 07:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 07:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 07:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 07:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 08:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 08:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 08:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 08:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 09:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 09:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 09:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 09:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 10:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 10:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 10:30,0.00,0.49
1.23,0.00,09396100,2018-07-10 10:45,0.00,0.49
1.23,0.00,09396100,2018-07-10 11:00,0.00,0.49
1.23,0.00,09396100,2018-07-10 11:15,0.00,0.49
1.23,0.00,09396100,2018-07-10 11:29,,0.49
1.23,1480,09396100,2018-07-10 11:30,0.00,3.75
1.23,1480,09396100,2018-07-10 11:44,,3.75
1.23,1570,09396100,2018-07-10 11:45,0.00,3.85
1.23,1570,09396100,2018-07-10 11:59,,3.85
1.23,1430,09396100,2018-07-10 12:00,0.00,3.70
1.23,1430,09396100,2018-07-10 12:14,,3.70
1.23,1430,09396100,2018-07-10 12:15,0.00,3.70
1.23,1190,09396100,2018-07-10 12:29,,3.43
1.23,1190,09396100,2018-07-10 12:30,0.00,3.43
1.24,1000,09396100,2018-07-10 12:44,,3.21
1.24,1000,09396100,2018-07-10 12:45,0.00,3.21
1.23,966,09396100,2018-07-10 12:59,,3.16
1.23,966,09396100,2018-07-10 13:00,0.00,3.16
1.24,869,09396100,2018-07-10 13:14,,3.05
1.24,869,09396100,2018-07-10 13:15,0.00,3.05
1.24,869,09396100,2018-07-10 13:29,,3.05
1.24,677,09396100,2018-07-10 13:30,0.00,2.81
1.24,677,09396100,2018-07-10 13:44,,2.81
1.23,691,09396100,2018-07-10 13:45,0.00,2.83
1.23,597,09396100,2018-07-10 14:00,0.00,2.72
1.23,538,09396100,2018-07-10 14:15,0.00,2.65
1.23,538,09396100,2018-07-10 14:30,0.00,2.65
1.23,454,09396100,2018-07-10 14:45,0.00,2.54
1.24,367,09396100,2018-07-10 15:00,0.00,2.41
1.24,359,09396100,2018-07-10 15:15,0.00,2.40
1.24,303,09396100,2018-07-10 15:30,0.03,2.30
1.24,141,09396100,2018-07-10 15:45,0.08,1.92
1.24,99.3,09396100,2018-07-10 16:00,0.00,1.78
1.24,76.8,09396100,2018-07-10 16:15,0.00,1.68
1.23,67.0,09396100,2018-07-10 16:30,0.00,1.63
1.23,50.0,09396100,2018-07-10 16:45,0.00,1.54
1.23,46.3,09396100,2018-07-10 17:00,0.00,1.51
1.23,46.3,09396100,2018-07-10 17:15,0.00,1.51
1.23,41.1,09396100,2018-07-10 17:30,0.00,1.47
1.23,31.9,09396100,2018-07-10 17:45,0.00,1.40
1.23,27.9,09396100,2018-07-10 18:00,0.00,1.36
1.23,22.0,09396100,2018-07-10 18:15,0.00,1.30
1.23,15.3,09396100,2018-07-10 18:30,0.00,1.22
1.23,12.9,09396100,2018-07-10 18:45,0.00,1.18
1.23,14.5,09396100,2018-07-10 19:00,0.00,1.21
1.23,16.2,09396100,2018-07-10 19:15,0.00,1.23
1.23,17.0,09396100,2018-07-10 19:30,0.00,1.24
1.23,15.3,09396100,2018-07-10 19:45,0.00,1.22
1.23,14.5,09396100,2018-07-10 20:00,0.00,1.21
1.23,12.2,09396100,2018-07-10 20:15,0.00,1.17
1.23,11.5,09396100,2018-07-10 20:30,0.00,1.16
1.23,11.5,09396100,2018-07-10 20:45,0.00,1.16
1.23,12.2,09396100,2018-07-10 21:00,0.00,1.17
1.23,10.8,09396100,2018-07-10 21:15,0.00,1.15
1.23,10.2,09396100,2018-07-10 21:30,0.00,1.13
1.23,8.94,09396100,2018-07-10 21:45,0.00,1.11
1.23,5.91,09396100,2018-07-10 22:00,0.00,1.04
1.23,5.08,09396100,2018-07-10 22:15,0.00,1.01
1.23,3.90,09396100,2018-07-10 22:30,0.00,0.96
1.23,3.35,09396100,2018-07-10 22:45,0.00,0.93
1.23,3.18,09396100,2018-07-10 23:00,0.00,0.92
1.23,2.85,09396100,2018-07-10 23:15,0.00,0.90
1.23,2.70,09396100,2018-07-10 23:30,0.00,0.89
1.23,3.18,09396100,2018-07-10 23:45,0.00,0.92
