GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
6.16,212,09394500,2018-07-22 00:00,0.00,6.42
6.17,214,09394500,2018-07-22 00:15,0.00,6.42
6.18,217,09394500,2018-07-22 00:30,0.00,6.42
6.18,217,09394500,2018-07-22 00:45,0.00,6.42
6.17,214,09394500,2018-07-22 01:00,0.00,6.42
6.18,217,09394500,2018-07-22 01:15,0.00,6.42
6.20,221,09394500,2018-07-22 01:30,0.00,6.42
6.21,223,09394500,2018-07-22 01:45,0.00,6.42
6.23,226,09394500,2018-07-22 02:00,0.00,6.42
6.23,226,09394500,2018-07-22 02:15,0.00,6.42
6.22,225,09394500,2018-07-22 02:30,0.00,6.42
6.21,223,09394500,2018-07-22 02:45,0.00,6.42
6.25,230,09394500,2018-07-22 03:00,0.00,6.42
6.25,230,09394500,2018-07-22 03:15,0.00,6.42
6.25,230,09394500,2018-07-22 03:30,0.00,6.42
6.26,232,09394500,2018-07-22 03:45,0.00,6.42
6.25,230,09394500,2018-07-22 04:00,0.00,6.42
6.25,230,09394500,2018-07-22 04:15,0.00,6.42
6.24,228,09394500,2018-07-22 04:30,0.00,6.42
6.24,228,09394500,2018-07-22 04:45,0.00,6.42
6.26,232,09394500,2018-07-22 05:00,0.00,6.42
6.26,232,09394500,2018-07-22 05:15,0.00,6.42
6.25,230,09394500,2018-07-22 05:30,0.00,6.42
6.26,232,09394500,2018-07-22 05:45,0.00,6.42
6.25,230,09394500,2018-07-22 06:00,0.00,6.42
6.26,232,09394500,2018-07-22 06:15,0.00,6.42
6.24,228,09394500,2018-07-22 06:30,0.00,6.42
6.23,226,09394500,2018-07-22 06:45,0.00,6.42
6.21,223,09394500,2018-07-22 07:00,0.00,6.42
6.21,223,09394500,2018-07-22 07:15,0.00,6.42
6.21,223,09394500,2018-07-22 07:30,0.00,6.42
6.20,221,09394500,2018-07-22 07:45,0.00,6.42
6.19,220,09394500,2018-07-22 08:00,0.00,6.42
6.20,221,09394500,2018-07-22 08:15,0.00,6.42
6.16,212,09394500,2018-07-22 08:30,0.00,6.42
6.17,214,09394500,2018-07-22 08:45,0.00,6.42
6.16,212,09394500,2018-07-22 09:00,0.00,6.42
6.14,207,09394500,2018-07-22 09:15,0.00,6.42
6.13,204,09394500,2018-07-22 09:30,0.00,6.42
6.13,204,09394500,2018-07-22 09:45,0.00,6.42
6.10,197,09394500,2018-07-22 10:00,0.00,6.42
6.10,197,09394500,2018-07-22 10:15,0.00,6.42
6.06,187,09394500,2018-07-22 10:30,0.00,6.42
6.03,180,09394500,2018-07-22 10:45,0.00,6.42
