GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
5.65,103,09394500,2018-07-23 00:00,0.00,6.41
5.64,101,09394500,2018-07-23 00:15,0.00,6.40
5.63,99.6,09394500,2018-07-23 00:30,0.00,6.40
5.63,99.6,09394500,2018-07-23 00:45,0.00,6.40
5.61,96.2,09394500,2018-07-23 01:00,0.00,6.40
5.61,96.2,09394500,2018-07-23 01:15,0.00,6.40
5.62,97.9,09394500,2018-07-23 01:30,0.00,6.40
5.61,96.2,09394500,2018-07-23 01:45,0.00,6.40
5.60,94.5,09394500,2018-07-23 02:00,0.00,6.40
5.58,91.2,09394500,2018-07-23 02:15,0.00,6.40
5.58,91.2,09394500,2018-07-23 02:30,0.00,6.40
5.58,91.2,09394500,2018-07-23 02:45,0.00,6.40
5.59,92.9,09394500,2018-07-23 03:00,0.00,6.40
5.57,89.6,09394500,2018-07-23 03:15,0.00,6.40
5.56,88.0,09394500,2018-07-23 03:30,0.00,6.40
5.56,88.0,09394500,2018-07-23 03:45,0.00,6.40
5.55,86.4,09394500,2018-07-23 04:00,0.00,6.40
5.54,84.8,09394500,2018-07-23 04:15,0.00,6.40
5.56,88.0,09394500,2018-07-23 04:30,0.00,6.40
5.53,83.2,09394500,2018-07-23 04:45,0.00,6.40
5.54,84.8,09394500,2018-07-23 05:00,0.00,6.40
5.53,83.2,09394500,2018-07-23 05:15,0.00,6.40
5.52,81.7,09394500,2018-07-23 05:30,0.00,6.40
5.52,81.7,09394500,2018-07-23 05:45,0.00,6.40
5.52,81.7,09394500,2018-07-23 06:00,0.00,6.40
5.51,80.2,09394500,2018-07-23 06:15,0.00,6.40
5.50,78.6,09394500,2018-07-23 06:30,0.00,6.40
5.50,78.6,09394500,2018-07-23 06:45,0.00,6.40
5.48,75.7,09394500,2018-07-23 07:00,0.00,6.40
5.47,74.2,09394500,2018-07-23 07:15,0.00,6.40
5.46,72.7,09394500,2018-07-23 07:30,0.00,6.40
5.47,74.2,09394500,2018-07-23 07:45,0.00,6.40
5.46,72.7,09394500,2018-07-23 08:00,0.00,6.40
5.45,71.3,09394500,2018-07-23 08:15,0.00,6.40
5.46,72.7,09394500,2018-07-23 08:30,0.00,6.40
5.45,71.3,09394500,2018-07-23 08:45,0.00,6.40
5.45,71.3,09394500,2018-07-23 09:00,0.00,6.40
5.45,71.3,09394500,2018-07-23 09:15,0.00,6.40
5.46,72.7,09394500,2018-07-23 09:30,0.00,6.40
5.45,71.3,09394500,2018-07-23 09:45,0.00,6.40
5.46,72.7,09394500,2018-07-23 10:00,0.00,6.40
5.45,71.3,09394500,2018-07-23 10:15,0.00,6.40
5.46,72.7,09394500,2018-07-23 10:30,0.00,6.40
5.45,71.3,09394500,2018-07-23 10:45,0.00,6.40
5.46,72.7,09394500,2018-07-23 11:00,0.00,6.40
5.48,75.7,09394500,2018-07-23 11:15,0.00,6.40
5.54,84.8,09394500,2018-07-23 11:30,0.00,6.40
5.58,91.2,09394500,2018-07-23 11:45,0.00,6.40
5.61,96.2,09394500,2018-07-23 12:00,0.00,6.40
