"179"	"2018-05-01"	0	0	0	0	0	689	0	0	0	0	"O"	0	0	0
"179"	"2018-06-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2018-07-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2018-08-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2018-09-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2018-10-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2018-11-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2018-12-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2019-01-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2019-02-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2019-03-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"179"	"2019-04-01"	0	0	0	0	0	689	0	0	0	0	"O"	689	0	0
"728"	"2016-10-01"	0	0	0	0	0	825	0	0	0	0	"O"	0	0	0
"728"	"2016-11-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2016-12-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-01-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-02-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-03-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-04-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-05-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-06-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-07-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-08-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-09-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-10-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-11-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2017-12-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-01-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-02-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-03-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-04-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-05-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-06-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-07-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-08-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-09-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-10-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-11-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2018-12-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2019-01-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2019-02-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2019-03-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"728"	"2019-04-01"	0	0	0	0	0	825	0	0	0	0	"O"	825	0	0
"365"	"2017-03-01"	0	0	0	0	0	672	0	0	0	0	"O"	0	0	0
"365"	"2017-04-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2017-05-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2017-06-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2017-07-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2017-08-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2017-09-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2017-10-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2017-11-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2017-12-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-01-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-02-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-03-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-04-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-05-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-06-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-07-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-08-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-09-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-10-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-11-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2018-12-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2019-01-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2019-02-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2019-03-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"365"	"2019-04-01"	0	0	0	0	0	672	0	0	0	0	"O"	672	0	0
"1266"	"2016-08-01"	0	0	0	0	0	685	0	0	0	0	"O"	0	0	0
"1266"	"2016-09-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2016-10-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2016-11-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2016-12-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-01-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-02-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-03-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-04-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-05-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-06-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-07-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-08-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-09-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-10-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-11-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2017-12-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2018-01-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2018-02-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2018-03-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2018-04-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
"1266"	"2018-05-01"	0	0	0	0	0	685	0	0	0	0	"O"	685	0	0
