GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
5.17,4.84,09394500,2018-07-12 00:00,0.00,5.13
5.17,4.84,09394500,2018-07-12 00:15,0.00,5.13
5.17,4.84,09394500,2018-07-12 00:30,0.00,5.13
5.17,4.84,09394500,2018-07-12 00:45,0.00,5.13
5.17,4.84,09394500,2018-07-12 01:00,0.00,5.13
5.17,4.84,09394500,2018-07-12 01:15,0.00,5.14
5.17,4.84,09394500,2018-07-12 01:30,0.00,5.14
5.18,5.21,09394500,2018-07-12 01:45,0.00,5.14
5.17,4.84,09394500,2018-07-12 02:00,0.00,5.14
5.18,5.21,09394500,2018-07-12 02:15,0.00,5.14
5.18,5.21,09394500,2018-07-12 02:30,0.00,5.14
5.17,4.84,09394500,2018-07-12 02:45,0.00,5.14
5.18,5.21,09394500,2018-07-12 03:00,0.00,5.14
5.17,4.84,09394500,2018-07-12 03:15,0.00,5.14
5.18,5.21,09394500,2018-07-12 03:30,0.00,5.14
5.18,5.21,09394500,2018-07-12 03:45,0.00,5.14
5.19,5.60,09394500,2018-07-12 04:00,0.00,5.16
5.80,64.3,09394500,2018-07-12 04:15,0.03,5.76
6.06,105,09394500,2018-07-12 04:30,0.01,6.00
6.08,108,09394500,2018-07-12 04:45,0.00,6.03
6.11,114,09394500,2018-07-12 05:00,0.01,6.04
6.11,114,09394500,2018-07-12 05:15,0.00,6.04
6.08,108,09394500,2018-07-12 05:30,0.01,6.04
6.06,105,09394500,2018-07-12 05:45,0.01,6.04
6.05,103,09394500,2018-07-12 06:00,0.01,6.04
5.99,92.9,09394500,2018-07-12 06:15,0.00,6.02
5.96,88.0,09394500,2018-07-12 06:30,0.00,5.98
5.92,81.7,09394500,2018-07-12 06:45,0.00,5.94
5.88,75.7,09394500,2018-07-12 07:00,0.00,5.91
5.85,71.3,09394500,2018-07-12 07:15,0.00,5.88
5.83,68.4,09394500,2018-07-12 07:30,0.00,5.85
5.81,65.7,09394500,2018-07-12 07:45,0.00,5.82
5.78,61.6,09394500,2018-07-12 08:00,0.00,5.81
5.77,60.3,09394500,2018-07-12 08:15,0.00,5.80
5.77,60.3,09394500,2018-07-12 08:30,0.00,5.79
5.76,59.0,09394500,2018-07-12 08:45,0.00,5.78
5.76,59.0,09394500,2018-07-12 09:00,0.00,5.78
5.74,56.4,09394500,2018-07-12 09:15,0.00,5.78
5.74,56.4,09394500,2018-07-12 09:30,0.00,5.78
5.75,57.7,09394500,2018-07-12 09:45,0.00,5.77
5.73,55.1,09394500,2018-07-12 10:00,0.00,5.77
5.75,57.7,09394500,2018-07-12 10:15,0.00,5.78
5.80,64.3,09394500,2018-07-12 10:30,0.00,5.82
5.90,78.6,09394500,2018-07-12 10:45,0.00,5.92
6.00,94.5,09394500,2018-07-12 11:00,0.00,6.04
6.15,121,09394500,2018-07-12 11:15,0.00,6.05
6.25,141,09394500,2018-07-12 11:30,0.00,6.05
6.29,149,09394500,2018-07-12 11:45,0.00,6.05
6.33,158,09394500,2018-07-12 12:00,0.00,6.05
6.34,160,09394500,2018-07-12 12:15,0.00,6.05
6.34,160,09394500,2018-07-12 12:30,0.00,6.05
6.32,156,09394500,2018-07-12 12:45,0.00,6.05
6.29,149,09394500,2018-07-12 13:00,0.00,6.05
6.26,143,09394500,2018-07-12 13:15,0.00,6.05
6.25,141,09394500,2018-07-12 13:30,0.00,6.05
6.21,133,09394500,2018-07-12 13:45,0.00,6.05
6.19,129,09394500,2018-07-12 14:00,0.00,6.05
6.14,119,09394500,2018-07-12 14:15,0.00,6.05
6.10,112,09394500,2018-07-12 14:30,0.00,6.05
6.06,105,09394500,2018-07-12 14:45,0.00,6.05
6.03,99.6,09394500,2018-07-12 15:00,0.00,6.05
5.98,91.2,09394500,2018-07-12 15:15,0.00,6.04
5.96,88.0,09394500,2018-07-12 15:30,0.00,6.01
5.94,84.8,09394500,2018-07-12 15:45,0.00,5.98
5.91,80.2,09394500,2018-07-12 16:00,0.00,5.95
5.89,77.1,09394500,2018-07-12 16:15,0.00,5.92
5.88,75.7,09394500,2018-07-12 16:30,0.00,5.90
5.84,69.9,09394500,2018-07-12 16:45,0.00,5.87
5.83,68.4,09394500,2018-07-12 17:00,0.00,5.85
5.80,64.3,09394500,2018-07-12 17:15,0.00,5.83
