GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
6.30,239,09394500,2018-07-16 00:00,0.00,6.34
6.26,232,09394500,2018-07-16 00:15,0.00,6.34
6.25,230,09394500,2018-07-16 00:30,0.00,6.34
6.20,221,09394500,2018-07-16 00:45,0.00,6.34
6.20,221,09394500,2018-07-16 01:00,0.00,6.34
6.17,214,09394500,2018-07-16 01:15,0.00,6.34
6.12,202,09394500,2018-07-16 01:30,0.00,6.34
6.09,195,09394500,2018-07-16 01:45,0.00,6.34
6.06,187,09394500,2018-07-16 02:00,0.00,6.34
6.02,178,09394500,2018-07-16 02:15,0.00,6.34
5.99,171,09394500,2018-07-16 02:30,0.00,6.34
5.97,167,09394500,2018-07-16 02:45,0.00,6.34
5.94,160,09394500,2018-07-16 03:00,0.00,6.34
5.91,153,09394500,2018-07-16 03:15,0.00,6.34
5.89,149,09394500,2018-07-16 03:30,0.00,6.34
5.88,147,09394500,2018-07-16 03:45,0.00,6.34
5.86,143,09394500,2018-07-16 04:00,0.00,6.34
5.83,137,09394500,2018-07-16 04:15,0.00,6.34
5.82,135,09394500,2018-07-16 04:30,0.00,6.34
5.80,131,09394500,2018-07-16 04:45,0.00,6.34
5.78,127,09394500,2018-07-16 05:00,0.00,6.34
5.78,127,09394500,2018-07-16 05:15,0.00,6.34
5.76,123,09394500,2018-07-16 05:30,0.00,6.34
5.75,121,09394500,2018-07-16 05:45,0.00,6.33
5.74,119,09394500,2018-07-16 06:00,0.00,6.33
5.73,117,09394500,2018-07-16 06:15,0.00,6.33
5.71,114,09394500,2018-07-16 06:30,0.00,6.33
5.70,112,09394500,2018-07-16 06:45,0.00,6.33
5.68,108,09394500,2018-07-16 07:00,0.00,6.33
5.68,108,09394500,2018-07-16 07:15,0.00,6.33
5.68,108,09394500,2018-07-16 07:30,0.00,6.33
5.70,112,09394500,2018-07-16 07:45,0.00,6.33
5.75,121,09394500,2018-07-16 08:00,0.00,6.33
5.80,131,09394500,2018-07-16 08:15,0.00,6.33
5.83,137,09394500,2018-07-16 08:30,0.00,6.33
5.85,141,09394500,2018-07-16 08:45,0.00,6.33
5.86,143,09394500,2018-07-16 09:00,0.00,6.33
5.87,145,09394500,2018-07-16 09:15,0.00,6.33
5.87,145,09394500,2018-07-16 09:30,0.00,6.33
5.86,143,09394500,2018-07-16 09:45,0.00,6.33
5.85,141,09394500,2018-07-16 10:00,0.00,6.33
5.95,162,09394500,2018-07-16 10:15,0.00,6.33
6.23,226,09394500,2018-07-16 10:30,0.00,6.33
6.46,267,09394500,2018-07-16 10:45,0.00,6.40
6.66,304,09394500,2018-07-16 11:00,0.00,6.61
6.74,319,09394500,2018-07-16 11:15,0.00,6.73
6.89,348,09394500,2018-07-16 11:30,0.00,6.87
6.93,355,09394500,2018-07-16 11:45,0.00,6.95
7.11,391,09394500,2018-07-16 12:00,0.00,7.04
7.14,397,09394500,2018-07-16 12:15,0.00,7.09
7.17,403,09394500,2018-07-16 12:30,0.00,7.13
7.17,403,09394500,2018-07-16 12:45,0.00,7.16
7.21,411,09394500,2018-07-16 13:00,0.00,7.18
7.25,419,09394500,2018-07-16 13:15,0.00,7.21
7.25,419,09394500,2018-07-16 13:30,0.00,7.22
7.28,426,09394500,2018-07-16 13:45,0.00,7.22
7.26,421,09394500,2018-07-16 14:00,0.00,7.21
7.21,411,09394500,2018-07-16 14:15,0.00,7.20
7.19,407,09394500,2018-07-16 14:30,0.00,7.19
7.18,405,09394500,2018-07-16 14:45,0.00,7.15
7.16,401,09394500,2018-07-16 15:00,0.00,7.13
7.14,397,09394500,2018-07-16 15:15,0.00,7.12
7.17,403,09394500,2018-07-16 15:30,0.00,7.12
7.16,401,09394500,2018-07-16 15:45,0.00,7.12
7.13,395,09394500,2018-07-16 16:00,0.00,7.12
7.15,399,09394500,2018-07-16 16:15,0.00,7.11
7.14,397,09394500,2018-07-16 16:30,0.00,7.11
7.15,399,09394500,2018-07-16 16:45,0.00,7.10
7.15,399,09394500,2018-07-16 17:00,0.00,7.10
7.14,397,09394500,2018-07-16 17:15,0.00,7.10
7.14,397,09394500,2018-07-16 17:30,0.00,7.10
7.17,403,09394500,2018-07-16 17:45,0.00,7.11
7.17,403,09394500,2018-07-16 18:00,0.00,7.08
7.17,403,09394500,2018-07-16 18:15,0.00,7.09
7.15,399,09394500,2018-07-16 18:30,0.00,7.08
7.13,395,09394500,2018-07-16 18:45,0.00,7.10
7.17,403,09394500,2018-07-16 19:00,0.00,7.09
7.14,397,09394500,2018-07-16 19:15,0.00,7.08
7.13,395,09394500,2018-07-16 19:30,0.00,7.06
7.09,387,09394500,2018-07-16 19:45,0.00,7.05
7.08,385,09394500,2018-07-16 20:00,0.00,7.04
7.07,383,09394500,2018-07-16 20:15,0.00,7.02
7.07,383,09394500,2018-07-16 20:30,0.00,7.02
7.03,375,09394500,2018-07-16 20:45,0.00,7.01
7.03,375,09394500,2018-07-16 21:00,0.00,6.99
6.99,367,09394500,2018-07-16 21:15,0.00,6.99
6.97,363,09394500,2018-07-16 21:30,0.00,6.97
6.97,363,09394500,2018-07-16 21:45,0.00,6.98
6.96,361,09394500,2018-07-16 22:00,0.00,6.96
6.96,361,09394500,2018-07-16 22:15,0.00,6.93
6.95,359,09394500,2018-07-16 22:30,0.00,6.94
6.94,357,09394500,2018-07-16 22:45,0.00,6.93
6.93,355,09394500,2018-07-16 23:00,0.00,6.91
