GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
5.53,31.2,09394500,2018-07-13 00:00,0.00,5.56
5.53,31.2,09394500,2018-07-13 00:15,0.00,5.56
5.52,30.1,09394500,2018-07-13 00:30,0.00,5.55
5.51,28.9,09394500,2018-07-13 00:45,0.00,5.54
5.49,26.8,09394500,2018-07-13 01:00,0.00,5.54
5.49,26.8,09394500,2018-07-13 01:15,0.00,5.53
5.51,28.9,09394500,2018-07-13 01:30,0.00,5.54
5.58,37.4,09394500,2018-07-13 01:45,0.00,5.60
5.66,46.7,09394500,2018-07-13 02:00,0.00,5.67
5.74,56.4,09394500,2018-07-13 02:15,0.00,5.74
5.78,61.6,09394500,2018-07-13 02:30,0.00,5.78
5.80,64.3,09394500,2018-07-13 02:45,0.00,5.81
5.81,65.7,09394500,2018-07-13 03:00,0.00,5.82
5.81,65.7,09394500,2018-07-13 03:15,0.00,5.83
5.82,67.0,09394500,2018-07-13 03:30,0.00,5.83
5.80,64.3,09394500,2018-07-13 03:45,0.00,5.82
5.80,64.3,09394500,2018-07-13 04:00,0.00,5.82
5.80,64.3,09394500,2018-07-13 04:15,0.00,5.82
5.78,61.6,09394500,2018-07-13 04:30,0.00,5.81
5.77,60.3,09394500,2018-07-13 04:45,0.00,5.80
5.75,57.7,09394500,2018-07-13 05:00,0.00,5.79
5.74,56.4,09394500,2018-07-13 05:15,0.00,5.78
5.73,55.1,09394500,2018-07-13 05:30,0.00,5.77
5.74,56.4,09394500,2018-07-13 05:45,0.00,5.76
5.72,53.9,09394500,2018-07-13 06:00,0.00,5.74
5.71,52.7,09394500,2018-07-13 06:15,0.00,5.74
5.70,51.4,09394500,2018-07-13 06:30,0.00,5.74
5.70,51.4,09394500,2018-07-13 06:45,0.00,5.73
5.69,50.2,09394500,2018-07-13 07:00,0.00,5.73
5.69,50.2,09394500,2018-07-13 07:15,0.00,5.73
5.71,52.7,09394500,2018-07-13 07:30,0.00,5.73
5.68,49.1,09394500,2018-07-13 07:45,0.00,5.73
