Temp,Flow,site_no,datetime,Velocity,GageHeight
80.3,159,09429070,2018-07-06 00:00,1.33,4.00
80.2,148,09429070,2018-07-06 00:15,1.24,4.00
80.1,145,09429070,2018-07-06 00:30,1.23,3.98
80.0,153,09429070,2018-07-06 00:45,1.29,3.98
79.9,177,09429070,2018-07-06 01:00,1.50,3.96
79.8,167,09429070,2018-07-06 01:15,1.43,3.94
79.6,160,09429070,2018-07-06 01:30,1.37,3.94
79.5,143,09429070,2018-07-06 01:45,1.23,3.93
79.4,142,09429070,2018-07-06 02:00,1.23,3.91
79.3,138,09429070,2018-07-06 02:15,1.19,3.92
79.2,147,09429070,2018-07-06 02:30,1.27,3.91
79.1,161,09429070,2018-07-06 02:45,1.40,3.90
79.0,147,09429070,2018-07-06 03:00,1.28,3.89
78.9,150,09429070,2018-07-06 03:15,1.31,3.89
78.8,139,09429070,2018-07-06 03:30,1.22,3.89
78.8,127,09429070,2018-07-06 03:45,1.11,3.89
78.7,170,09429070,2018-07-06 04:00,1.49,3.88
78.6,185,09429070,2018-07-06 04:15,1.62,3.88
78.6,183,09429070,2018-07-06 04:30,1.62,3.87
78.5,186,09429070,2018-07-06 04:45,1.65,3.85
78.5,189,09429070,2018-07-06 05:00,1.70,3.81
78.4,184,09429070,2018-07-06 05:15,1.66,3.80
78.4,177,09429070,2018-07-06 05:30,1.60,3.80
78.3,158,09429070,2018-07-06 05:45,1.43,3.80
78.3,168,09429070,2018-07-06 06:00,1.52,3.80
78.3,153,09429070,2018-07-06 06:15,1.37,3.81
78.2,165,09429070,2018-07-06 06:30,1.49,3.79
78.2,164,09429070,2018-07-06 06:45,1.47,3.80
78.2,185,09429070,2018-07-06 07:00,1.66,3.81
78.1,183,09429070,2018-07-06 07:15,1.63,3.83
78.1,166,09429070,2018-07-06 07:30,1.48,3.83
78.1,159,09429070,2018-07-06 07:45,1.42,3.82
78.1,165,09429070,2018-07-06 08:00,1.49,3.81
78.1,180,09429070,2018-07-06 08:15,1.62,3.81
78.1,215,09429070,2018-07-06 08:30,1.95,3.79
78.2,205,09429070,2018-07-06 08:45,1.85,3.80
78.2,179,09429070,2018-07-06 09:00,1.63,3.77
