"1009"	"2017-10-30"	-4196.00		22.46000	0.00	0					4.84000	15.07000	0.32117	4	1	2			2	25			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2018-03-22"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	24	0	2			1	28			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2018-03-21"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	23	0	2			2	28			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2017-01-21"	-4875.00		22.00000	0.00	0					0.00000	11.99333	0.0	25	0	2			3	25			0			"N"	"N"	"N"	"N"	"N"	49
"1009"	"2018-03-20"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	22	0	2			3	28			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2018-03-19"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	21	0	2			3	30			0			"N"	"N"	"N"	"N"	"N"	156
"1009"	"2018-03-18"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	20	0	2			5	30			0			"N"	"N"	"N"	"N"	"N"	156
"1009"	"2017-11-05"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	10	0	2			3	24			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2018-03-17"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	19	0	2			7	30			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2018-03-16"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	18	0	2			9	31			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2018-03-15"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	17	0	2			9	31			0			"N"	"N"	"N"	"N"	"N"	158
"1009"	"2017-11-09"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	14	0	2			2	23			0			"N"	"N"	"N"	"N"	"N"	150
"1009"	"2018-03-14"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	16	0	2			9	31			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2017-11-10"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	15	0	2			2	23			0			"N"	"N"	"N"	"N"	"N"	150
"1009"	"2018-03-13"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	15	0	2			9	32			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2017-02-06"	-4890.00		22.00000	0.00	0					7.40000	10.84500	0.68234	9	0	2			3	27			0			"N"	"N"	"N"	"N"	"N"	57
"1009"	"2018-03-12"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	14	0	2			8	31			0			"N"	"N"	"N"	"N"	"N"	156
"1009"	"2018-03-11"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	13	0	2			10	31			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2017-11-23"	-4376.50		22.46000	0.00	0					3.72000	13.52333	0.27508	28	0	2			7	27			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2018-03-10"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	12	0	2			8	30			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2017-02-10"	-4890.00		22.00000	0.00	0					7.40000	10.84500	0.68234	13	0	2			1	22			0			"N"	"N"	"N"	"N"	"N"	57
"1009"	"2018-03-07"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	9	0	2			5	29			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-02-14"	-4890.00		22.00000	0.00	0					7.40000	10.84500	0.68234	17	0	2			0	19			0			"N"	"N"	"N"	"N"	"N"	57
"1009"	"2018-03-05"	-4799.20		45.60000	-4756.00	0					0.00000	14.26000	0.0	7	1	2			3	28			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2018-03-04"	-4799.20		45.60000	-4756.00	0					0.00000	14.26000	0.0	6	1	2			3	28			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2018-03-03"	-4799.20		45.60000	-4756.00	0					0.00000	14.26000	0.0	5	1	2			1	26			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-11-27"	-4456.60		22.46000	0.00	0					3.72000	13.52333	0.27508	0	1	2			6	27			1			"N"	"N"	"N"	"Y"	"N"	152
"1009"	"2017-12-03"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	6	1	2			3	27			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2018-03-02"	-4799.20		45.60000	-4756.00	0					0.00000	14.26000	0.0	4	1	2			1	26			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-11-25"	-4376.50		22.46000	0.00	0					3.72000	13.52333	0.27508	30	0	2			6	27			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2017-01-29"	-4890.00		22.00000	0.00	0					0.00000	11.99333	0.0	1	1	2			5	27			0			"N"	"N"	"N"	"N"	"N"	54
"1009"	"2017-01-25"	-4875.00		22.00000	0.00	0					0.00000	11.99333	0.0	29	0	1			5	27			0			"N"	"N"	"N"	"N"	"N"	51
"1009"	"2017-11-13"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	18	0	2			1	23			0			"N"	"N"	"N"	"N"	"N"	149
"1009"	"2017-02-22"	-4890.00		22.00000	0.00	0					7.40000	10.84500	0.68234	25	0	2			4	22			0			"N"	"N"	"N"	"N"	"N"	61
"1009"	"2017-11-29"	-4456.60		22.46000	0.00	0					3.72000	13.52333	0.27508	2	1	2			4	28			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2018-02-28"	-4799.20		45.60000	-4756.00	0					45.60000	17.51333	2.60373	2	1	2			0	26			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2018-02-25"	-4810.00		45.60000	0.00	0					45.60000	17.51333	2.60373	30	0	1			0	27			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2017-03-02"	-4590.80		27.60000	0.00	0					27.60000	14.19600	1.94421	4	1	2			5	24			0			"N"	"N"	"N"	"N"	"N"	66
"1009"	"2017-12-07"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	10	0	2			2	26			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-12-23"	-4641.25		22.46000	0.00	0					14.96000	12.53667	1.1933	26	0	2			4	22			0			"N"	"N"	"N"	"N"	"N"	149
"1009"	"2018-02-22"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	27	0	2			1	30			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2018-02-21"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	26	0	2			2	30			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2018-03-24"	-4799.20		45.60000	0.00	0					0.00000	14.26000	0.0	26	0	2			0	28			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2017-12-12"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	15	0	2			0	21			0			"N"	"N"	"N"	"N"	"N"	145
"1009"	"2017-10-26"	-4196.00		22.46000	0.00	0					4.84000	15.07000	0.32117	0	1	2			3	28			1			"N"	"N"	"N"	"Y"	"N"	153
"1009"	"2017-03-14"	-4590.80		27.60000	0.00	0					27.60000	14.19600	1.94421	16	0	2			4	27			0			"N"	"N"	"N"	"N"	"N"	73
"1009"	"2018-02-17"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	22	0	2			3	32			0			"N"	"N"	"N"	"N"	"N"	158
"1009"	"2017-01-09"	-4875.00		22.00000	0.00	0					0.00000	11.99333	0.0	13	0	2			5	27			0			"N"	"N"	"N"	"N"	"N"	45
"1009"	"2018-02-16"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	21	0	2			3	32			0			"N"	"N"	"N"	"N"	"N"	159
"1009"	"2018-02-18"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	23	0	2			3	32			0			"N"	"N"	"N"	"N"	"N"	158
"1009"	"2017-12-13"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	16	0	2			1	22			0			"N"	"N"	"N"	"N"	"N"	145
"1009"	"2017-12-17"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	20	0	2			4	23			0			"N"	"N"	"N"	"N"	"N"	147
"1009"	"2017-12-16"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	19	0	2			2	21			0			"N"	"N"	"N"	"N"	"N"	145
"1009"	"2018-02-13"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	18	0	2			4	32			0			"N"	"N"	"N"	"N"	"N"	158
"1009"	"2017-03-26"	-4624.60		27.60000	0.00	0					27.60000	14.19600	1.94421	0	1	3			2	25			1			"N"	"N"	"N"	"Y"	"N"	77
"1009"	"2018-02-11"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	16	0	2			5	32			0			"N"	"N"	"N"	"N"	"N"	158
"1009"	"2016-12-28"	-4875.00		22.00000	0.00	0					22.00000	17.99000	1.2229	1	1	2			1	27			0			"N"	"N"	"N"	"N"	"N"	40
"1009"	"2018-02-09"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	14	0	2			5	33			0			"N"	"N"	"N"	"N"	"N"	158
"1009"	"2018-02-08"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	13	0	2			5	33			0			"N"	"N"	"N"	"N"	"N"	158
"1009"	"2017-10-16"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	20	0	2			5	26			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2017-12-24"	-4641.25		22.46000	0.00	0					14.96000	12.53667	1.1933	27	0	2			4	22			0			"N"	"N"	"N"	"N"	"N"	148
"1009"	"2018-02-06"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	11	0	2			7	32			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2018-01-01"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	6	1	2			5	26			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2018-02-04"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	9	0	2			6	30			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2018-02-03"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	8	0	2			5	28			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2016-12-20"	-4842.00		22.00000	0.00	0					22.00000	17.99000	1.2229	24	0	2			4	33			0			"N"	"N"	"N"	"N"	"N"	39
"1009"	"2018-02-02"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	7	1	2			5	28			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2018-02-01"	-4808.20		45.60000	0.00	0					45.60000	17.51333	2.60373	6	1	2			6	29			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2018-01-31"	-4808.20		19.52000	0.00	0					16.44000	11.53333	1.42543	5	1	2			6	29			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2018-01-29"	-4808.20		19.52000	0.00	0					16.44000	11.53333	1.42543	3	1	2			3	26			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2018-01-10"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	15	0	2			5	29			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2018-01-09"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	14	0	2			5	29			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2018-01-24"	-4773.25		19.52000	0.00	0					16.44000	11.53333	1.42543	29	0	2			2	26			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-04-28"	-4575.80		27.60000	0.00	0					8.02000	13.16667	0.60911	1	1	2			0	28			0			"N"	"N"	"N"	"N"	"N"	91
"1009"	"2017-11-14"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	19	0	2			1	22			0			"N"	"N"	"N"	"N"	"N"	148
"1009"	"2018-04-13"	-4720.80		45.60000	0.00	0					35.12000	19.30667	1.81906	18	0	2			2	23			0			"N"	"N"	"N"	"N"	"N"	149
"1009"	"2018-01-14"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	19	0	2			7	30			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2018-01-21"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	26	0	2			3	26			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2018-01-20"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	25	0	2			4	28			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2018-01-18"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	23	0	2			6	31			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2018-04-15"	-4720.80		45.60000	0.00	0					35.12000	19.30667	1.81906	20	0	2			2	23			0			"N"	"N"	"N"	"N"	"N"	148
"1009"	"2018-01-17"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	22	0	2			4	30			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2018-01-13"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	18	0	2			7	31			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2018-01-08"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	13	0	2			4	28			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2018-01-07"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	12	0	2			3	27			0			"N"	"N"	"N"	"N"	"N"	150
"1009"	"2018-01-06"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	11	0	2			2	25			0			"N"	"N"	"N"	"N"	"N"	149
"1009"	"2018-04-20"	-4720.80		45.60000	0.00	0					35.12000	19.30667	1.81906	25	0	2			6	25			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2018-01-04"	-4617.60		19.52000	0.00	0					16.44000	11.53333	1.42543	9	0	2			2	25			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-12-20"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	23	0	2			4	22			0			"N"	"N"	"N"	"N"	"N"	147
"1009"	"2017-11-01"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	6	1	2			1	25			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-12-25"	-4641.25		22.46000	0.00	0					14.96000	12.53667	1.1933	28	0	2			2	22			0			"N"	"N"	"N"	"N"	"N"	148
"1009"	"2016-11-22"	-4795.00		13.98000	0.00	0					13.98000	13.98000	1.0	26	0	1			5	24			0			"N"	"N"	"N"	"N"	"N"	24
"1009"	"2017-12-22"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	25	0	2			3	22			0			"N"	"N"	"N"	"N"	"N"	148
"1009"	"2017-12-31"	-4617.60		22.46000	0.00	0					14.96000	12.53667	1.1933	5	1	2			5	26			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-12-18"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	21	0	2			4	23			0			"N"	"N"	"N"	"N"	"N"	147
"1009"	"2017-12-15"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	18	0	2			2	22			0			"N"	"N"	"N"	"N"	"N"	145
"1009"	"2017-12-11"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	14	0	2			1	22			0			"N"	"N"	"N"	"N"	"N"	147
"1009"	"2017-12-10"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	13	0	2			1	22			0			"N"	"N"	"N"	"N"	"N"	147
"1009"	"2016-11-18"	-4795.00		13.98000	0.00	0					13.98000	13.98000	1.0	22	0	1			4	22			0			"N"	"N"	"N"	"N"	"N"	22
"1009"	"2017-12-08"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	11	0	2			1	24			0			"N"	"N"	"N"	"N"	"N"	148
"1009"	"2017-11-22"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	27	0	2			8	27			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2017-12-01"	-4456.60		22.46000	0.00	0					14.96000	12.53667	1.1933	4	1	2			3	29			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2017-06-08"	-4587.60		27.60000	0.00	0					20.88000	12.81667	1.62913	13	0	2			4	30			0			"N"	"N"	"N"	"N"	"N"	114
"1009"	"2018-04-28"	-4743.60		45.60000	-4891.00	0					35.12000	19.30667	1.81906	2	1	2			1	26			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2017-11-08"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	13	0	2			2	23			0			"N"	"N"	"N"	"N"	"N"	150
"1009"	"2017-11-21"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	26	0	2			6	25			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-11-24"	-4376.50		22.46000	0.00	0					3.72000	13.52333	0.27508	29	0	2			7	27			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2017-11-16"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	21	0	2			2	22			0			"N"	"N"	"N"	"N"	"N"	149
"1009"	"2017-11-12"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	17	0	2			1	22			0			"N"	"N"	"N"	"N"	"N"	150
"1009"	"2016-11-06"	-4795.00		13.98000	0.00	0					13.98000	13.98000	1.0	10	0	1			2	15			0			"N"	"N"	"N"	"N"	"N"	15
"1009"	"2017-11-07"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	12	0	2			2	23			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-11-04"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	9	0	2			2	24			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2017-10-17"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	21	0	2			3	26			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2017-09-11"	-4166.40		22.46000	0.00	0					19.52000	15.60000	1.25128	15	0	2			3	23			0			"N"	"N"	"N"	"N"	"N"	146
"1009"	"2017-10-27"	-4196.00		22.46000	0.00	0					4.84000	15.07000	0.32117	1	1	2			3	27			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2017-10-29"	-4196.00		22.46000	0.00	0					4.84000	15.07000	0.32117	3	1	2			2	26			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2017-10-22"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	26	0	2			3	28			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2017-10-24"	-3997.00		22.46000	0.00	0					4.84000	15.07000	0.32117	28	0	2			3	28			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2017-07-01"	-4295.40		27.60000	0.00	0					22.46000	16.56000	1.35628	5	1	2			3	28			0			"N"	"N"	"N"	"N"	"N"	121
"1009"	"2017-10-19"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	23	0	2			3	26			0			"N"	"N"	"N"	"N"	"N"	156
"1009"	"2018-05-06"	-4743.60		45.60000	0.00	0					26.78000	23.15000	1.1568	10	0	2			3	25			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-10-18"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	22	0	2			3	26			0			"N"	"N"	"N"	"N"	"N"	156
"1009"	"2017-10-15"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	19	0	2			6	25			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2018-05-09"	-4743.60		45.60000	0.00	0					26.78000	23.15000	1.1568	13	0	2			3	23			0			"N"	"N"	"N"	"N"	"N"	150
"1009"	"2017-10-12"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	16	0	2			7	26			0			"N"	"N"	"N"	"N"	"N"	156
"1009"	"2017-10-11"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	15	0	2			6	25			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2017-10-06"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	10	0	2			4	23			0			"N"	"N"	"N"	"N"	"N"	155
"1009"	"2017-10-14"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	18	0	2			6	27			0			"N"	"N"	"N"	"N"	"N"	157
"1009"	"2017-10-08"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	12	0	2			6	24			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2017-10-07"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	11	0	2			4	22			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2017-10-23"	-3997.00		22.46000	0.00	0					4.84000	15.07000	0.32117	27	0	2			4	28			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2017-10-03"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	7	1	2			3	22			0			"N"	"N"	"N"	"N"	"N"	154
"1009"	"2017-10-02"	-4197.60		22.46000	0.00	0					4.84000	15.07000	0.32117	6	1	2			1	20			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-10-31"	-4196.00		22.46000	0.00	0					4.84000	15.07000	0.32117	5	1	2			1	25			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-09-30"	-4197.60		22.46000	0.00	0					19.52000	15.60000	1.25128	4	1	2			1	22			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-08-26"	-4209.25		27.60000	0.00	0					9.72000	16.94667	0.57356	31	0	1			1	20			0			"N"	"N"	"N"	"N"	"N"	138
"1009"	"2017-11-02"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	7	1	2			1	25			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-09-29"	-4197.60		22.46000	0.00	0					19.52000	15.60000	1.25128	3	1	2			1	23			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-09-28"	-4197.60		22.46000	0.00	0					19.52000	15.60000	1.25128	2	1	2			1	24			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-08-19"	-4360.20		27.60000	0.00	0					9.72000	16.94667	0.57356	24	0	2			2	21			0			"N"	"N"	"N"	"N"	"N"	137
"1009"	"2017-09-27"	-4197.60		22.46000	0.00	0					19.52000	15.60000	1.25128	1	1	2			1	24			0			"N"	"N"	"N"	"N"	"N"	152
"1009"	"2017-11-03"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	8	0	2			2	25			0			"N"	"N"	"N"	"N"	"N"	153
"1009"	"2017-09-25"	-4046.75		22.46000	0.00	0					19.52000	15.60000	1.25128	29	0	1			0	24			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-09-24"	-4046.75		22.46000	0.00	0					19.52000	15.60000	1.25128	28	0	1			2	24			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-09-23"	-4166.40		22.46000	0.00	0					19.52000	15.60000	1.25128	27	0	2			3	24			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-08-18"	-4360.20		27.60000	0.00	0					9.72000	16.94667	0.57356	23	0	2			3	21			0			"N"	"N"	"N"	"N"	"N"	137
"1009"	"2017-09-21"	-4166.40		22.46000	0.00	0					19.52000	15.60000	1.25128	25	0	2			4	25			0			"N"	"N"	"N"	"N"	"N"	151
"1009"	"2017-11-11"	-4196.00		22.46000	0.00	0					3.72000	13.52333	0.27508	16	0	2			1	23			0			"N"	"N"	"N"	"N"	"N"	150
"1009"	"2017-09-18"	-4166.40		22.46000	0.00	0					19.52000	15.60000	1.25128	22	0	2			5	27			0			"N"	"N"	"N"	"N"	"N"	151
