GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
6.71,2.51,09474000,2018-07-14 00:00,0.00,3.68
6.71,2.51,09474000,2018-07-14 00:15,0.00,3.67
6.71,2.51,09474000,2018-07-14 00:30,0.00,3.68
6.71,2.51,09474000,2018-07-14 00:45,0.00,3.68
6.71,2.51,09474000,2018-07-14 01:00,0.00,3.67
6.71,2.51,09474000,2018-07-14 01:15,0.00,3.68
6.71,2.51,09474000,2018-07-14 01:30,0.00,3.67
6.71,2.51,09474000,2018-07-14 01:45,0.00,3.68
6.70,2.11,09474000,2018-07-14 02:00,0.00,3.67
6.70,2.11,09474000,2018-07-14 02:15,0.00,3.68
6.70,2.11,09474000,2018-07-14 02:30,0.00,3.67
6.70,2.11,09474000,2018-07-14 02:45,0.00,3.66
6.70,2.11,09474000,2018-07-14 03:00,0.00,3.67
6.70,2.11,09474000,2018-07-14 03:15,0.00,3.67
6.70,2.11,09474000,2018-07-14 03:30,0.00,3.66
6.69,1.73,09474000,2018-07-14 03:45,0.00,3.67
6.69,1.73,09474000,2018-07-14 04:00,0.00,3.67
6.69,1.73,09474000,2018-07-14 04:15,0.00,3.67
6.69,1.73,09474000,2018-07-14 04:30,0.00,3.67
6.69,1.73,09474000,2018-07-14 04:45,0.00,3.67
6.69,1.73,09474000,2018-07-14 05:00,0.00,3.66
6.69,1.73,09474000,2018-07-14 05:15,0.00,3.65
6.68,1.39,09474000,2018-07-14 05:30,0.00,3.66
6.68,1.39,09474000,2018-07-14 05:45,0.00,3.66
6.68,1.39,09474000,2018-07-14 06:00,0.00,3.66
6.68,1.39,09474000,2018-07-14 06:15,0.00,3.65
6.68,1.39,09474000,2018-07-14 06:30,0.00,3.66
6.68,1.39,09474000,2018-07-14 06:45,0.00,3.65
6.68,1.39,09474000,2018-07-14 07:00,0.00,3.66
6.68,1.39,09474000,2018-07-14 07:15,0.00,3.66
6.68,1.39,09474000,2018-07-14 07:30,0.00,3.65
6.68,1.39,09474000,2018-07-14 07:45,0.00,3.66
6.68,1.39,09474000,2018-07-14 08:00,0.00,3.66
