GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
1.23,219,09396100,2018-07-23 00:00,0.00,2.13
1.23,115,09396100,2018-07-23 00:15,0.00,1.84
1.23,115,09396100,2018-07-23 00:30,0.00,1.84
1.23,109,09396100,2018-07-23 00:45,0.00,1.81
1.23,102,09396100,2018-07-23 01:00,0.00,1.79
1.23,115,09396100,2018-07-23 01:15,0.00,1.84
1.23,99.3,09396100,2018-07-23 01:30,0.00,1.78
1.23,87.5,09396100,2018-07-23 01:45,0.00,1.73
1.23,93.3,09396100,2018-07-23 02:00,0.00,1.75
1.23,93.3,09396100,2018-07-23 02:15,0.00,1.75
1.23,82.0,09396100,2018-07-23 02:30,0.00,1.71
1.23,82.0,09396100,2018-07-23 02:45,0.00,1.71
1.23,79.4,09396100,2018-07-23 03:00,0.00,1.69
1.23,79.4,09396100,2018-07-23 03:15,0.00,1.69
1.23,74.2,09396100,2018-07-23 03:30,0.00,1.67
1.23,79.4,09396100,2018-07-23 03:45,0.00,1.69
1.23,64.7,09396100,2018-07-23 04:00,0.00,1.62
1.23,82.0,09396100,2018-07-23 04:15,0.00,1.71
1.23,69.3,09396100,2018-07-23 04:30,0.00,1.64
1.23,67.0,09396100,2018-07-23 04:45,0.00,1.63
1.23,64.7,09396100,2018-07-23 05:00,0.00,1.62
1.23,44.5,09396100,2018-07-23 05:15,0.00,1.50
1.23,42.8,09396100,2018-07-23 05:30,0.00,1.49
1.23,42.8,09396100,2018-07-23 05:45,0.00,1.49
1.23,46.3,09396100,2018-07-23 06:00,0.00,1.51
1.23,42.8,09396100,2018-07-23 06:15,0.00,1.49
1.23,42.8,09396100,2018-07-23 06:30,0.00,1.49
1.23,44.5,09396100,2018-07-23 06:45,0.00,1.50
1.23,41.1,09396100,2018-07-23 07:00,0.00,1.47
1.23,41.1,09396100,2018-07-23 07:15,0.00,1.47
1.23,41.1,09396100,2018-07-23 07:30,0.00,1.47
1.23,36.3,09396100,2018-07-23 07:45,0.00,1.44
1.23,41.1,09396100,2018-07-23 08:00,0.00,1.47
1.23,41.1,09396100,2018-07-23 08:15,0.00,1.47
1.23,42.8,09396100,2018-07-23 08:30,0.00,1.49
1.23,41.1,09396100,2018-07-23 08:45,0.00,1.47
1.23,58.1,09396100,2018-07-23 09:00,0.00,1.58
1.23,53.9,09396100,2018-07-23 09:15,0.00,1.56
1.23,48.1,09396100,2018-07-23 09:30,0.00,1.52
1.23,62.4,09396100,2018-07-23 09:45,0.00,1.61
1.23,76.8,09396100,2018-07-23 10:00,0.00,1.68
1.23,109,09396100,2018-07-23 10:15,0.00,1.81
1.24,71.8,09396100,2018-07-23 10:30,0.00,1.66
1.24,99.3,09396100,2018-07-23 10:45,0.00,1.78
1.24,115,09396100,2018-07-23 11:00,0.00,1.84
1.24,90.4,09396100,2018-07-23 11:15,0.00,1.74
1.24,126,09396100,2018-07-23 11:30,0.00,1.88
1.24,126,09396100,2018-07-23 11:45,0.00,1.88
1.24,149,09396100,2018-07-23 12:00,0.00,1.95
1.24,133,09396100,2018-07-23 12:15,0.00,1.90
1.24,137,09396100,2018-07-23 12:30,0.00,1.91
1.24,122,09396100,2018-07-23 12:45,0.00,1.86
1.24,99.3,09396100,2018-07-23 13:00,0.00,1.78
1.24,119,09396100,2018-07-23 13:15,0.00,1.85
1.24,122,09396100,2018-07-23 13:30,0.00,1.86
1.24,115,09396100,2018-07-23 13:45,0.00,1.84
1.24,119,09396100,2018-07-23 14:00,0.00,1.85
1.24,82.0,09396100,2018-07-23 14:15,0.00,1.71
1.24,76.8,09396100,2018-07-23 14:30,0.00,1.68
1.24,53.9,09396100,2018-07-23 14:45,0.00,1.56
1.24,69.3,09396100,2018-07-23 15:00,0.00,1.64
1.24,74.2,09396100,2018-07-23 15:15,0.00,1.67
1.24,60.2,09396100,2018-07-23 15:30,0.00,1.60
1.24,46.3,09396100,2018-07-23 15:45,0.00,1.51
1.24,79.4,09396100,2018-07-23 16:00,0.00,1.69
1.24,42.8,09396100,2018-07-23 16:15,0.00,1.49
1.24,36.3,09396100,2018-07-23 16:30,0.00,1.44
1.24,37.8,09396100,2018-07-23 16:45,0.00,1.45
1.24,33.3,09396100,2018-07-23 17:00,0.00,1.41
1.24,37.8,09396100,2018-07-23 17:15,0.00,1.45
1.24,30.5,09396100,2018-07-23 17:30,0.00,1.39
1.24,31.9,09396100,2018-07-23 17:45,0.00,1.40
1.24,31.9,09396100,2018-07-23 18:00,0.00,1.40
1.24,31.9,09396100,2018-07-23 18:15,0.00,1.40
1.24,34.8,09396100,2018-07-23 18:30,0.00,1.43
1.24,36.3,09396100,2018-07-23 18:45,0.00,1.44
1.24,33.3,09396100,2018-07-23 19:00,0.00,1.41
1.24,37.8,09396100,2018-07-23 19:15,0.00,1.45
1.24,42.8,09396100,2018-07-23 19:30,0.00,1.49
1.24,58.1,09396100,2018-07-23 19:45,0.00,1.58
1.24,62.4,09396100,2018-07-23 20:00,0.00,1.61
1.24,62.4,09396100,2018-07-23 20:15,0.00,1.61
1.24,71.8,09396100,2018-07-23 20:30,0.00,1.66
1.24,71.8,09396100,2018-07-23 20:45,0.00,1.66
1.24,76.8,09396100,2018-07-23 21:00,0.00,1.68
1.24,76.8,09396100,2018-07-23 21:15,0.00,1.68
1.24,76.8,09396100,2018-07-23 21:30,0.00,1.68
1.24,74.2,09396100,2018-07-23 21:45,0.00,1.67
1.24,84.8,09396100,2018-07-23 22:00,0.00,1.72
1.24,82.0,09396100,2018-07-23 22:15,0.00,1.71
1.24,79.4,09396100,2018-07-23 22:30,0.00,1.69
1.23,96.3,09396100,2018-07-23 22:45,0.00,1.77
