GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
1.73,156,09497500,2018-07-18 00:00,0.00,1.72
1.72,156,09497500,2018-07-18 00:15,0.00,1.72
1.72,156,09497500,2018-07-18 00:30,0.00,1.72
1.72,156,09497500,2018-07-18 00:45,0.00,1.72
1.74,160,09497500,2018-07-18 01:00,0.00,1.73
1.79,176,09497500,2018-07-18 01:15,0.00,1.78
1.87,204,09497500,2018-07-18 01:30,0.00,1.86
1.91,218,09497500,2018-07-18 01:45,0.00,1.90
1.92,222,09497500,2018-07-18 02:00,0.00,1.91
1.91,218,09497500,2018-07-18 02:15,0.00,1.90
1.90,215,09497500,2018-07-18 02:30,0.00,1.89
1.89,211,09497500,2018-07-18 02:45,0.00,1.88
1.87,204,09497500,2018-07-18 03:00,0.00,1.86
1.86,200,09497500,2018-07-18 03:15,0.00,1.85
1.84,197,09497500,2018-07-18 03:30,0.00,1.84
1.84,193,09497500,2018-07-18 03:45,0.00,1.83
1.82,190,09497500,2018-07-18 04:00,0.00,1.82
1.82,187,09497500,2018-07-18 04:15,0.00,1.81
1.81,183,09497500,2018-07-18 04:30,0.00,1.80
1.80,180,09497500,2018-07-18 04:45,0.00,1.79
1.79,176,09497500,2018-07-18 05:00,0.00,1.78
1.78,173,09497500,2018-07-18 05:15,0.00,1.77
1.77,170,09497500,2018-07-18 05:30,0.00,1.76
1.76,166,09497500,2018-07-18 05:45,0.00,1.75
1.76,166,09497500,2018-07-18 06:00,0.00,1.75
1.75,163,09497500,2018-07-18 06:15,0.00,1.74
1.75,160,09497500,2018-07-18 06:30,0.00,1.73
1.74,160,09497500,2018-07-18 06:45,0.00,1.73
1.73,156,09497500,2018-07-18 07:00,0.00,1.72
1.74,156,09497500,2018-07-18 07:15,0.00,1.72
1.73,156,09497500,2018-07-18 07:30,0.00,1.72
1.73,156,09497500,2018-07-18 07:45,0.00,1.72
1.72,153,09497500,2018-07-18 08:00,0.00,1.71
1.72,153,09497500,2018-07-18 08:15,0.00,1.71
1.72,153,09497500,2018-07-18 08:30,0.00,1.71
1.71,153,09497500,2018-07-18 08:45,0.00,1.71
1.71,153,09497500,2018-07-18 09:00,0.00,1.71
1.72,153,09497500,2018-07-18 09:15,0.00,1.71
1.72,153,09497500,2018-07-18 09:30,0.00,1.71
1.71,150,09497500,2018-07-18 09:45,0.00,1.70
1.71,150,09497500,2018-07-18 10:00,0.00,1.70
1.71,150,09497500,2018-07-18 10:15,0.00,1.70
1.71,150,09497500,2018-07-18 10:30,0.00,1.70
1.71,150,09497500,2018-07-18 10:45,0.00,1.70
1.71,150,09497500,2018-07-18 11:00,0.00,1.70
1.71,150,09497500,2018-07-18 11:15,0.00,1.70
1.71,150,09497500,2018-07-18 11:30,0.00,1.70
1.72,150,09497500,2018-07-18 11:45,0.00,1.70
1.72,150,09497500,2018-07-18 12:00,0.00,1.70
1.70,150,09497500,2018-07-18 12:15,0.00,1.70
1.71,150,09497500,2018-07-18 12:30,0.00,1.70
1.70,150,09497500,2018-07-18 12:45,0.00,1.70
1.71,150,09497500,2018-07-18 13:00,0.00,1.70
1.71,150,09497500,2018-07-18 13:15,0.00,1.70
1.70,150,09497500,2018-07-18 13:30,0.00,1.70
1.71,150,09497500,2018-07-18 13:45,0.00,1.70
1.70,150,09497500,2018-07-18 14:00,0.00,1.70
1.71,150,09497500,2018-07-18 14:15,0.00,1.70
1.71,150,09497500,2018-07-18 14:30,0.00,1.70
1.71,150,09497500,2018-07-18 14:45,0.00,1.70
1.71,150,09497500,2018-07-18 15:00,0.00,1.70
1.72,153,09497500,2018-07-18 15:15,0.00,1.71
1.73,160,09497500,2018-07-18 15:30,0.00,1.73
1.75,163,09497500,2018-07-18 15:45,0.00,1.74
1.77,173,09497500,2018-07-18 16:00,0.00,1.77
1.77,183,09497500,2018-07-18 16:15,0.00,1.80
1.82,190,09497500,2018-07-18 16:30,0.00,1.82
1.83,200,09497500,2018-07-18 16:45,0.00,1.85
1.88,204,09497500,2018-07-18 17:00,0.00,1.86
1.89,207,09497500,2018-07-18 17:15,0.00,1.87
