GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
6.51,0.00,09400568,2018-07-26 00:00,0.00,6.79
6.52,0.00,09400568,2018-07-26 00:15,0.00,6.78
6.52,0.00,09400568,2018-07-26 00:30,0.00,6.79
6.50,0.00,09400568,2018-07-26 00:45,0.00,6.79
6.52,0.00,09400568,2018-07-26 01:00,0.00,6.78
6.51,0.00,09400568,2018-07-26 01:15,0.00,6.78
6.51,0.00,09400568,2018-07-26 01:30,0.00,6.76
6.51,0.00,09400568,2018-07-26 01:45,0.00,6.77
6.50,0.00,09400568,2018-07-26 02:00,0.00,6.77
6.51,0.00,09400568,2018-07-26 02:15,0.00,6.76
6.51,0.00,09400568,2018-07-26 02:30,0.00,6.77
6.49,0.00,09400568,2018-07-26 02:45,0.00,6.77
6.49,0.00,09400568,2018-07-26 03:00,0.00,6.76
6.49,0.00,09400568,2018-07-26 03:15,0.00,6.76
6.48,0.00,09400568,2018-07-26 03:30,0.00,6.76
6.50,0.00,09400568,2018-07-26 03:45,0.00,6.76
6.50,0.00,09400568,2018-07-26 04:00,0.00,6.77
6.47,0.00,09400568,2018-07-26 04:15,0.00,6.76
6.49,0.00,09400568,2018-07-26 04:30,0.00,6.77
6.48,0.00,09400568,2018-07-26 04:45,0.00,6.75
6.48,0.00,09400568,2018-07-26 05:00,0.00,6.75
6.48,0.00,09400568,2018-07-26 05:15,0.00,6.74
6.49,0.00,09400568,2018-07-26 05:30,0.00,6.75
6.48,0.00,09400568,2018-07-26 05:45,0.00,6.75
6.46,0.00,09400568,2018-07-26 06:00,0.00,6.75
6.46,0.00,09400568,2018-07-26 06:15,0.00,6.75
6.46,0.00,09400568,2018-07-26 06:30,0.00,6.75
6.46,0.00,09400568,2018-07-26 06:45,0.00,6.74
6.46,0.00,09400568,2018-07-26 07:00,0.00,6.72
6.44,0.00,09400568,2018-07-26 07:15,0.00,6.73
6.45,0.00,09400568,2018-07-26 07:30,0.00,6.74
6.45,0.00,09400568,2018-07-26 07:45,0.00,6.74
6.46,0.00,09400568,2018-07-26 08:00,0.00,6.73
6.46,0.00,09400568,2018-07-26 08:15,0.00,6.73
6.44,0.00,09400568,2018-07-26 08:30,0.00,6.73
6.44,0.00,09400568,2018-07-26 08:45,0.00,6.73
6.44,0.00,09400568,2018-07-26 09:00,0.00,6.72
6.46,0.00,09400568,2018-07-26 09:15,0.00,6.73
6.44,0.00,09400568,2018-07-26 09:30,0.00,6.73
6.42,0.00,09400568,2018-07-26 09:45,0.00,6.72
6.42,0.00,09400568,2018-07-26 10:00,0.00,6.72
6.47,0.00,09400568,2018-07-26 10:15,0.00,6.72
6.42,0.00,09400568,2018-07-26 10:30,0.00,6.71
6.42,0.00,09400568,2018-07-26 10:45,0.00,6.71
6.41,0.00,09400568,2018-07-26 11:00,0.00,6.71
6.45,0.00,09400568,2018-07-26 11:15,0.00,6.70
6.45,0.00,09400568,2018-07-26 11:30,0.00,6.70
6.44,0.00,09400568,2018-07-26 11:45,0.00,6.70
6.40,0.00,09400568,2018-07-26 12:00,0.00,6.69
6.43,0.00,09400568,2018-07-26 12:15,0.00,6.69
6.40,0.00,09400568,2018-07-26 12:30,0.00,6.69
6.44,0.00,09400568,2018-07-26 12:45,0.00,6.69
6.41,0.00,09400568,2018-07-26 13:00,0.00,6.69
6.43,0.00,09400568,2018-07-26 13:15,0.00,6.68
6.41,0.00,09400568,2018-07-26 13:30,0.00,6.69
6.44,0.00,09400568,2018-07-26 13:45,0.00,6.68
6.40,0.00,09400568,2018-07-26 14:00,0.00,6.68
6.40,0.00,09400568,2018-07-26 14:15,0.00,6.68
6.39,0.00,09400568,2018-07-26 14:30,0.00,6.67
