GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
1.79,176,09497500,2018-07-16 00:00,0.00,1.78
1.78,176,09497500,2018-07-16 00:15,0.00,1.78
1.77,173,09497500,2018-07-16 00:30,0.00,1.77
1.78,173,09497500,2018-07-16 00:45,0.00,1.77
1.77,170,09497500,2018-07-16 01:00,0.00,1.76
1.77,170,09497500,2018-07-16 01:15,0.00,1.76
1.77,170,09497500,2018-07-16 01:30,0.00,1.76
1.76,166,09497500,2018-07-16 01:45,0.00,1.75
1.75,166,09497500,2018-07-16 02:00,0.00,1.75
1.75,163,09497500,2018-07-16 02:15,0.00,1.74
1.76,163,09497500,2018-07-16 02:30,0.00,1.74
1.75,163,09497500,2018-07-16 02:45,0.00,1.74
1.75,163,09497500,2018-07-16 03:00,0.00,1.74
1.74,163,09497500,2018-07-16 03:15,0.00,1.74
1.74,160,09497500,2018-07-16 03:30,0.00,1.73
1.73,160,09497500,2018-07-16 03:45,0.00,1.73
1.74,160,09497500,2018-07-16 04:00,0.00,1.73
1.73,156,09497500,2018-07-16 04:15,0.00,1.72
1.73,156,09497500,2018-07-16 04:30,0.00,1.72
1.74,156,09497500,2018-07-16 04:45,0.00,1.72
1.73,156,09497500,2018-07-16 05:00,0.00,1.72
1.73,156,09497500,2018-07-16 05:15,0.00,1.72
1.72,156,09497500,2018-07-16 05:30,0.00,1.72
1.73,156,09497500,2018-07-16 05:45,0.00,1.72
1.72,153,09497500,2018-07-16 06:00,0.00,1.71
1.72,153,09497500,2018-07-16 06:15,0.00,1.71
1.72,153,09497500,2018-07-16 06:30,0.00,1.71
1.72,153,09497500,2018-07-16 06:45,0.00,1.71
1.72,153,09497500,2018-07-16 07:00,0.00,1.71
1.72,153,09497500,2018-07-16 07:15,0.00,1.71
1.71,153,09497500,2018-07-16 07:30,0.00,1.71
1.72,153,09497500,2018-07-16 07:45,0.00,1.71
1.71,153,09497500,2018-07-16 08:00,0.00,1.71
1.72,153,09497500,2018-07-16 08:15,0.00,1.71
1.73,156,09497500,2018-07-16 08:30,0.00,1.72
1.73,156,09497500,2018-07-16 08:45,0.00,1.72
1.73,156,09497500,2018-07-16 09:00,0.00,1.72
1.73,156,09497500,2018-07-16 09:15,0.00,1.72
1.73,160,09497500,2018-07-16 09:30,0.00,1.73
1.74,160,09497500,2018-07-16 09:45,0.00,1.73
1.75,160,09497500,2018-07-16 10:00,0.00,1.73
1.75,163,09497500,2018-07-16 10:15,0.00,1.74
1.75,163,09497500,2018-07-16 10:30,0.00,1.74
1.75,163,09497500,2018-07-16 10:45,0.00,1.74
1.75,166,09497500,2018-07-16 11:00,0.00,1.75
1.76,166,09497500,2018-07-16 11:15,0.00,1.75
1.76,166,09497500,2018-07-16 11:30,0.00,1.75
1.76,166,09497500,2018-07-16 11:45,0.00,1.75
