BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,5.77,09497700,2018-07-18 00:00,0.00,0.68
,5.77,09497700,2018-07-18 00:15,0.00,0.68
12.5,5.77,09497700,2018-07-18 00:30,0.00,0.68
,5.77,09497700,2018-07-18 00:45,0.00,0.68
,5.77,09497700,2018-07-18 01:00,0.00,0.68
,5.77,09497700,2018-07-18 01:15,0.00,0.68
12.5,5.77,09497700,2018-07-18 01:30,0.00,0.68
,5.77,09497700,2018-07-18 01:45,0.00,0.68
,5.77,09497700,2018-07-18 02:00,0.00,0.68
,5.77,09497700,2018-07-18 02:15,0.00,0.68
12.5,5.77,09497700,2018-07-18 02:30,0.00,0.68
,5.77,09497700,2018-07-18 02:45,0.00,0.68
,5.77,09497700,2018-07-18 03:00,0.00,0.68
,5.77,09497700,2018-07-18 03:15,0.00,0.68
12.5,5.77,09497700,2018-07-18 03:30,0.00,0.68
,5.77,09497700,2018-07-18 03:45,0.00,0.68
,5.77,09497700,2018-07-18 04:00,0.00,0.68
,5.77,09497700,2018-07-18 04:15,0.00,0.68
12.5,5.77,09497700,2018-07-18 04:30,0.00,0.68
,5.77,09497700,2018-07-18 04:45,0.00,0.68
,5.77,09497700,2018-07-18 05:00,0.00,0.68
,5.77,09497700,2018-07-18 05:15,0.00,0.68
12.5,5.77,09497700,2018-07-18 05:30,0.00,0.68
,5.77,09497700,2018-07-18 05:45,0.00,0.68
,5.78,09497700,2018-07-18 06:00,0.00,0.68
,5.78,09497700,2018-07-18 06:15,0.00,0.68
13.1,5.78,09497700,2018-07-18 06:30,0.00,0.68
,5.77,09497700,2018-07-18 06:45,0.00,0.68
,5.78,09497700,2018-07-18 07:00,0.00,0.68
,5.78,09497700,2018-07-18 07:15,0.00,0.68
13.4,5.78,09497700,2018-07-18 07:30,0.00,0.68
,5.78,09497700,2018-07-18 07:45,0.00,0.68
,5.78,09497700,2018-07-18 08:00,0.00,0.68
,5.78,09497700,2018-07-18 08:15,0.00,0.68
13.7,5.77,09497700,2018-07-18 08:30,0.00,0.68
,5.77,09497700,2018-07-18 08:45,0.00,0.68
,5.77,09497700,2018-07-18 09:00,0.00,0.68
,5.77,09497700,2018-07-18 09:15,0.00,0.68
13.4,5.77,09497700,2018-07-18 09:30,0.00,0.68
,5.77,09497700,2018-07-18 09:45,0.00,0.68
,5.77,09497700,2018-07-18 10:00,0.00,0.68
,5.77,09497700,2018-07-18 10:15,0.00,0.68
13.4,5.77,09497700,2018-07-18 10:30,0.00,0.68
,5.77,09497700,2018-07-18 10:45,0.00,0.68
,5.76,09497700,2018-07-18 11:00,0.00,0.68
,5.77,09497700,2018-07-18 11:15,0.00,0.68
13.4,5.77,09497700,2018-07-18 11:30,0.00,0.68
,5.77,09497700,2018-07-18 11:45,0.00,0.67
,5.76,09497700,2018-07-18 12:00,0.00,0.67
,5.76,09497700,2018-07-18 12:15,0.00,0.67
13.4,5.76,09497700,2018-07-18 12:30,0.00,0.67
,5.77,09497700,2018-07-18 12:45,0.00,0.67
,5.77,09497700,2018-07-18 13:00,0.00,0.67
,5.77,09497700,2018-07-18 13:15,0.00,0.67
13.1,5.77,09497700,2018-07-18 13:30,0.00,0.67
,5.77,09497700,2018-07-18 13:45,0.00,0.67
,5.77,09497700,2018-07-18 14:00,0.00,0.67
,5.77,09497700,2018-07-18 14:15,0.00,0.67
13.1,5.77,09497700,2018-07-18 14:30,0.00,0.67
,5.77,09497700,2018-07-18 14:45,0.00,0.67
,5.77,09497700,2018-07-18 15:00,0.00,0.67
,5.77,09497700,2018-07-18 15:15,0.00,0.67
13.1,5.77,09497700,2018-07-18 15:30,0.00,0.67
,5.77,09497700,2018-07-18 15:45,0.00,0.67
,5.77,09497700,2018-07-18 16:00,0.00,0.67
,5.77,09497700,2018-07-18 16:15,0.00,0.67
12.8,5.77,09497700,2018-07-18 16:30,0.00,0.67
,5.77,09497700,2018-07-18 16:45,0.00,0.67
,5.77,09497700,2018-07-18 17:00,0.00,0.67
,5.77,09497700,2018-07-18 17:15,0.00,0.67
12.8,5.77,09497700,2018-07-18 17:30,0.00,0.67
,5.77,09497700,2018-07-18 17:45,0.00,0.67
,5.77,09497700,2018-07-18 18:00,0.00,0.67
,5.77,09497700,2018-07-18 18:15,0.00,0.67
12.5,5.77,09497700,2018-07-18 18:30,0.00,0.67
,5.77,09497700,2018-07-18 18:45,0.00,0.67
,5.77,09497700,2018-07-18 19:00,0.00,0.67
,5.77,09497700,2018-07-18 19:15,0.00,0.67
12.5,5.77,09497700,2018-07-18 19:30,0.00,0.67
,5.77,09497700,2018-07-18 19:45,0.00,0.67
,5.77,09497700,2018-07-18 20:00,0.00,0.68
,5.77,09497700,2018-07-18 20:15,0.00,0.67
12.5,5.77,09497700,2018-07-18 20:30,0.00,0.67
,5.77,09497700,2018-07-18 20:45,0.00,0.67
,5.77,09497700,2018-07-18 21:00,0.00,0.67
,5.77,09497700,2018-07-18 21:15,0.00,0.68
12.5,5.77,09497700,2018-07-18 21:30,0.00,0.68
,5.77,09497700,2018-07-18 21:45,0.00,0.68
,5.77,09497700,2018-07-18 22:00,0.00,0.67
,5.77,09497700,2018-07-18 22:15,0.00,0.68
12.5,5.77,09497700,2018-07-18 22:30,0.00,0.68
,5.77,09497700,2018-07-18 22:45,0.00,0.68
,5.77,09497700,2018-07-18 23:00,0.00,0.68
,5.77,09497700,2018-07-18 23:15,0.00,0.68
12.5,5.77,09497700,2018-07-18 23:30,0.00,0.68
,5.77,09497700,2018-07-18 23:45,0.00,0.68
