Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
10.6,17600,09380000,2018-07-14 00:00,684,0.00,10.24
10.6,17400,09380000,2018-07-14 00:15,686,0.00,10.19
10.5,17000,09380000,2018-07-14 00:30,687,0.00,10.13
10.5,16600,09380000,2018-07-14 00:45,688,0.00,10.05
10.4,16200,09380000,2018-07-14 01:00,687,0.00,9.97
10.4,15800,09380000,2018-07-14 01:15,687,0.00,9.90
10.4,15400,09380000,2018-07-14 01:30,688,0.00,9.82
10.4,14900,09380000,2018-07-14 01:45,688,0.00,9.73
10.4,14600,09380000,2018-07-14 02:00,684,0.00,9.68
10.3,14200,09380000,2018-07-14 02:15,689,0.00,9.58
10.3,13900,09380000,2018-07-14 02:30,689,0.00,9.52
10.3,13500,09380000,2018-07-14 02:45,690,0.00,9.45
10.3,13200,09380000,2018-07-14 03:00,687,0.00,9.39
10.3,13100,09380000,2018-07-14 03:15,686,0.00,9.36
10.2,12800,09380000,2018-07-14 03:30,688,0.00,9.30
10.2,12700,09380000,2018-07-14 03:45,689,0.00,9.27
10.2,12400,09380000,2018-07-14 04:00,692,0.00,9.22
10.2,12400,09380000,2018-07-14 04:15,692,0.00,9.21
10.2,12200,09380000,2018-07-14 04:30,691,0.00,9.16
10.2,12100,09380000,2018-07-14 04:45,691,0.00,9.15
10.1,12000,09380000,2018-07-14 05:00,690,0.00,9.13
10.1,11900,09380000,2018-07-14 05:15,692,0.00,9.10
10.1,11900,09380000,2018-07-14 05:30,691,0.00,9.09
10.1,11800,09380000,2018-07-14 05:45,693,0.00,9.08
10.1,11800,09380000,2018-07-14 06:00,695,0.00,9.07
10.1,11700,09380000,2018-07-14 06:15,696,0.00,9.05
10.1,11700,09380000,2018-07-14 06:30,694,0.00,9.05
10.1,11600,09380000,2018-07-14 06:45,695,0.00,9.04
10.1,11600,09380000,2018-07-14 07:00,696,0.00,9.03
10.1,11600,09380000,2018-07-14 07:15,696,0.00,9.03
10.1,11600,09380000,2018-07-14 07:30,697,0.00,9.02
10.1,11500,09380000,2018-07-14 07:45,696,0.00,9.01
10.1,11500,09380000,2018-07-14 08:00,697,0.00,9.00
10.1,11500,09380000,2018-07-14 08:15,695,0.00,9.00
10.1,11400,09380000,2018-07-14 08:30,695,0.00,8.99
10.2,11500,09380000,2018-07-14 08:45,694,0.00,9.00
10.2,11500,09380000,2018-07-14 09:00,689,0.00,9.00
10.2,11500,09380000,2018-07-14 09:15,685,0.00,9.00
10.2,11500,09380000,2018-07-14 09:30,682,0.00,9.00
10.2,11500,09380000,2018-07-14 09:45,681,0.00,9.00
10.3,11500,09380000,2018-07-14 10:00,681,0.00,9.00
10.3,11500,09380000,2018-07-14 10:15,679,0.00,9.01
10.4,11400,09380000,2018-07-14 10:30,681,0.00,8.99
10.4,11500,09380000,2018-07-14 10:45,680,0.01,9.00
10.4,11400,09380000,2018-07-14 11:00,679,0.02,8.99
10.5,11400,09380000,2018-07-14 11:15,677,0.01,8.99
10.5,11500,09380000,2018-07-14 11:30,678,0.00,9.00
10.6,11500,09380000,2018-07-14 11:45,674,0.00,9.00
10.6,11400,09380000,2018-07-14 12:00,675,0.00,8.98
10.7,11400,09380000,2018-07-14 12:15,670,0.00,8.99
10.8,11400,09380000,2018-07-14 12:30,668,0.00,8.99
10.9,11400,09380000,2018-07-14 12:45,670,0.00,8.99
11.0,11400,09380000,2018-07-14 13:00,670,0.00,8.98
11.0,11400,09380000,2018-07-14 13:15,669,0.00,8.99
11.1,11400,09380000,2018-07-14 13:30,668,0.00,8.99
11.1,11400,09380000,2018-07-14 13:45,667,0.00,8.99
11.1,11400,09380000,2018-07-14 14:00,666,0.00,8.99
11.2,11400,09380000,2018-07-14 14:15,666,0.00,8.99
11.2,11400,09380000,2018-07-14 14:30,664,0.00,8.99
11.2,11400,09380000,2018-07-14 14:45,664,0.00,8.99
11.3,11500,09380000,2018-07-14 15:00,663,0.00,9.00
11.3,11400,09380000,2018-07-14 15:15,665,0.00,8.99
11.3,11400,09380000,2018-07-14 15:30,660,0.00,8.99
11.3,11400,09380000,2018-07-14 15:45,661,0.00,8.99
11.3,11400,09380000,2018-07-14 16:00,659,0.00,8.99
11.3,11400,09380000,2018-07-14 16:15,663,0.00,8.99
11.3,11400,09380000,2018-07-14 16:30,663,0.00,8.99
11.3,11400,09380000,2018-07-14 16:45,663,0.00,8.98
11.3,11400,09380000,2018-07-14 17:00,664,0.00,8.98
11.3,11400,09380000,2018-07-14 17:15,663,0.00,8.99
11.3,11400,09380000,2018-07-14 17:30,668,0.00,8.98
11.3,11500,09380000,2018-07-14 17:45,666,0.00,9.00
11.4,11500,09380000,2018-07-14 18:00,665,0.00,9.00
11.4,11400,09380000,2018-07-14 18:15,659,0.00,8.99
11.4,11400,09380000,2018-07-14 18:30,665,0.00,8.99
11.4,11400,09380000,2018-07-14 18:45,667,0.00,8.99
11.4,11400,09380000,2018-07-14 19:00,664,0.00,8.99
11.4,11400,09380000,2018-07-14 19:15,667,0.00,8.99
11.4,11400,09380000,2018-07-14 19:30,663,0.00,8.99
11.4,11400,09380000,2018-07-14 19:45,670,0.00,8.98
11.4,11400,09380000,2018-07-14 20:00,665,0.00,8.98
11.4,11300,09380000,2018-07-14 20:15,664,0.00,8.97
11.4,11400,09380000,2018-07-14 20:30,668,0.00,8.98
11.4,11400,09380000,2018-07-14 20:45,668,0.00,8.99
11.4,11300,09380000,2018-07-14 21:00,659,0.00,8.97
11.4,11400,09380000,2018-07-14 21:15,667,0.00,8.98
11.4,11400,09380000,2018-07-14 21:30,663,0.00,8.98
11.5,11400,09380000,2018-07-14 21:45,668,0.00,8.98
11.5,11300,09380000,2018-07-14 22:00,669,0.00,8.97
11.5,11400,09380000,2018-07-14 22:15,668,0.00,8.98
11.5,11400,09380000,2018-07-14 22:30,666,0.00,8.98
11.5,11400,09380000,2018-07-14 22:45,668,0.00,8.98
11.5,11300,09380000,2018-07-14 23:00,671,0.00,8.97
11.4,11300,09380000,2018-07-14 23:15,665,0.00,8.97
11.4,11300,09380000,2018-07-14 23:30,667,0.00,8.97
11.4,11300,09380000,2018-07-14 23:45,670,0.00,8.97
