Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
10.5,17200,09380000,2018-07-19 00:00,682,0.00,10.16
10.5,16900,09380000,2018-07-19 00:15,677,0.00,10.11
10.5,16700,09380000,2018-07-19 00:30,676,0.00,10.07
10.5,16300,09380000,2018-07-19 00:45,683,0.00,10.00
10.4,15900,09380000,2018-07-19 01:00,682,0.00,9.92
10.4,15400,09380000,2018-07-19 01:15,683,0.00,9.83
10.4,15100,09380000,2018-07-19 01:30,682,0.00,9.77
10.4,14800,09380000,2018-07-19 01:45,679,0.00,9.71
10.4,14400,09380000,2018-07-19 02:00,681,0.00,9.64
10.4,14100,09380000,2018-07-19 02:15,681,0.00,9.56
10.4,13800,09380000,2018-07-19 02:30,680,0.00,9.51
10.4,13500,09380000,2018-07-19 02:45,681,0.00,9.45
10.4,13200,09380000,2018-07-19 03:00,681,0.00,9.39
10.4,13000,09380000,2018-07-19 03:15,678,0.00,9.33
10.4,12600,09380000,2018-07-19 03:30,679,0.00,9.26
10.4,12400,09380000,2018-07-19 03:45,681,0.00,9.22
10.4,12200,09380000,2018-07-19 04:00,680,0.00,9.17
10.4,12000,09380000,2018-07-19 04:15,679,0.00,9.12
10.4,11800,09380000,2018-07-19 04:30,680,0.00,9.08
10.4,11600,09380000,2018-07-19 04:45,695,0.00,9.04
10.4,11500,09380000,2018-07-19 05:00,693,0.00,9.00
10.4,11300,09380000,2018-07-19 05:15,694,0.00,8.97
10.4,11300,09380000,2018-07-19 05:30,693,0.00,8.96
10.4,11100,09380000,2018-07-19 05:45,686,0.00,8.92
10.4,11100,09380000,2018-07-19 06:00,686,0.00,8.91
10.4,11000,09380000,2018-07-19 06:15,687,0.00,8.88
10.4,10900,09380000,2018-07-19 06:30,686,0.00,8.87
10.5,10800,09380000,2018-07-19 06:45,688,0.00,8.85
10.5,10900,09380000,2018-07-19 07:00,684,0.00,8.87
10.5,10900,09380000,2018-07-19 07:15,686,0.00,8.87
10.5,11000,09380000,2018-07-19 07:30,685,0.00,8.88
10.6,11000,09380000,2018-07-19 07:45,686,0.00,8.88
10.6,11000,09380000,2018-07-19 08:00,688,0.00,8.89
10.6,11200,09380000,2018-07-19 08:15,685,0.00,8.93
10.7,11300,09380000,2018-07-19 08:30,685,0.00,8.97
10.7,11500,09380000,2018-07-19 08:45,686,0.00,9.01
10.8,11700,09380000,2018-07-19 09:00,686,0.00,9.06
10.8,12000,09380000,2018-07-19 09:15,684,0.00,9.12
10.8,12400,09380000,2018-07-19 09:30,683,0.00,9.20
10.9,12800,09380000,2018-07-19 09:45,681,0.00,9.29
10.9,13200,09380000,2018-07-19 10:00,683,0.00,9.38
11.0,13700,09380000,2018-07-19 10:15,682,0.00,9.48
11.0,14100,09380000,2018-07-19 10:30,682,0.00,9.56
11.1,14600,09380000,2018-07-19 10:45,677,0.00,9.67
11.1,15100,09380000,2018-07-19 11:00,678,0.00,9.76
11.1,15600,09380000,2018-07-19 11:15,676,0.00,9.87
11.1,15900,09380000,2018-07-19 11:30,677,0.00,9.93
