Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
10.6,17400,09380000,2018-07-26 00:00,683,0.00,10.20
10.6,17100,09380000,2018-07-26 00:15,683,0.00,10.14
10.6,16600,09380000,2018-07-26 00:30,683,0.00,10.05
10.6,16300,09380000,2018-07-26 00:45,682,0.00,10.00
10.5,16000,09380000,2018-07-26 01:00,682,0.00,9.94
10.5,15500,09380000,2018-07-26 01:15,681,0.00,9.85
10.5,15200,09380000,2018-07-26 01:30,681,0.00,9.78
10.5,14700,09380000,2018-07-26 01:45,679,0.00,9.69
10.5,14300,09380000,2018-07-26 02:00,681,0.00,9.62
10.5,14100,09380000,2018-07-26 02:15,681,0.00,9.56
10.5,13700,09380000,2018-07-26 02:30,681,0.00,9.49
10.5,13500,09380000,2018-07-26 02:45,680,0.00,9.44
10.5,13100,09380000,2018-07-26 03:00,678,0.00,9.37
10.5,12900,09380000,2018-07-26 03:15,678,0.00,9.31
10.5,12600,09380000,2018-07-26 03:30,676,0.00,9.25
10.6,12300,09380000,2018-07-26 03:45,676,0.00,9.19
10.6,12100,09380000,2018-07-26 04:00,675,0.00,9.15
10.6,11900,09380000,2018-07-26 04:15,671,0.00,9.09
10.6,11700,09380000,2018-07-26 04:30,670,0.00,9.05
10.6,11600,09380000,2018-07-26 04:45,670,0.00,9.03
10.6,11400,09380000,2018-07-26 05:00,672,0.00,8.99
10.6,11300,09380000,2018-07-26 05:15,668,0.00,8.96
10.6,11200,09380000,2018-07-26 05:30,667,0.00,8.93
10.6,11100,09380000,2018-07-26 05:45,668,0.00,8.91
10.6,11000,09380000,2018-07-26 06:00,665,0.00,8.89
10.6,10900,09380000,2018-07-26 06:15,664,0.00,8.87
10.6,10900,09380000,2018-07-26 06:30,664,0.00,8.86
10.6,10800,09380000,2018-07-26 06:45,665,0.00,8.85
10.6,10800,09380000,2018-07-26 07:00,665,0.00,8.84
10.6,10800,09380000,2018-07-26 07:15,666,0.00,8.84
10.7,10800,09380000,2018-07-26 07:30,667,0.00,8.85
10.7,10900,09380000,2018-07-26 07:45,667,0.00,8.86
10.7,10900,09380000,2018-07-26 08:00,667,0.00,8.87
10.8,11100,09380000,2018-07-26 08:15,667,0.00,8.91
10.8,11200,09380000,2018-07-26 08:30,666,0.00,8.93
10.8,11300,09380000,2018-07-26 08:45,666,0.00,8.97
10.9,11500,09380000,2018-07-26 09:00,666,0.00,9.01
10.9,11700,09380000,2018-07-26 09:15,666,0.00,9.05
10.9,11900,09380000,2018-07-26 09:30,665,0.00,9.09
11.0,12100,09380000,2018-07-26 09:45,665,0.00,9.15
11.0,12400,09380000,2018-07-26 10:00,665,0.00,9.22
11.1,12800,09380000,2018-07-26 10:15,664,0.00,9.30
11.1,13200,09380000,2018-07-26 10:30,664,0.00,9.39
11.2,13700,09380000,2018-07-26 10:45,664,0.00,9.49
11.2,14200,09380000,2018-07-26 11:00,663,0.00,9.60
11.3,14700,09380000,2018-07-26 11:15,662,0.00,9.69
11.3,15100,09380000,2018-07-26 11:30,662,0.00,9.77
11.4,15600,09380000,2018-07-26 11:45,662,0.00,9.87
11.4,16100,09380000,2018-07-26 12:00,662,0.00,9.96
11.5,16400,09380000,2018-07-26 12:15,660,0.00,10.01
11.5,16800,09380000,2018-07-26 12:30,660,0.00,10.09
11.5,17100,09380000,2018-07-26 12:45,659,0.00,10.14
11.6,17200,09380000,2018-07-26 13:00,658,0.00,10.17
11.6,17500,09380000,2018-07-26 13:15,657,0.00,10.21
11.7,17700,09380000,2018-07-26 13:30,657,0.00,10.25
11.7,17800,09380000,2018-07-26 13:45,657,0.00,10.27
11.8,18000,09380000,2018-07-26 14:00,658,0.00,10.31
11.8,18100,09380000,2018-07-26 14:15,658,0.00,10.33
11.8,18300,09380000,2018-07-26 14:30,659,0.00,10.35
11.7,18100,09380000,2018-07-26 14:45,660,0.00,10.33
11.7,18500,09380000,2018-07-26 15:00,661,0.00,10.39
11.7,18500,09380000,2018-07-26 15:15,662,0.00,10.39
11.7,18500,09380000,2018-07-26 15:30,663,0.00,10.39
11.7,18500,09380000,2018-07-26 15:45,667,0.00,10.40
11.7,18500,09380000,2018-07-26 16:00,666,0.00,10.40
11.7,18700,09380000,2018-07-26 16:15,667,0.00,10.43
11.7,18600,09380000,2018-07-26 16:30,667,0.00,10.41
11.7,18700,09380000,2018-07-26 16:45,669,0.00,10.43
11.7,18700,09380000,2018-07-26 17:00,669,0.00,10.42
11.7,18800,09380000,2018-07-26 17:15,670,0.00,10.44
11.7,18800,09380000,2018-07-26 17:30,671,0.00,10.44
11.7,18600,09380000,2018-07-26 17:45,673,0.00,10.41
11.6,18800,09380000,2018-07-26 18:00,671,0.00,10.45
11.6,18800,09380000,2018-07-26 18:15,671,0.00,10.45
11.6,18800,09380000,2018-07-26 18:30,666,0.00,10.44
11.6,18800,09380000,2018-07-26 18:45,669,0.00,10.44
11.6,18700,09380000,2018-07-26 19:00,674,0.00,10.43
11.5,18800,09380000,2018-07-26 19:15,674,0.00,10.45
11.5,18800,09380000,2018-07-26 19:30,674,0.00,10.44
11.5,18800,09380000,2018-07-26 19:45,671,0.00,10.45
11.4,18800,09380000,2018-07-26 20:00,675,0.00,10.44
11.4,18800,09380000,2018-07-26 20:15,672,0.00,10.45
11.3,18800,09380000,2018-07-26 20:30,671,0.00,10.45
11.3,18800,09380000,2018-07-26 20:45,678,0.00,10.44
11.2,18800,09380000,2018-07-26 21:00,679,0.00,10.45
11.2,18800,09380000,2018-07-26 21:15,679,0.00,10.44
11.2,18700,09380000,2018-07-26 21:30,678,0.00,10.43
11.1,18800,09380000,2018-07-26 21:45,678,0.00,10.44
11.1,18700,09380000,2018-07-26 22:00,678,0.00,10.42
11.0,18700,09380000,2018-07-26 22:15,678,0.00,10.42
11.0,18500,09380000,2018-07-26 22:30,679,0.00,10.39
11.0,18400,09380000,2018-07-26 22:45,676,0.00,10.37
11.0,18100,09380000,2018-07-26 23:00,674,0.00,10.33
11.0,18000,09380000,2018-07-26 23:15,680,0.00,10.30
10.9,17900,09380000,2018-07-26 23:30,671,0.00,10.28
10.9,17600,09380000,2018-07-26 23:45,668,0.00,10.23
