Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.3,11400,09380000,2018-07-16 00:00,674,0.00,8.98
11.2,11300,09380000,2018-07-16 00:15,674,0.00,8.97
11.2,11400,09380000,2018-07-16 00:30,671,0.00,8.98
11.2,11400,09380000,2018-07-16 00:45,675,0.00,8.98
11.1,11400,09380000,2018-07-16 01:00,677,0.00,8.98
11.1,11400,09380000,2018-07-16 01:15,676,0.00,8.99
11.1,11400,09380000,2018-07-16 01:30,676,0.00,8.98
11.0,11400,09380000,2018-07-16 01:45,676,0.00,8.98
11.0,11400,09380000,2018-07-16 02:00,677,0.00,8.98
10.9,11300,09380000,2018-07-16 02:15,676,0.00,8.97
10.9,11300,09380000,2018-07-16 02:30,676,0.00,8.97
10.9,11400,09380000,2018-07-16 02:45,676,0.00,8.98
10.8,11400,09380000,2018-07-16 03:00,676,0.00,8.98
10.8,11300,09380000,2018-07-16 03:15,676,0.00,8.97
10.7,11300,09380000,2018-07-16 03:30,677,0.00,8.96
10.7,11200,09380000,2018-07-16 03:45,675,0.00,8.94
10.7,11100,09380000,2018-07-16 04:00,676,0.00,8.92
10.6,11000,09380000,2018-07-16 04:15,676,0.00,8.90
10.6,11000,09380000,2018-07-16 04:30,676,0.00,8.88
10.5,11000,09380000,2018-07-16 04:45,677,0.00,8.88
10.5,10900,09380000,2018-07-16 05:00,676,0.00,8.86
10.5,10800,09380000,2018-07-16 05:15,676,0.00,8.85
10.4,10800,09380000,2018-07-16 05:30,677,0.00,8.84
10.4,10800,09380000,2018-07-16 05:45,676,0.00,8.84
10.4,10700,09380000,2018-07-16 06:00,677,0.00,8.82
10.4,10700,09380000,2018-07-16 06:15,676,0.00,8.81
10.4,10700,09380000,2018-07-16 06:30,676,0.00,8.81
10.4,10700,09380000,2018-07-16 06:45,676,0.00,8.81
10.4,10700,09380000,2018-07-16 07:00,676,0.00,8.82
10.4,10700,09380000,2018-07-16 07:15,675,0.00,8.81
10.4,10800,09380000,2018-07-16 07:30,674,0.00,8.84
10.5,10800,09380000,2018-07-16 07:45,673,0.00,8.85
10.5,11000,09380000,2018-07-16 08:00,673,0.00,8.88
10.6,11100,09380000,2018-07-16 08:15,673,0.00,8.92
10.6,11300,09380000,2018-07-16 08:30,673,0.00,8.96
10.6,11500,09380000,2018-07-16 08:45,672,0.00,9.01
10.6,11800,09380000,2018-07-16 09:00,671,0.00,9.08
10.7,12100,09380000,2018-07-16 09:15,669,0.00,9.14
10.8,12400,09380000,2018-07-16 09:30,670,0.00,9.21
10.8,12800,09380000,2018-07-16 09:45,670,0.00,9.29
10.8,13200,09380000,2018-07-16 10:00,670,0.00,9.38
10.8,13700,09380000,2018-07-16 10:15,671,0.00,9.48
10.8,14200,09380000,2018-07-16 10:30,672,0.00,9.58
10.8,14600,09380000,2018-07-16 10:45,672,0.00,9.68
10.9,15100,09380000,2018-07-16 11:00,671,0.00,9.76
10.9,15500,09380000,2018-07-16 11:15,673,0.00,9.85
10.9,15900,09380000,2018-07-16 11:30,672,0.00,9.93
11.0,16300,09380000,2018-07-16 11:45,674,0.00,10.00
11.0,16700,09380000,2018-07-16 12:00,673,0.00,10.07
11.0,17000,09380000,2018-07-16 12:15,674,0.00,10.12
11.0,17200,09380000,2018-07-16 12:30,674,0.00,10.16
11.1,17400,09380000,2018-07-16 12:45,674,0.00,10.20
11.1,17600,09380000,2018-07-16 13:00,674,0.00,10.23
11.1,17700,09380000,2018-07-16 13:15,672,0.00,10.26
11.2,18000,09380000,2018-07-16 13:30,674,0.00,10.30
11.2,18000,09380000,2018-07-16 13:45,673,0.00,10.31
11.2,18100,09380000,2018-07-16 14:00,672,0.00,10.33
11.3,18300,09380000,2018-07-16 14:15,671,0.00,10.36
11.3,18300,09380000,2018-07-16 14:30,670,0.00,10.36
11.4,18300,09380000,2018-07-16 14:45,670,0.00,10.36
11.4,18500,09380000,2018-07-16 15:00,669,0.00,10.39
11.4,18500,09380000,2018-07-16 15:15,668,0.00,10.39
11.4,18500,09380000,2018-07-16 15:30,668,0.00,10.39
11.4,18500,09380000,2018-07-16 15:45,668,0.00,10.40
11.4,18500,09380000,2018-07-16 16:00,669,0.00,10.40
11.4,18700,09380000,2018-07-16 16:15,670,0.00,10.42
11.4,18600,09380000,2018-07-16 16:30,668,0.00,10.41
11.4,18700,09380000,2018-07-16 16:45,670,0.00,10.42
11.4,18700,09380000,2018-07-16 17:00,672,0.00,10.42
11.4,18800,09380000,2018-07-16 17:15,672,0.00,10.44
11.3,18700,09380000,2018-07-16 17:30,674,0.00,10.43
11.3,18700,09380000,2018-07-16 17:45,676,0.00,10.42
11.3,18700,09380000,2018-07-16 18:00,675,0.00,10.42
11.2,18800,09380000,2018-07-16 18:15,677,0.00,10.44
11.2,18700,09380000,2018-07-16 18:30,676,0.00,10.43
11.2,18800,09380000,2018-07-16 18:45,683,0.00,10.45
11.1,18800,09380000,2018-07-16 19:00,681,0.00,10.44
11.1,18800,09380000,2018-07-16 19:15,680,0.00,10.44
11.1,18800,09380000,2018-07-16 19:30,680,0.00,10.44
11.0,18800,09380000,2018-07-16 19:45,679,0.00,10.44
11.0,18800,09380000,2018-07-16 20:00,677,0.00,10.44
10.9,18800,09380000,2018-07-16 20:15,679,0.00,10.45
10.9,18800,09380000,2018-07-16 20:30,677,0.00,10.44
10.9,18800,09380000,2018-07-16 20:45,679,0.00,10.44
10.8,18800,09380000,2018-07-16 21:00,679,0.00,10.44
10.8,18800,09380000,2018-07-16 21:15,679,0.00,10.44
10.8,18800,09380000,2018-07-16 21:30,680,0.00,10.45
10.8,18800,09380000,2018-07-16 21:45,679,0.00,10.44
10.7,18800,09380000,2018-07-16 22:00,679,0.00,10.44
10.7,18700,09380000,2018-07-16 22:15,680,0.00,10.43
10.7,18700,09380000,2018-07-16 22:30,678,0.00,10.43
10.6,18600,09380000,2018-07-16 22:45,678,0.00,10.41
10.6,18400,09380000,2018-07-16 23:00,678,0.00,10.38
10.6,18300,09380000,2018-07-16 23:15,677,0.00,10.36
10.6,18200,09380000,2018-07-16 23:30,676,0.00,10.34
10.6,18000,09380000,2018-07-16 23:45,675,0.00,10.30
