Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.4,11400,09380000,2018-07-15 00:00,672,0.00,8.98
11.4,11300,09380000,2018-07-15 00:15,674,0.00,8.97
11.3,11400,09380000,2018-07-15 00:30,674,0.00,8.98
11.3,11400,09380000,2018-07-15 00:45,674,0.00,8.99
11.2,11400,09380000,2018-07-15 01:00,675,0.00,8.98
11.2,11300,09380000,2018-07-15 01:15,676,0.00,8.97
11.2,11400,09380000,2018-07-15 01:30,677,0.00,8.98
11.1,11300,09380000,2018-07-15 01:45,674,0.00,8.97
11.1,11400,09380000,2018-07-15 02:00,678,0.00,8.98
11.0,11400,09380000,2018-07-15 02:15,673,0.00,8.98
11.0,11400,09380000,2018-07-15 02:30,675,0.00,8.98
11.0,11400,09380000,2018-07-15 02:45,678,0.00,8.98
10.9,11400,09380000,2018-07-15 03:00,681,0.00,8.99
10.8,11300,09380000,2018-07-15 03:15,682,0.00,8.97
10.8,11400,09380000,2018-07-15 03:30,682,0.00,8.98
10.8,11300,09380000,2018-07-15 03:45,682,0.00,8.97
10.7,11400,09380000,2018-07-15 04:00,682,0.00,8.98
10.7,11400,09380000,2018-07-15 04:15,682,0.00,8.98
10.7,11400,09380000,2018-07-15 04:30,682,0.00,8.98
10.7,11400,09380000,2018-07-15 04:45,681,0.00,8.98
10.6,11300,09380000,2018-07-15 05:00,684,0.00,8.97
10.6,11400,09380000,2018-07-15 05:15,684,0.00,8.99
10.6,11400,09380000,2018-07-15 05:30,682,0.00,8.98
10.6,11400,09380000,2018-07-15 05:45,681,0.00,8.98
10.6,11400,09380000,2018-07-15 06:00,681,0.00,8.98
10.6,11400,09380000,2018-07-15 06:15,680,0.00,8.98
10.6,11400,09380000,2018-07-15 06:30,679,0.00,8.98
10.5,11300,09380000,2018-07-15 06:45,680,0.00,8.97
10.6,11300,09380000,2018-07-15 07:00,677,0.00,8.97
10.6,11300,09380000,2018-07-15 07:15,673,0.00,8.97
10.6,11400,09380000,2018-07-15 07:30,671,0.00,8.98
10.6,11400,09380000,2018-07-15 07:45,669,0.00,8.98
10.6,11400,09380000,2018-07-15 08:00,674,0.00,8.98
10.6,11300,09380000,2018-07-15 08:15,668,0.00,8.97
10.6,11300,09380000,2018-07-15 08:30,669,0.00,8.97
10.6,11400,09380000,2018-07-15 08:45,670,0.00,8.99
10.7,11400,09380000,2018-07-15 09:00,666,0.00,8.99
10.8,11400,09380000,2018-07-15 09:15,672,0.00,8.98
10.8,11300,09380000,2018-07-15 09:30,672,0.00,8.97
10.8,11400,09380000,2018-07-15 09:45,671,0.00,8.98
10.9,11400,09380000,2018-07-15 10:00,670,0.00,8.98
10.9,11300,09380000,2018-07-15 10:15,670,0.00,8.97
11.0,11400,09380000,2018-07-15 10:30,670,0.00,8.98
11.0,11300,09380000,2018-07-15 10:45,669,0.00,8.97
11.1,11400,09380000,2018-07-15 11:00,669,0.00,8.98
11.2,11300,09380000,2018-07-15 11:15,668,0.00,8.97
11.2,11300,09380000,2018-07-15 11:30,668,0.00,8.97
11.3,11300,09380000,2018-07-15 11:45,667,0.00,8.96
11.4,11300,09380000,2018-07-15 12:00,664,0.00,8.97
11.4,11300,09380000,2018-07-15 12:15,664,0.00,8.97
11.4,11300,09380000,2018-07-15 12:30,663,0.00,8.97
11.5,11300,09380000,2018-07-15 12:45,663,0.00,8.97
11.6,11400,09380000,2018-07-15 13:00,662,0.00,8.98
11.6,11400,09380000,2018-07-15 13:15,661,0.00,8.98
11.7,11400,09380000,2018-07-15 13:30,661,0.00,8.98
11.7,11300,09380000,2018-07-15 13:45,659,0.00,8.97
11.8,11400,09380000,2018-07-15 14:00,659,0.00,8.98
11.8,11400,09380000,2018-07-15 14:15,659,0.00,8.98
11.8,11300,09380000,2018-07-15 14:30,659,0.00,8.97
11.8,11300,09380000,2018-07-15 14:45,658,0.00,8.97
11.8,11300,09380000,2018-07-15 15:00,656,0.00,8.97
11.8,11300,09380000,2018-07-15 15:15,654,0.00,8.97
11.9,11400,09380000,2018-07-15 15:30,655,0.00,8.98
11.9,11400,09380000,2018-07-15 15:45,654,0.00,8.98
11.9,11400,09380000,2018-07-15 16:00,654,0.00,8.98
11.9,11400,09380000,2018-07-15 16:15,657,0.00,8.98
12.0,11300,09380000,2018-07-15 16:30,656,0.00,8.97
12.0,11400,09380000,2018-07-15 16:45,658,0.00,8.99
12.0,11400,09380000,2018-07-15 17:00,656,0.00,8.99
12.0,11500,09380000,2018-07-15 17:15,660,0.00,9.00
12.0,11400,09380000,2018-07-15 17:30,660,0.00,8.99
12.0,11400,09380000,2018-07-15 17:45,660,0.00,8.99
12.0,11400,09380000,2018-07-15 18:00,661,0.00,8.99
11.9,11500,09380000,2018-07-15 18:15,662,0.00,9.00
11.9,11400,09380000,2018-07-15 18:30,662,0.00,8.98
11.9,11400,09380000,2018-07-15 18:45,661,0.00,8.98
11.9,11300,09380000,2018-07-15 19:00,664,0.00,8.97
11.9,11400,09380000,2018-07-15 19:15,664,0.00,8.99
11.9,11400,09380000,2018-07-15 19:30,665,0.00,8.98
11.8,11400,09380000,2018-07-15 19:45,665,0.00,8.99
11.8,11400,09380000,2018-07-15 20:00,667,0.00,8.99
11.8,11400,09380000,2018-07-15 20:15,662,0.00,8.99
11.8,11400,09380000,2018-07-15 20:30,663,0.00,8.98
11.7,11400,09380000,2018-07-15 20:45,668,0.00,8.98
11.7,11400,09380000,2018-07-15 21:00,669,0.00,8.99
11.7,11500,09380000,2018-07-15 21:15,672,0.00,9.00
11.7,11400,09380000,2018-07-15 21:30,665,0.00,8.98
11.6,11300,09380000,2018-07-15 21:45,672,0.00,8.97
11.6,11300,09380000,2018-07-15 22:00,672,0.00,8.97
11.6,11400,09380000,2018-07-15 22:15,672,0.00,8.98
11.5,11300,09380000,2018-07-15 22:30,670,0.00,8.97
11.5,11400,09380000,2018-07-15 22:45,673,0.00,8.98
11.4,11400,09380000,2018-07-15 23:00,674,0.00,8.98
11.4,11400,09380000,2018-07-15 23:15,675,0.00,8.98
11.4,11400,09380000,2018-07-15 23:30,675,0.00,8.99
11.3,11400,09380000,2018-07-15 23:45,676,0.00,8.99
