GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
1.23,96.3,09396100,2018-07-24 00:00,0.00,1.77
1.23,102,09396100,2018-07-24 00:15,0.00,1.79
1.23,119,09396100,2018-07-24 00:30,0.00,1.85
1.23,141,09396100,2018-07-24 00:45,0.00,1.92
1.23,162,09396100,2018-07-24 01:00,0.00,1.98
1.23,162,09396100,2018-07-24 01:15,0.00,1.98
1.23,162,09396100,2018-07-24 01:30,0.00,1.98
1.23,179,09396100,2018-07-24 01:45,0.00,2.03
1.23,214,09396100,2018-07-24 02:00,0.00,2.12
1.23,241,09396100,2018-07-24 02:15,0.00,2.18
1.23,283,09396100,2018-07-24 02:30,0.00,2.26
1.23,271,09396100,2018-07-24 02:45,0.00,2.24
1.23,374,09396100,2018-07-24 03:00,0.00,2.42
1.23,382,09396100,2018-07-24 03:15,0.00,2.43
1.23,461,09396100,2018-07-24 03:30,0.00,2.55
1.23,522,09396100,2018-07-24 03:45,0.00,2.63
1.23,588,09396100,2018-07-24 04:00,0.00,2.71
1.23,454,09396100,2018-07-24 04:15,0.00,2.54
1.23,461,09396100,2018-07-24 04:30,0.00,2.55
1.23,439,09396100,2018-07-24 04:45,0.00,2.52
1.23,446,09396100,2018-07-24 05:00,0.00,2.53
1.23,446,09396100,2018-07-24 05:15,0.00,2.53
1.23,398,09396100,2018-07-24 05:30,0.00,2.46
1.23,468,09396100,2018-07-24 05:45,0.00,2.56
1.23,491,09396100,2018-07-24 06:00,0.00,2.59
1.46,705,09396100,2018-07-24 06:15,0.00,2.85
1.49,779,09396100,2018-07-24 06:30,0.00,2.95
1.46,830,09396100,2018-07-24 06:44,,3.01
1.46,830,09396100,2018-07-24 06:45,0.00,3.01
1.36,795,09396100,2018-07-24 06:59,,2.97
1.36,795,09396100,2018-07-24 07:00,0.00,2.97
1.27,920,09396100,2018-07-24 07:15,0.00,3.10
1.25,849,09396100,2018-07-24 07:30,0.00,3.03
1.23,839,09396100,2018-07-24 07:45,0.00,3.02
1.23,804,09396100,2018-07-24 08:00,0.00,2.98
1.23,740,09396100,2018-07-24 08:15,0.00,2.90
1.23,804,09396100,2018-07-24 08:30,0.00,2.98
1.23,756,09396100,2018-07-24 08:45,0.00,2.92
1.23,748,09396100,2018-07-24 09:00,0.00,2.91
1.24,859,09396100,2018-07-24 09:15,0.00,3.04
1.23,719,09396100,2018-07-24 09:30,0.00,2.87
1.24,748,09396100,2018-07-24 09:45,0.00,2.91
1.23,756,09396100,2018-07-24 10:00,0.00,2.92
1.23,691,09396100,2018-07-24 10:15,0.00,2.83
1.23,740,09396100,2018-07-24 10:30,0.00,2.90
1.24,684,09396100,2018-07-24 10:45,0.00,2.82
1.24,712,09396100,2018-07-24 11:00,0.00,2.86
1.24,698,09396100,2018-07-24 11:15,0.00,2.84
1.24,733,09396100,2018-07-24 11:30,0.00,2.89
1.24,726,09396100,2018-07-24 11:45,0.00,2.88
1.24,740,09396100,2018-07-24 12:00,0.00,2.90
1.24,740,09396100,2018-07-24 12:15,0.00,2.90
1.24,546,09396100,2018-07-24 12:30,0.00,2.66
1.24,219,09396100,2018-07-24 12:45,0.00,2.13
1.24,41.1,09396100,2018-07-24 13:00,0.00,1.47
