GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
6.65,0.00,09400568,2018-07-21 00:00,0.00,6.81
6.64,0.00,09400568,2018-07-21 00:15,0.00,6.81
6.64,0.00,09400568,2018-07-21 00:30,0.00,6.80
6.61,0.00,09400568,2018-07-21 00:45,0.00,6.79
6.61,0.00,09400568,2018-07-21 01:00,0.00,6.79
6.61,0.00,09400568,2018-07-21 01:15,0.00,6.78
6.61,0.00,09400568,2018-07-21 01:30,0.00,6.78
6.62,0.00,09400568,2018-07-21 01:45,0.00,6.76
6.60,0.00,09400568,2018-07-21 02:00,0.00,6.77
6.61,0.00,09400568,2018-07-21 02:15,0.00,6.76
6.60,0.00,09400568,2018-07-21 02:30,0.00,6.75
6.60,0.00,09400568,2018-07-21 02:45,0.00,6.75
6.59,0.00,09400568,2018-07-21 03:00,0.00,6.74
6.60,0.00,09400568,2018-07-21 03:15,0.00,6.74
6.60,0.00,09400568,2018-07-21 03:30,0.00,6.74
6.60,0.00,09400568,2018-07-21 03:45,0.00,6.73
6.59,0.00,09400568,2018-07-21 04:00,0.00,6.73
6.59,0.00,09400568,2018-07-21 04:15,0.00,6.71
6.57,0.00,09400568,2018-07-21 04:30,0.00,6.71
6.58,0.00,09400568,2018-07-21 04:45,0.00,6.70
6.58,0.00,09400568,2018-07-21 05:00,0.00,6.70
6.56,0.00,09400568,2018-07-21 05:15,0.00,6.70
6.56,0.00,09400568,2018-07-21 05:30,0.00,6.69
6.55,0.00,09400568,2018-07-21 05:45,0.00,6.69
6.54,0.00,09400568,2018-07-21 06:00,0.00,6.68
6.54,0.00,09400568,2018-07-21 06:15,0.00,6.69
6.55,0.00,09400568,2018-07-21 06:30,0.00,6.67
6.54,0.00,09400568,2018-07-21 06:45,0.00,6.68
6.54,0.00,09400568,2018-07-21 07:00,0.00,6.68
6.54,0.00,09400568,2018-07-21 07:15,0.00,6.67
6.53,0.00,09400568,2018-07-21 07:30,0.00,6.67
6.52,0.00,09400568,2018-07-21 07:45,0.00,6.65
6.53,0.00,09400568,2018-07-21 08:00,0.00,6.67
6.52,0.00,09400568,2018-07-21 08:15,0.01,6.65
6.52,0.00,09400568,2018-07-21 08:30,0.00,6.66
6.52,0.00,09400568,2018-07-21 08:45,0.00,6.65
6.51,0.00,09400568,2018-07-21 09:00,0.00,6.64
6.50,0.00,09400568,2018-07-21 09:15,0.00,6.64
6.50,0.00,09400568,2018-07-21 09:30,0.00,6.64
6.49,0.00,09400568,2018-07-21 09:45,0.00,6.63
6.49,0.00,09400568,2018-07-21 10:00,0.00,6.63
6.49,0.00,09400568,2018-07-21 10:15,0.00,6.62
6.48,0.00,09400568,2018-07-21 10:30,0.00,6.63
6.48,0.00,09400568,2018-07-21 10:45,0.00,6.61
6.47,0.00,09400568,2018-07-21 11:00,0.00,6.62
6.47,0.00,09400568,2018-07-21 11:15,0.00,6.63
6.47,0.00,09400568,2018-07-21 11:30,0.00,6.63
6.48,0.00,09400568,2018-07-21 11:45,0.00,6.62
6.47,0.00,09400568,2018-07-21 12:00,0.00,6.62
6.47,0.00,09400568,2018-07-21 12:15,0.00,6.61
6.46,0.00,09400568,2018-07-21 12:30,0.00,6.61
6.46,0.00,09400568,2018-07-21 12:45,0.00,6.60
6.46,0.00,09400568,2018-07-21 13:00,0.00,6.59
6.45,0.00,09400568,2018-07-21 13:15,0.00,6.61
6.46,0.00,09400568,2018-07-21 13:30,0.00,6.60
6.45,0.00,09400568,2018-07-21 13:45,0.00,6.60
6.44,0.00,09400568,2018-07-21 14:00,0.00,6.59
6.44,0.00,09400568,2018-07-21 14:15,0.00,6.59
6.44,0.00,09400568,2018-07-21 14:30,0.00,6.59
6.44,0.00,09400568,2018-07-21 14:45,0.00,6.59
6.43,0.00,09400568,2018-07-21 15:00,0.00,6.59
6.43,0.00,09400568,2018-07-21 15:15,0.00,6.58
6.43,0.00,09400568,2018-07-21 15:30,0.00,6.58
6.43,0.00,09400568,2018-07-21 15:45,0.00,6.58
6.42,0.00,09400568,2018-07-21 16:00,0.00,6.58
6.43,0.00,09400568,2018-07-21 16:15,0.00,6.57
6.42,0.00,09400568,2018-07-21 16:30,0.00,6.57
6.42,0.00,09400568,2018-07-21 16:45,0.00,6.57
6.42,0.00,09400568,2018-07-21 17:00,0.00,6.58
6.41,0.00,09400568,2018-07-21 17:15,0.00,6.57
6.41,0.00,09400568,2018-07-21 17:30,0.00,6.57
6.41,0.00,09400568,2018-07-21 17:45,0.00,6.56
6.40,0.00,09400568,2018-07-21 18:00,0.00,6.56
6.40,0.00,09400568,2018-07-21 18:15,0.00,6.56
6.40,0.00,09400568,2018-07-21 18:30,0.00,6.56
6.40,0.00,09400568,2018-07-21 18:45,0.00,6.55
6.40,0.00,09400568,2018-07-21 19:00,0.00,6.55
6.40,0.00,09400568,2018-07-21 19:15,0.00,6.55
6.39,0.00,09400568,2018-07-21 19:30,0.00,6.55
6.39,0.00,09400568,2018-07-21 19:45,0.00,6.56
6.38,0.00,09400568,2018-07-21 20:00,0.00,6.55
6.38,0.00,09400568,2018-07-21 20:15,0.00,6.55
6.38,0.00,09400568,2018-07-21 20:30,0.00,6.55
6.37,0.00,09400568,2018-07-21 20:45,0.00,6.55
6.37,0.00,09400568,2018-07-21 21:00,0.00,6.54
6.37,0.00,09400568,2018-07-21 21:15,0.00,6.53
6.37,0.00,09400568,2018-07-21 21:30,0.00,6.53
6.37,0.00,09400568,2018-07-21 21:45,0.00,6.53
6.36,0.00,09400568,2018-07-21 22:00,0.00,6.52
6.36,0.00,09400568,2018-07-21 22:15,0.00,6.52
6.36,0.00,09400568,2018-07-21 22:30,0.00,6.53
6.36,0.00,09400568,2018-07-21 22:45,0.00,6.53
6.35,0.00,09400568,2018-07-21 23:00,0.00,6.51
6.35,0.00,09400568,2018-07-21 23:15,0.00,6.51
6.35,0.00,09400568,2018-07-21 23:30,0.00,6.51
6.35,0.00,09400568,2018-07-21 23:45,0.00,6.51
