GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
6.33,0.00,09400568,2018-07-23 00:00,0.00,6.51
6.33,0.00,09400568,2018-07-23 00:15,0.00,6.51
6.32,0.00,09400568,2018-07-23 00:30,0.00,6.51
6.34,0.00,09400568,2018-07-23 00:45,0.00,6.51
6.34,0.00,09400568,2018-07-23 01:00,0.00,6.51
6.30,0.00,09400568,2018-07-23 01:15,0.00,6.51
6.34,0.00,09400568,2018-07-23 01:30,0.00,6.51
6.32,0.00,09400568,2018-07-23 01:45,0.00,6.51
6.32,0.00,09400568,2018-07-23 02:00,0.00,6.51
6.30,0.00,09400568,2018-07-23 02:15,0.00,6.51
6.33,0.00,09400568,2018-07-23 02:30,0.00,6.51
6.32,0.00,09400568,2018-07-23 02:45,0.00,6.51
6.32,0.00,09400568,2018-07-23 03:00,0.00,6.51
6.33,0.00,09400568,2018-07-23 03:15,0.00,6.51
6.29,0.00,09400568,2018-07-23 03:30,0.00,6.51
6.29,0.00,09400568,2018-07-23 03:45,0.00,6.51
6.29,0.00,09400568,2018-07-23 04:00,0.00,6.51
6.30,0.00,09400568,2018-07-23 04:15,0.00,6.51
6.29,0.00,09400568,2018-07-23 04:30,0.00,6.51
6.29,0.00,09400568,2018-07-23 04:45,0.00,6.51
6.30,0.00,09400568,2018-07-23 05:00,0.00,6.51
6.31,0.00,09400568,2018-07-23 05:15,0.00,6.51
6.29,0.00,09400568,2018-07-23 05:30,0.00,6.51
6.30,0.00,09400568,2018-07-23 05:45,0.00,6.51
6.30,0.00,09400568,2018-07-23 06:00,0.00,6.51
6.30,0.00,09400568,2018-07-23 06:15,0.00,6.51
6.29,0.00,09400568,2018-07-23 06:30,0.00,6.51
6.31,0.00,09400568,2018-07-23 06:45,0.00,6.51
6.31,0.00,09400568,2018-07-23 07:00,0.00,6.51
6.30,0.00,09400568,2018-07-23 07:15,0.00,6.51
6.30,0.00,09400568,2018-07-23 07:30,0.00,6.51
6.30,0.00,09400568,2018-07-23 07:45,0.00,6.51
6.31,0.00,09400568,2018-07-23 08:00,0.00,6.51
6.31,0.00,09400568,2018-07-23 08:15,0.00,6.51
6.30,0.00,09400568,2018-07-23 08:30,0.00,6.51
6.30,0.00,09400568,2018-07-23 08:45,0.00,6.51
6.29,0.00,09400568,2018-07-23 09:00,0.00,6.51
6.30,0.00,09400568,2018-07-23 09:15,0.00,6.51
6.28,0.00,09400568,2018-07-23 09:30,0.00,6.51
6.31,0.00,09400568,2018-07-23 09:45,0.00,6.51
6.27,0.00,09400568,2018-07-23 10:00,0.00,6.51
6.31,0.00,09400568,2018-07-23 10:15,0.00,6.51
6.27,0.00,09400568,2018-07-23 10:30,0.00,6.51
6.28,0.00,09400568,2018-07-23 10:45,0.00,6.51
6.33,0.00,09400568,2018-07-23 11:00,0.00,6.51
6.27,0.00,09400568,2018-07-23 11:15,0.00,6.51
6.29,0.00,09400568,2018-07-23 11:30,0.00,6.51
6.27,0.00,09400568,2018-07-23 11:45,0.00,6.51
6.27,0.00,09400568,2018-07-23 12:00,0.00,6.60
