GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
5.82,0.00,09400568,2018-07-10 00:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 00:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 00:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 00:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 01:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 01:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 01:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 01:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 02:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 02:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 02:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 02:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 03:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 03:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 03:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 03:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 04:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 04:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 04:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 04:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 05:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 05:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 05:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 05:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 06:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 06:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 06:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 06:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 07:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 07:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 07:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 07:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 08:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 08:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 08:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 08:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 09:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 09:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 09:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 09:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 10:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 10:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 10:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 10:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 11:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 11:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 11:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 11:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 12:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 12:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 12:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 12:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 13:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 13:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 13:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 13:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 14:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 14:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 14:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 14:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 15:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 15:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 15:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 15:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 16:00,0.00,6.51
5.82,0.00,09400568,2018-07-10 16:15,0.00,6.51
5.82,0.00,09400568,2018-07-10 16:30,0.00,6.51
5.82,0.00,09400568,2018-07-10 16:45,0.00,6.51
5.82,0.00,09400568,2018-07-10 17:00,0.00,6.51
5.83,0.00,09400568,2018-07-10 17:15,0.00,6.52
5.83,0.00,09400568,2018-07-10 17:30,0.00,6.52
5.83,0.00,09400568,2018-07-10 17:45,0.00,6.52
5.83,0.00,09400568,2018-07-10 18:00,0.00,6.52
