GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
6.18,0.00,09400568,2018-07-25 00:00,0.00,6.51
6.18,0.00,09400568,2018-07-25 00:15,0.00,6.51
6.18,0.00,09400568,2018-07-25 00:30,0.00,6.51
6.19,0.00,09400568,2018-07-25 00:45,0.00,6.51
6.17,0.00,09400568,2018-07-25 01:00,0.00,6.51
6.20,0.00,09400568,2018-07-25 01:15,0.00,6.51
6.17,0.00,09400568,2018-07-25 01:30,0.00,6.51
6.19,0.00,09400568,2018-07-25 01:45,0.00,6.51
6.19,0.00,09400568,2018-07-25 02:00,0.00,6.51
6.20,0.00,09400568,2018-07-25 02:15,0.00,6.51
6.20,0.00,09400568,2018-07-25 02:30,0.00,6.51
6.21,0.00,09400568,2018-07-25 02:45,0.00,6.51
6.18,0.00,09400568,2018-07-25 03:00,0.00,6.51
6.20,0.00,09400568,2018-07-25 03:15,0.00,6.51
6.17,0.00,09400568,2018-07-25 03:30,0.00,6.51
6.20,0.00,09400568,2018-07-25 03:45,0.00,6.51
6.18,0.00,09400568,2018-07-25 04:00,0.00,6.51
6.20,0.00,09400568,2018-07-25 04:15,0.00,6.51
6.17,0.00,09400568,2018-07-25 04:30,0.00,6.51
6.20,0.00,09400568,2018-07-25 04:45,0.00,6.51
6.18,0.00,09400568,2018-07-25 05:00,0.00,6.51
6.20,0.00,09400568,2018-07-25 05:15,0.00,6.51
6.20,0.00,09400568,2018-07-25 05:30,0.00,6.51
6.19,0.00,09400568,2018-07-25 05:45,0.00,6.51
6.19,0.00,09400568,2018-07-25 06:00,0.00,6.51
6.18,0.00,09400568,2018-07-25 06:15,0.00,6.51
6.20,0.00,09400568,2018-07-25 06:30,0.00,6.51
6.19,0.00,09400568,2018-07-25 06:45,0.00,6.51
6.17,0.00,09400568,2018-07-25 07:00,0.00,6.51
6.18,0.00,09400568,2018-07-25 07:15,0.00,6.51
6.17,0.00,09400568,2018-07-25 07:30,0.00,6.51
6.17,0.00,09400568,2018-07-25 07:45,0.00,6.51
6.19,0.00,09400568,2018-07-25 08:00,0.00,6.51
6.18,0.00,09400568,2018-07-25 08:15,0.00,6.51
6.17,0.00,09400568,2018-07-25 08:30,0.00,6.51
6.18,0.00,09400568,2018-07-25 08:45,0.00,6.51
6.18,0.00,09400568,2018-07-25 09:00,0.00,6.51
6.17,0.00,09400568,2018-07-25 09:15,0.00,6.51
6.19,0.00,09400568,2018-07-25 09:30,0.00,6.51
6.18,0.00,09400568,2018-07-25 09:45,0.00,6.51
6.19,0.00,09400568,2018-07-25 10:00,0.00,6.51
6.18,0.00,09400568,2018-07-25 10:15,0.00,6.51
6.19,0.00,09400568,2018-07-25 10:30,0.00,6.51
6.19,0.00,09400568,2018-07-25 10:45,0.00,6.51
6.18,0.00,09400568,2018-07-25 11:00,0.00,6.51
6.18,0.00,09400568,2018-07-25 11:15,0.00,6.51
6.18,0.00,09400568,2018-07-25 11:30,0.00,6.51
6.14,0.00,09400568,2018-07-25 11:45,0.00,6.51
6.17,0.00,09400568,2018-07-25 12:00,0.00,6.51
6.15,0.00,09400568,2018-07-25 12:15,0.00,6.51
6.16,0.00,09400568,2018-07-25 12:30,0.00,6.51
6.16,0.00,09400568,2018-07-25 12:45,0.00,6.51
6.15,0.00,09400568,2018-07-25 13:00,0.00,6.51
6.15,0.00,09400568,2018-07-25 13:15,0.00,6.51
6.14,0.00,09400568,2018-07-25 13:30,0.00,6.51
6.15,0.00,09400568,2018-07-25 13:45,0.00,6.51
6.14,0.00,09400568,2018-07-25 14:00,0.00,6.51
6.41,0.00,09400568,2018-07-25 14:15,0.00,6.71
6.49,0.00,09400568,2018-07-25 14:30,0.00,6.75
6.50,0.00,09400568,2018-07-25 14:45,0.00,6.76
6.50,0.00,09400568,2018-07-25 15:00,0.00,6.78
6.54,0.00,09400568,2018-07-25 15:15,0.00,6.80
6.56,0.00,09400568,2018-07-25 15:30,0.00,6.80
6.57,0.00,09400568,2018-07-25 15:45,0.00,6.83
6.62,0.00,09400568,2018-07-25 16:00,0.00,6.87
6.64,0.00,09400568,2018-07-25 16:15,0.00,6.90
6.65,0.00,09400568,2018-07-25 16:30,0.00,6.93
6.68,0.00,09400568,2018-07-25 16:45,0.00,6.92
6.64,0.00,09400568,2018-07-25 17:00,0.00,6.91
6.62,0.00,09400568,2018-07-25 17:15,0.00,6.90
6.61,0.00,09400568,2018-07-25 17:30,0.00,6.88
6.62,0.00,09400568,2018-07-25 17:45,0.00,6.87
6.62,0.00,09400568,2018-07-25 18:00,0.00,6.87
6.60,0.00,09400568,2018-07-25 18:15,0.00,6.86
6.60,0.00,09400568,2018-07-25 18:30,0.00,6.85
6.60,0.00,09400568,2018-07-25 18:45,0.00,6.84
6.57,0.00,09400568,2018-07-25 19:00,0.00,6.84
6.58,0.00,09400568,2018-07-25 19:15,0.00,6.83
6.59,0.00,09400568,2018-07-25 19:30,0.00,6.83
6.57,0.00,09400568,2018-07-25 19:45,0.00,6.82
6.56,0.00,09400568,2018-07-25 20:00,0.00,6.82
6.56,0.00,09400568,2018-07-25 20:15,0.00,6.81
6.55,0.00,09400568,2018-07-25 20:30,0.00,6.82
6.57,0.00,09400568,2018-07-25 20:45,0.00,6.80
6.55,0.00,09400568,2018-07-25 21:00,0.00,6.81
6.57,0.00,09400568,2018-07-25 21:15,0.00,6.81
6.54,0.00,09400568,2018-07-25 21:30,0.00,6.80
6.55,0.00,09400568,2018-07-25 21:45,0.00,6.80
6.54,0.00,09400568,2018-07-25 22:00,0.00,6.79
6.54,0.00,09400568,2018-07-25 22:15,0.00,6.79
6.53,0.00,09400568,2018-07-25 22:30,0.00,6.77
6.53,0.00,09400568,2018-07-25 22:45,0.00,6.78
6.53,0.00,09400568,2018-07-25 23:00,0.00,6.80
6.53,0.00,09400568,2018-07-25 23:15,0.00,6.79
6.52,0.00,09400568,2018-07-25 23:30,0.00,6.78
6.54,0.00,09400568,2018-07-25 23:45,0.00,6.78
