GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
6.68,1.39,09474000,2018-07-05 00:00,0.00,3.64
6.68,1.39,09474000,2018-07-05 00:15,0.00,3.65
6.68,1.39,09474000,2018-07-05 00:30,0.00,3.64
6.68,1.39,09474000,2018-07-05 00:45,0.00,3.64
6.68,1.39,09474000,2018-07-05 01:00,0.00,3.63
6.68,1.39,09474000,2018-07-05 01:15,0.00,3.65
6.68,1.39,09474000,2018-07-05 01:30,0.00,3.64
6.68,1.39,09474000,2018-07-05 01:45,0.00,3.64
6.68,1.39,09474000,2018-07-05 02:00,0.00,3.64
6.68,1.39,09474000,2018-07-05 02:15,0.00,3.65
6.68,1.39,09474000,2018-07-05 02:30,0.00,3.63
6.68,1.39,09474000,2018-07-05 02:45,0.00,3.64
6.68,1.39,09474000,2018-07-05 03:00,0.00,3.64
6.68,1.39,09474000,2018-07-05 03:15,0.00,3.65
6.68,1.39,09474000,2018-07-05 03:30,0.00,3.65
6.68,1.39,09474000,2018-07-05 03:45,0.00,3.64
6.68,1.39,09474000,2018-07-05 04:00,0.00,3.65
6.68,1.39,09474000,2018-07-05 04:15,0.00,3.63
6.68,1.39,09474000,2018-07-05 04:30,0.00,3.64
6.68,1.39,09474000,2018-07-05 04:45,0.00,3.65
6.68,1.39,09474000,2018-07-05 05:00,0.00,3.64
6.68,1.39,09474000,2018-07-05 05:15,0.00,3.64
6.68,1.39,09474000,2018-07-05 05:30,0.00,3.64
6.68,1.39,09474000,2018-07-05 05:45,0.00,3.65
6.68,1.39,09474000,2018-07-05 06:00,0.00,3.65
6.68,1.39,09474000,2018-07-05 06:15,0.00,3.64
6.68,1.39,09474000,2018-07-05 06:30,0.00,3.65
6.67,1.08,09474000,2018-07-05 06:45,0.00,3.64
6.68,1.39,09474000,2018-07-05 07:00,0.00,3.64
6.68,1.39,09474000,2018-07-05 07:15,0.00,3.65
6.68,1.39,09474000,2018-07-05 07:30,0.00,3.64
6.68,1.39,09474000,2018-07-05 07:45,0.00,3.64
6.68,1.39,09474000,2018-07-05 08:00,0.00,3.65
6.68,1.39,09474000,2018-07-05 08:15,0.00,3.65
6.68,1.39,09474000,2018-07-05 08:30,0.00,3.64
6.68,1.39,09474000,2018-07-05 08:45,0.00,3.63
6.67,1.08,09474000,2018-07-05 09:00,0.00,3.65
6.67,1.08,09474000,2018-07-05 09:15,0.00,3.64
6.67,1.08,09474000,2018-07-05 09:30,0.00,3.64
6.67,1.08,09474000,2018-07-05 09:45,0.00,3.64
6.67,1.08,09474000,2018-07-05 10:00,0.00,3.64
6.68,1.39,09474000,2018-07-05 10:15,0.00,3.64
6.68,1.39,09474000,2018-07-05 10:30,0.00,3.64
6.68,1.39,09474000,2018-07-05 10:45,0.00,3.64
6.68,1.39,09474000,2018-07-05 11:00,0.00,3.63
6.68,1.39,09474000,2018-07-05 11:15,0.00,3.64
6.68,1.39,09474000,2018-07-05 11:30,0.00,3.63
6.68,1.39,09474000,2018-07-05 11:45,0.00,3.64
6.68,1.39,09474000,2018-07-05 12:00,0.00,3.64
6.68,1.39,09474000,2018-07-05 12:15,0.00,3.64
