GageHeight2,Flow,site_no,datetime,Precipitation,GageHeight
7.60,489,09394500,2018-07-20 00:00,0.00,7.54
7.66,499,09394500,2018-07-20 00:15,0.00,7.63
7.75,515,09394500,2018-07-20 00:30,0.00,7.71
7.83,530,09394500,2018-07-20 00:45,0.00,7.78
7.92,546,09394500,2018-07-20 01:00,0.00,7.87
7.96,553,09394500,2018-07-20 01:15,0.00,7.92
8.04,568,09394500,2018-07-20 01:30,0.00,8.00
8.12,583,09394500,2018-07-20 01:45,0.00,8.08
8.17,592,09394500,2018-07-20 02:00,0.00,8.15
8.27,610,09394500,2018-07-20 02:15,0.00,8.24
8.33,622,09394500,2018-07-20 02:30,0.00,8.30
8.41,637,09394500,2018-07-20 02:45,0.00,8.38
8.46,646,09394500,2018-07-20 03:00,0.00,8.44
8.51,656,09394500,2018-07-20 03:15,0.00,8.52
8.65,683,09394500,2018-07-20 03:30,0.00,8.58
8.66,685,09394500,2018-07-20 03:45,0.00,8.65
8.73,698,09394500,2018-07-20 04:00,0.00,8.73
8.79,710,09394500,2018-07-20 04:15,0.00,8.78
8.86,723,09394500,2018-07-20 04:30,0.00,8.86
8.93,737,09394500,2018-07-20 04:45,0.00,8.93
8.99,749,09394500,2018-07-20 05:00,0.00,8.98
9.07,765,09394500,2018-07-20 05:15,0.00,9.05
9.15,781,09394500,2018-07-20 05:30,0.00,9.09
9.21,793,09394500,2018-07-20 05:45,0.00,9.18
9.26,803,09394500,2018-07-20 06:00,0.00,9.23
9.33,817,09394500,2018-07-20 06:15,0.00,9.30
9.40,831,09394500,2018-07-20 06:30,0.00,9.37
9.43,837,09394500,2018-07-20 06:45,0.00,9.40
9.50,851,09394500,2018-07-20 07:00,0.00,9.48
9.53,858,09394500,2018-07-20 07:15,0.00,9.50
9.58,868,09394500,2018-07-20 07:30,0.00,9.53
9.63,878,09394500,2018-07-20 07:45,0.00,9.61
9.66,884,09394500,2018-07-20 08:00,0.00,9.63
9.70,892,09394500,2018-07-20 08:15,0.00,9.66
9.69,890,09394500,2018-07-20 08:30,0.00,9.70
9.73,898,09394500,2018-07-20 08:45,0.00,9.70
9.74,900,09394500,2018-07-20 09:00,0.00,9.70
9.74,900,09394500,2018-07-20 09:15,0.00,9.68
9.71,894,09394500,2018-07-20 09:30,0.00,9.70
9.70,892,09394500,2018-07-20 09:45,0.00,9.68
9.68,888,09394500,2018-07-20 10:00,0.00,9.65
9.64,880,09394500,2018-07-20 10:15,0.00,9.62
9.60,872,09394500,2018-07-20 10:30,0.00,9.56
9.55,862,09394500,2018-07-20 10:45,0.00,9.53
9.48,847,09394500,2018-07-20 11:00,0.00,9.44
9.37,825,09394500,2018-07-20 11:15,0.00,9.35
9.29,809,09394500,2018-07-20 11:30,0.00,9.23
9.15,781,09394500,2018-07-20 11:45,0.00,9.15
9.06,763,09394500,2018-07-20 12:00,0.00,9.06
8.92,735,09394500,2018-07-20 12:15,0.00,8.94
8.81,714,09394500,2018-07-20 12:30,0.00,8.78
8.66,685,09394500,2018-07-20 12:45,0.00,8.68
8.55,663,09394500,2018-07-20 13:00,0.00,8.54
8.42,639,09394500,2018-07-20 13:15,0.00,8.38
8.27,610,09394500,2018-07-20 13:30,0.00,8.25
8.14,586,09394500,2018-07-20 13:45,0.00,8.13
8.02,564,09394500,2018-07-20 14:00,0.00,7.98
7.92,546,09394500,2018-07-20 14:15,0.00,7.88
7.79,523,09394500,2018-07-20 14:30,0.00,7.74
7.69,505,09394500,2018-07-20 14:45,0.00,7.63
7.54,478,09394500,2018-07-20 15:00,0.00,7.49
7.43,457,09394500,2018-07-20 15:15,0.00,7.36
7.27,423,09394500,2018-07-20 15:30,0.00,7.22
7.20,409,09394500,2018-07-20 15:45,0.00,7.11
7.06,381,09394500,2018-07-20 16:00,0.00,7.02
6.96,361,09394500,2018-07-20 16:15,0.00,6.92
6.90,350,09394500,2018-07-20 16:30,0.00,6.85
6.84,338,09394500,2018-07-20 16:45,0.00,6.78
6.76,323,09394500,2018-07-20 17:00,0.00,6.70
6.69,309,09394500,2018-07-20 17:15,0.00,6.64
6.63,298,09394500,2018-07-20 17:30,0.00,6.58
6.59,291,09394500,2018-07-20 17:45,0.00,6.54
6.55,283,09394500,2018-07-20 18:00,0.00,6.52
6.54,282,09394500,2018-07-20 18:15,0.00,6.51
6.48,271,09394500,2018-07-20 18:30,0.00,6.49
6.45,265,09394500,2018-07-20 18:45,0.00,6.46
6.42,260,09394500,2018-07-20 19:00,0.00,6.46
6.39,254,09394500,2018-07-20 19:15,0.00,6.46
6.39,254,09394500,2018-07-20 19:30,0.00,6.46
6.36,249,09394500,2018-07-20 19:45,0.00,6.46
6.33,244,09394500,2018-07-20 20:00,0.00,6.46
6.34,246,09394500,2018-07-20 20:15,0.00,6.45
6.37,251,09394500,2018-07-20 20:30,0.00,6.45
6.41,258,09394500,2018-07-20 20:45,0.00,6.45
6.44,263,09394500,2018-07-20 21:00,0.00,6.44
6.48,271,09394500,2018-07-20 21:15,0.00,6.43
6.51,276,09394500,2018-07-20 21:30,0.00,6.43
6.51,276,09394500,2018-07-20 21:45,0.00,6.43
6.51,276,09394500,2018-07-20 22:00,0.00,6.43
6.50,274,09394500,2018-07-20 22:15,0.00,6.42
6.49,272,09394500,2018-07-20 22:30,0.00,6.42
6.49,272,09394500,2018-07-20 22:45,0.00,6.42
6.55,283,09394500,2018-07-20 23:00,0.00,6.46
6.62,296,09394500,2018-07-20 23:15,0.00,6.54
6.68,308,09394500,2018-07-20 23:30,0.00,6.62
6.74,319,09394500,2018-07-20 23:45,0.00,6.68
