Temp,Flow,site_no,datetime,Precipitation,GageHeight
80.6,0.00,09424900,2018-07-10 00:00,0.00,-0.13
80.1,0.00,09424900,2018-07-10 00:15,0.00,-0.13
79.9,0.00,09424900,2018-07-10 00:30,0.00,-0.13
81.2,0.00,09424900,2018-07-10 00:45,0.00,-0.13
82.2,0.00,09424900,2018-07-10 01:00,0.00,-0.13
81.6,0.00,09424900,2018-07-10 01:15,0.00,-0.13
80.2,0.00,09424900,2018-07-10 01:30,0.00,-0.13
79.3,0.00,09424900,2018-07-10 01:45,0.00,-0.13
79.1,0.00,09424900,2018-07-10 02:00,0.00,-0.13
78.9,0.00,09424900,2018-07-10 02:15,0.00,-0.13
77.9,0.00,09424900,2018-07-10 02:30,0.00,-0.13
77.1,0.00,09424900,2018-07-10 02:45,0.00,-0.13
76.5,0.00,09424900,2018-07-10 03:00,0.00,-0.13
77.1,0.00,09424900,2018-07-10 03:15,0.00,-0.13
76.2,0.00,09424900,2018-07-10 03:30,0.00,-0.13
76.0,0.00,09424900,2018-07-10 03:45,0.00,-0.13
75.8,0.00,09424900,2018-07-10 04:00,0.00,-0.13
75.6,0.00,09424900,2018-07-10 04:15,0.00,-0.13
75.1,0.00,09424900,2018-07-10 04:30,0.00,-0.13
74.6,0.00,09424900,2018-07-10 04:45,0.00,-0.13
75.3,0.00,09424900,2018-07-10 05:00,0.00,-0.13
74.7,0.00,09424900,2018-07-10 05:15,0.00,-0.13
75.2,0.00,09424900,2018-07-10 05:30,0.00,-0.13
74.9,0.00,09424900,2018-07-10 05:45,0.00,-0.13
75.0,0.00,09424900,2018-07-10 06:00,0.00,-0.13
75.6,0.00,09424900,2018-07-10 06:15,0.00,-0.13
77.1,0.00,09424900,2018-07-10 06:30,0.00,-0.13
78.5,0.00,09424900,2018-07-10 06:45,0.00,-0.13
78.0,0.00,09424900,2018-07-10 07:00,0.00,-0.13
79.0,0.00,09424900,2018-07-10 07:15,0.00,-0.13
83.2,0.00,09424900,2018-07-10 07:30,0.00,-0.13
84.4,0.00,09424900,2018-07-10 07:45,0.00,-0.13
84.4,0.00,09424900,2018-07-10 08:00,0.00,-0.13
87.3,0.00,09424900,2018-07-10 08:15,0.00,-0.13
88.7,0.00,09424900,2018-07-10 08:30,0.00,-0.13
89.5,0.00,09424900,2018-07-10 08:45,0.00,-0.13
92.3,0.00,09424900,2018-07-10 09:00,0.00,-0.13
93.2,0.00,09424900,2018-07-10 09:15,0.00,-0.13
92.6,0.00,09424900,2018-07-10 09:30,0.00,-0.12
93.9,0.00,09424900,2018-07-10 09:45,0.00,-0.12
93.7,0.00,09424900,2018-07-10 10:00,0.00,-0.12
93.3,0.00,09424900,2018-07-10 10:15,0.00,-0.12
95.2,0.00,09424900,2018-07-10 10:30,0.00,-0.12
95.2,0.00,09424900,2018-07-10 10:45,0.00,-0.12
95.0,0.00,09424900,2018-07-10 11:00,0.00,-0.12
94.6,0.00,09424900,2018-07-10 11:15,0.00,-0.12
95.4,0.00,09424900,2018-07-10 11:30,0.00,-0.12
96.7,0.00,09424900,2018-07-10 11:45,0.00,-0.12
95.7,0.00,09424900,2018-07-10 12:00,0.00,-0.12
96.6,0.00,09424900,2018-07-10 12:15,0.00,-0.12
97.4,0.00,09424900,2018-07-10 12:30,0.00,-0.12
97.4,0.00,09424900,2018-07-10 12:45,0.00,-0.12
95.9,0.00,09424900,2018-07-10 13:00,0.00,-0.12
96.4,0.00,09424900,2018-07-10 13:15,0.00,-0.12
98.5,0.00,09424900,2018-07-10 13:30,0.00,-0.12
97.5,0.00,09424900,2018-07-10 13:45,0.00,-0.12
96.7,0.00,09424900,2018-07-10 14:00,0.00,-0.12
98.7,0.00,09424900,2018-07-10 14:15,0.00,-0.12
96.9,0.00,09424900,2018-07-10 14:30,0.00,-0.12
98.1,0.00,09424900,2018-07-10 14:45,0.00,-0.12
97.4,0.00,09424900,2018-07-10 15:00,0.00,-0.12
99.3,0.00,09424900,2018-07-10 15:15,0.00,-0.12
99.8,0.00,09424900,2018-07-10 15:30,0.00,-0.12
100.2,0.00,09424900,2018-07-10 15:45,0.00,-0.12
99.0,0.00,09424900,2018-07-10 16:00,0.00,-0.12
97.3,0.00,09424900,2018-07-10 16:15,0.00,-0.12
98.0,0.00,09424900,2018-07-10 16:30,0.00,-0.12
97.3,0.00,09424900,2018-07-10 16:45,0.00,-0.12
99.5,0.00,09424900,2018-07-10 17:00,0.00,-0.12
97.1,0.00,09424900,2018-07-10 17:15,0.00,-0.12
96.4,0.00,09424900,2018-07-10 17:30,0.00,-0.12
94.5,0.00,09424900,2018-07-10 17:45,0.00,-0.12
86.7,0.00,09424900,2018-07-10 18:00,0.00,-0.13
84.5,0.00,09424900,2018-07-10 18:15,0.00,-0.13
81.0,0.00,09424900,2018-07-10 18:30,0.00,-0.13
81.0,0.00,09424900,2018-07-10 18:45,0.00,-0.13
81.4,0.00,09424900,2018-07-10 19:00,0.00,-0.13
82.4,0.00,09424900,2018-07-10 19:15,0.00,-0.13
82.0,0.00,09424900,2018-07-10 19:30,0.00,-0.13
79.8,0.00,09424900,2018-07-10 19:45,0.00,-0.13
77.3,0.00,09424900,2018-07-10 20:00,0.01,-0.13
77.7,0.00,09424900,2018-07-10 20:15,0.00,-0.13
78.0,0.00,09424900,2018-07-10 20:30,0.00,-0.13
78.4,0.00,09424900,2018-07-10 20:45,0.00,-0.13
79.3,0.00,09424900,2018-07-10 21:00,0.00,-0.13
79.5,0.00,09424900,2018-07-10 21:15,0.00,-0.13
79.4,0.00,09424900,2018-07-10 21:30,0.00,-0.13
79.7,0.00,09424900,2018-07-10 21:45,0.00,-0.13
78.7,0.00,09424900,2018-07-10 22:00,0.00,-0.13
80.5,0.00,09424900,2018-07-10 22:15,0.00,-0.13
80.1,0.00,09424900,2018-07-10 22:30,0.00,-0.13
78.9,0.00,09424900,2018-07-10 22:45,0.00,-0.13
78.5,0.00,09424900,2018-07-10 23:00,0.00,-0.13
79.7,0.00,09424900,2018-07-10 23:15,0.00,-0.13
80.0,0.00,09424900,2018-07-10 23:30,0.00,-0.13
80.6,0.00,09424900,2018-07-10 23:45,0.00,-0.13
