BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.02,09400815,2018-07-22 00:00,0.00,0.44
12.6,,09400815,2018-07-22 00:07,,
,0.02,09400815,2018-07-22 00:15,0.00,0.44
,0.02,09400815,2018-07-22 00:30,0.00,0.44
,0.02,09400815,2018-07-22 00:45,0.00,0.44
,0.02,09400815,2018-07-22 01:00,0.00,0.44
12.6,,09400815,2018-07-22 01:07,,
,0.02,09400815,2018-07-22 01:15,0.00,0.44
,0.00,09400815,2018-07-22 01:30,0.00,0.43
,0.02,09400815,2018-07-22 01:45,0.00,0.44
,0.02,09400815,2018-07-22 02:00,0.00,0.44
12.6,,09400815,2018-07-22 02:07,,
,0.02,09400815,2018-07-22 02:15,0.00,0.44
,0.02,09400815,2018-07-22 02:30,0.00,0.44
,0.02,09400815,2018-07-22 02:45,0.00,0.44
,0.02,09400815,2018-07-22 03:00,0.00,0.44
12.5,,09400815,2018-07-22 03:07,,
,0.02,09400815,2018-07-22 03:15,0.00,0.44
,0.02,09400815,2018-07-22 03:30,0.00,0.44
,0.02,09400815,2018-07-22 03:45,0.00,0.44
,0.02,09400815,2018-07-22 04:00,0.00,0.44
12.5,,09400815,2018-07-22 04:07,,
,0.02,09400815,2018-07-22 04:15,0.00,0.44
,0.02,09400815,2018-07-22 04:30,0.00,0.44
,0.02,09400815,2018-07-22 04:45,0.00,0.44
,0.02,09400815,2018-07-22 05:00,0.00,0.44
12.5,,09400815,2018-07-22 05:07,,
,0.02,09400815,2018-07-22 05:15,0.00,0.44
,0.02,09400815,2018-07-22 05:30,0.00,0.44
,0.02,09400815,2018-07-22 05:45,0.00,0.44
,0.02,09400815,2018-07-22 06:00,0.00,0.44
12.5,,09400815,2018-07-22 06:07,,
,0.02,09400815,2018-07-22 06:15,0.00,0.44
,0.02,09400815,2018-07-22 06:30,0.00,0.44
,0.02,09400815,2018-07-22 06:45,0.00,0.44
,0.00,09400815,2018-07-22 07:00,0.00,0.43
12.5,,09400815,2018-07-22 07:07,,
,0.00,09400815,2018-07-22 07:15,0.00,0.43
,0.02,09400815,2018-07-22 07:30,0.00,0.44
,0.00,09400815,2018-07-22 07:45,0.00,0.43
,0.00,09400815,2018-07-22 08:00,0.00,0.43
12.5,,09400815,2018-07-22 08:07,,
,0.00,09400815,2018-07-22 08:15,0.00,0.43
,0.00,09400815,2018-07-22 08:30,0.00,0.43
,0.00,09400815,2018-07-22 08:45,0.00,0.43
,0.02,09400815,2018-07-22 09:00,0.00,0.44
12.5,,09400815,2018-07-22 09:07,,
,0.00,09400815,2018-07-22 09:15,0.00,0.43
,0.02,09400815,2018-07-22 09:30,0.00,0.44
,0.02,09400815,2018-07-22 09:45,0.00,0.44
,0.00,09400815,2018-07-22 10:00,0.00,0.43
13.3,,09400815,2018-07-22 10:07,,
,0.00,09400815,2018-07-22 10:15,0.00,0.43
,0.00,09400815,2018-07-22 10:30,0.00,0.43
,0.00,09400815,2018-07-22 10:45,0.00,0.43
,0.00,09400815,2018-07-22 11:00,0.00,0.43
13.0,,09400815,2018-07-22 11:07,,
,0.00,09400815,2018-07-22 11:15,0.00,0.43
,0.00,09400815,2018-07-22 11:30,0.00,0.43
,0.00,09400815,2018-07-22 11:45,0.00,0.43
,0.00,09400815,2018-07-22 12:00,0.00,0.43
12.9,,09400815,2018-07-22 12:07,,
,0.00,09400815,2018-07-22 12:15,0.00,0.43
,0.00,09400815,2018-07-22 12:30,0.00,0.43
,0.00,09400815,2018-07-22 12:45,0.00,0.43
,0.00,09400815,2018-07-22 13:00,0.00,0.43
12.9,,09400815,2018-07-22 13:07,,
,0.00,09400815,2018-07-22 13:15,0.00,0.43
,0.00,09400815,2018-07-22 13:30,0.00,0.43
,0.00,09400815,2018-07-22 13:45,0.00,0.43
,0.00,09400815,2018-07-22 14:00,0.00,0.43
13.8,,09400815,2018-07-22 14:07,,
,0.00,09400815,2018-07-22 14:15,0.00,0.43
,0.00,09400815,2018-07-22 14:30,0.00,0.43
,0.00,09400815,2018-07-22 14:45,0.00,0.43
,0.00,09400815,2018-07-22 15:00,0.00,0.43
13.6,,09400815,2018-07-22 15:07,,
,0.00,09400815,2018-07-22 15:15,0.00,0.43
,0.00,09400815,2018-07-22 15:30,0.00,0.43
,0.00,09400815,2018-07-22 15:45,0.00,0.43
,0.00,09400815,2018-07-22 16:00,0.00,0.43
13.5,,09400815,2018-07-22 16:07,,
,0.00,09400815,2018-07-22 16:15,0.00,0.43
,0.00,09400815,2018-07-22 16:30,0.00,0.43
,0.00,09400815,2018-07-22 16:45,0.00,0.43
,0.00,09400815,2018-07-22 17:00,0.00,0.43
13.3,,09400815,2018-07-22 17:07,,
,0.00,09400815,2018-07-22 17:15,0.00,0.43
,0.00,09400815,2018-07-22 17:30,0.00,0.43
,0.00,09400815,2018-07-22 17:45,0.00,0.43
,0.00,09400815,2018-07-22 18:00,0.00,0.42
13.1,,09400815,2018-07-22 18:07,,
,0.00,09400815,2018-07-22 18:15,0.00,0.43
,0.00,09400815,2018-07-22 18:30,0.00,0.43
,0.00,09400815,2018-07-22 18:45,0.00,0.42
,0.00,09400815,2018-07-22 19:00,0.00,0.42
12.9,,09400815,2018-07-22 19:07,,
,0.00,09400815,2018-07-22 19:15,0.00,0.42
,0.00,09400815,2018-07-22 19:30,0.00,0.42
,0.00,09400815,2018-07-22 19:45,0.00,0.43
,0.00,09400815,2018-07-22 20:00,0.00,0.42
12.8,,09400815,2018-07-22 20:07,,
,0.00,09400815,2018-07-22 20:15,0.00,0.42
,0.00,09400815,2018-07-22 20:30,0.00,0.42
