BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.00,09400815,2018-07-12 00:00,0.00,-0.01
12.5,,09400815,2018-07-12 00:07,,
,0.00,09400815,2018-07-12 00:15,0.00,-0.01
,0.00,09400815,2018-07-12 00:30,0.00,-0.01
,0.00,09400815,2018-07-12 00:45,0.00,-0.01
,0.00,09400815,2018-07-12 01:00,0.00,-0.01
12.5,,09400815,2018-07-12 01:07,,
,0.00,09400815,2018-07-12 01:15,0.00,-0.01
,0.00,09400815,2018-07-12 01:30,0.00,-0.01
,0.00,09400815,2018-07-12 01:45,0.00,-0.01
,0.00,09400815,2018-07-12 02:00,0.00,-0.01
12.5,,09400815,2018-07-12 02:07,,
,0.00,09400815,2018-07-12 02:15,0.00,-0.01
,0.00,09400815,2018-07-12 02:30,0.00,-0.01
,0.00,09400815,2018-07-12 02:45,0.00,-0.01
,0.00,09400815,2018-07-12 03:00,0.00,-0.01
12.5,,09400815,2018-07-12 03:07,,
,0.00,09400815,2018-07-12 03:15,0.00,-0.01
,0.00,09400815,2018-07-12 03:30,0.00,-0.01
,0.00,09400815,2018-07-12 03:45,0.00,-0.01
,0.00,09400815,2018-07-12 04:00,0.00,-0.01
12.5,,09400815,2018-07-12 04:07,,
,0.00,09400815,2018-07-12 04:15,0.00,-0.01
,0.00,09400815,2018-07-12 04:30,0.00,-0.01
,0.00,09400815,2018-07-12 04:45,0.00,-0.01
,0.00,09400815,2018-07-12 05:00,0.00,-0.01
12.5,,09400815,2018-07-12 05:07,,
,0.00,09400815,2018-07-12 05:15,0.00,-0.01
,0.00,09400815,2018-07-12 05:30,0.00,-0.01
,0.00,09400815,2018-07-12 05:45,0.00,-0.01
,0.00,09400815,2018-07-12 06:00,0.00,-0.01
12.5,,09400815,2018-07-12 06:07,,
,0.00,09400815,2018-07-12 06:15,0.00,-0.01
,0.00,09400815,2018-07-12 06:30,0.00,-0.01
,0.00,09400815,2018-07-12 06:45,0.00,-0.01
,0.00,09400815,2018-07-12 07:00,0.00,-0.01
12.5,,09400815,2018-07-12 07:07,,
,0.00,09400815,2018-07-12 07:15,0.00,-0.01
,0.00,09400815,2018-07-12 07:30,0.00,-0.01
,0.00,09400815,2018-07-12 07:45,0.00,-0.01
,0.00,09400815,2018-07-12 08:00,0.00,-0.01
12.6,,09400815,2018-07-12 08:07,,
,0.00,09400815,2018-07-12 08:15,0.00,-0.01
,0.00,09400815,2018-07-12 08:30,0.00,-0.01
,0.00,09400815,2018-07-12 08:45,0.00,-0.01
,0.00,09400815,2018-07-12 09:00,0.00,-0.01
12.7,,09400815,2018-07-12 09:07,,
,0.00,09400815,2018-07-12 09:15,0.00,-0.01
,0.00,09400815,2018-07-12 09:30,0.00,-0.01
,0.00,09400815,2018-07-12 09:45,0.00,-0.01
,0.00,09400815,2018-07-12 10:00,0.00,-0.01
13.2,,09400815,2018-07-12 10:07,,
,0.00,09400815,2018-07-12 10:15,0.00,-0.01
,0.00,09400815,2018-07-12 10:30,0.00,-0.01
,0.00,09400815,2018-07-12 10:45,0.00,-0.01
,0.00,09400815,2018-07-12 11:00,0.00,-0.01
13.2,,09400815,2018-07-12 11:07,,
,0.00,09400815,2018-07-12 11:15,0.00,-0.01
,0.00,09400815,2018-07-12 11:30,0.00,-0.01
,0.00,09400815,2018-07-12 11:45,0.00,-0.01
,0.00,09400815,2018-07-12 12:00,0.00,-0.01
13.3,,09400815,2018-07-12 12:07,,
,0.00,09400815,2018-07-12 12:15,0.00,-0.01
,0.00,09400815,2018-07-12 12:30,0.00,-0.01
,0.00,09400815,2018-07-12 12:45,0.00,-0.01
,0.00,09400815,2018-07-12 13:00,0.00,-0.01
13.4,,09400815,2018-07-12 13:07,,
,0.00,09400815,2018-07-12 13:15,0.00,-0.01
,0.00,09400815,2018-07-12 13:30,0.00,-0.01
,0.00,09400815,2018-07-12 13:45,0.00,-0.01
,0.00,09400815,2018-07-12 14:00,0.00,-0.01
13.9,,09400815,2018-07-12 14:07,,
,0.00,09400815,2018-07-12 14:15,0.00,-0.01
,0.00,09400815,2018-07-12 14:30,0.00,-0.01
,0.00,09400815,2018-07-12 14:45,0.00,-0.01
,0.00,09400815,2018-07-12 15:00,0.00,-0.01
13.8,,09400815,2018-07-12 15:07,,
,0.00,09400815,2018-07-12 15:15,0.00,-0.01
,0.00,09400815,2018-07-12 15:30,0.00,-0.01
,0.00,09400815,2018-07-12 15:45,0.00,-0.01
,0.00,09400815,2018-07-12 16:00,0.00,-0.01
13.5,,09400815,2018-07-12 16:07,,
,0.00,09400815,2018-07-12 16:15,0.00,-0.01
,0.00,09400815,2018-07-12 16:30,0.00,-0.01
,0.00,09400815,2018-07-12 16:45,0.00,-0.01
,0.00,09400815,2018-07-12 17:00,0.00,-0.01
13.0,,09400815,2018-07-12 17:07,,
,0.00,09400815,2018-07-12 17:15,0.00,-0.01
,0.00,09400815,2018-07-12 17:30,0.00,-0.01
,0.00,09400815,2018-07-12 17:45,0.00,-0.01
,0.00,09400815,2018-07-12 18:00,0.00,-0.01
12.9,,09400815,2018-07-12 18:07,,
,0.00,09400815,2018-07-12 18:15,0.00,-0.01
,0.00,09400815,2018-07-12 18:30,0.00,-0.01
,0.00,09400815,2018-07-12 18:45,0.00,-0.01
,0.00,09400815,2018-07-12 19:00,0.00,-0.01
12.8,,09400815,2018-07-12 19:07,,
,0.00,09400815,2018-07-12 19:15,0.00,-0.01
,0.00,09400815,2018-07-12 19:30,0.00,-0.01
,0.00,09400815,2018-07-12 19:45,0.00,-0.01
,0.00,09400815,2018-07-12 20:00,0.00,-0.01
12.7,,09400815,2018-07-12 20:07,,
,0.00,09400815,2018-07-12 20:15,0.00,-0.01
,0.00,09400815,2018-07-12 20:30,0.00,-0.01
,0.00,09400815,2018-07-12 20:45,0.00,-0.01
,0.00,09400815,2018-07-12 21:00,0.00,-0.01
12.6,,09400815,2018-07-12 21:07,,
,0.00,09400815,2018-07-12 21:15,0.00,-0.01
,0.00,09400815,2018-07-12 21:30,0.00,-0.01
,0.00,09400815,2018-07-12 21:45,0.00,-0.01
,0.00,09400815,2018-07-12 22:00,0.00,-0.01
12.6,,09400815,2018-07-12 22:07,,
,0.00,09400815,2018-07-12 22:15,0.00,-0.01
,0.00,09400815,2018-07-12 22:30,0.00,-0.01
,0.00,09400815,2018-07-12 22:45,0.00,-0.01
,0.00,09400815,2018-07-12 23:00,0.00,-0.01
12.6,,09400815,2018-07-12 23:07,,
,0.00,09400815,2018-07-12 23:15,0.00,-0.01
,0.00,09400815,2018-07-12 23:30,0.00,-0.01
,0.00,09400815,2018-07-12 23:45,0.00,-0.01
