BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.02,09400815,2018-07-17 00:00,0.00,0.44
12.6,,09400815,2018-07-17 00:07,,
,0.02,09400815,2018-07-17 00:15,0.00,0.44
,0.02,09400815,2018-07-17 00:30,0.00,0.44
,0.02,09400815,2018-07-17 00:45,0.00,0.44
,0.02,09400815,2018-07-17 01:00,0.00,0.44
12.6,,09400815,2018-07-17 01:07,,
,0.02,09400815,2018-07-17 01:15,0.00,0.44
,0.02,09400815,2018-07-17 01:30,0.00,0.44
,0.02,09400815,2018-07-17 01:45,0.00,0.44
,0.02,09400815,2018-07-17 02:00,0.00,0.44
12.5,,09400815,2018-07-17 02:07,,
,0.02,09400815,2018-07-17 02:15,0.00,0.44
,0.02,09400815,2018-07-17 02:30,0.00,0.44
,0.02,09400815,2018-07-17 02:45,0.00,0.44
,0.02,09400815,2018-07-17 03:00,0.00,0.44
12.5,,09400815,2018-07-17 03:07,,
,0.02,09400815,2018-07-17 03:15,0.00,0.44
,0.02,09400815,2018-07-17 03:30,0.00,0.44
,0.02,09400815,2018-07-17 03:45,0.00,0.44
,0.02,09400815,2018-07-17 04:00,0.00,0.44
12.5,,09400815,2018-07-17 04:07,,
,0.02,09400815,2018-07-17 04:15,0.00,0.44
,0.02,09400815,2018-07-17 04:30,0.00,0.44
,0.02,09400815,2018-07-17 04:45,0.00,0.44
,0.02,09400815,2018-07-17 05:00,0.00,0.44
12.5,,09400815,2018-07-17 05:07,,
,0.02,09400815,2018-07-17 05:15,0.00,0.44
,0.02,09400815,2018-07-17 05:30,0.00,0.44
,0.02,09400815,2018-07-17 05:45,0.00,0.44
,0.00,09400815,2018-07-17 06:00,0.00,0.43
12.5,,09400815,2018-07-17 06:07,,
,0.02,09400815,2018-07-17 06:15,0.00,0.44
,0.00,09400815,2018-07-17 06:30,0.00,0.43
,0.02,09400815,2018-07-17 06:45,0.00,0.44
,0.00,09400815,2018-07-17 07:00,0.00,0.43
12.5,,09400815,2018-07-17 07:07,,
,0.02,09400815,2018-07-17 07:15,0.00,0.44
,0.02,09400815,2018-07-17 07:30,0.00,0.44
,0.02,09400815,2018-07-17 07:45,0.00,0.44
,0.02,09400815,2018-07-17 08:00,0.00,0.44
12.5,,09400815,2018-07-17 08:07,,
,0.02,09400815,2018-07-17 08:15,0.00,0.44
,0.02,09400815,2018-07-17 08:30,0.00,0.44
,0.02,09400815,2018-07-17 08:45,0.00,0.44
,0.02,09400815,2018-07-17 09:00,0.00,0.44
13.0,,09400815,2018-07-17 09:07,,
,0.00,09400815,2018-07-17 09:15,0.00,0.43
,0.02,09400815,2018-07-17 09:30,0.00,0.44
,0.00,09400815,2018-07-17 09:45,0.00,0.43
,0.02,09400815,2018-07-17 10:00,0.00,0.44
13.2,,09400815,2018-07-17 10:07,,
,0.00,09400815,2018-07-17 10:15,0.00,0.43
,0.00,09400815,2018-07-17 10:30,0.00,0.43
,0.00,09400815,2018-07-17 10:45,0.00,0.43
,0.02,09400815,2018-07-17 11:00,0.00,0.44
13.1,,09400815,2018-07-17 11:07,,
,0.00,09400815,2018-07-17 11:15,0.00,0.43
,0.02,09400815,2018-07-17 11:30,0.00,0.44
,0.02,09400815,2018-07-17 11:45,0.00,0.44
,0.00,09400815,2018-07-17 12:00,0.00,0.43
13.2,,09400815,2018-07-17 12:07,,
,0.00,09400815,2018-07-17 12:15,0.00,0.43
,0.00,09400815,2018-07-17 12:30,0.00,0.43
,0.00,09400815,2018-07-17 12:45,0.00,0.43
,0.00,09400815,2018-07-17 13:00,0.00,0.43
13.3,,09400815,2018-07-17 13:07,,
,0.00,09400815,2018-07-17 13:15,0.00,0.43
,0.00,09400815,2018-07-17 13:30,0.00,0.43
,0.00,09400815,2018-07-17 13:45,0.00,0.43
,0.00,09400815,2018-07-17 14:00,0.00,0.43
13.9,,09400815,2018-07-17 14:07,,
,0.02,09400815,2018-07-17 14:15,0.00,0.44
,0.02,09400815,2018-07-17 14:30,0.00,0.44
,0.00,09400815,2018-07-17 14:45,0.00,0.43
,0.02,09400815,2018-07-17 15:00,0.00,0.44
13.7,,09400815,2018-07-17 15:07,,
,0.00,09400815,2018-07-17 15:15,0.00,0.43
,0.00,09400815,2018-07-17 15:30,0.00,0.43
,0.02,09400815,2018-07-17 15:45,0.00,0.44
,0.00,09400815,2018-07-17 16:00,0.00,0.43
13.8,,09400815,2018-07-17 16:07,,
,0.02,09400815,2018-07-17 16:15,0.00,0.44
,0.00,09400815,2018-07-17 16:30,0.00,0.43
,0.00,09400815,2018-07-17 16:45,0.00,0.43
,0.00,09400815,2018-07-17 17:00,0.00,0.43
13.4,,09400815,2018-07-17 17:07,,
,0.00,09400815,2018-07-17 17:15,0.00,0.43
,0.00,09400815,2018-07-17 17:30,0.00,0.43
,0.00,09400815,2018-07-17 17:45,0.00,0.43
,0.00,09400815,2018-07-17 18:00,0.00,0.43
13.2,,09400815,2018-07-17 18:07,,
,0.00,09400815,2018-07-17 18:15,0.00,0.43
,0.00,09400815,2018-07-17 18:30,0.00,0.43
,0.00,09400815,2018-07-17 18:45,0.00,0.43
,0.00,09400815,2018-07-17 19:00,0.00,0.43
12.9,,09400815,2018-07-17 19:07,,
,0.00,09400815,2018-07-17 19:15,0.00,0.43
,0.00,09400815,2018-07-17 19:30,0.00,0.43
,0.00,09400815,2018-07-17 19:45,0.00,0.43
,0.00,09400815,2018-07-17 20:00,0.00,0.43
12.8,,09400815,2018-07-17 20:07,,
,0.00,09400815,2018-07-17 20:15,0.00,0.43
,0.00,09400815,2018-07-17 20:30,0.00,0.43
,0.00,09400815,2018-07-17 20:45,0.00,0.43
,0.00,09400815,2018-07-17 21:00,0.00,0.43
12.8,,09400815,2018-07-17 21:07,,
,0.00,09400815,2018-07-17 21:15,0.00,0.43
,0.00,09400815,2018-07-17 21:30,0.00,0.43
,0.00,09400815,2018-07-17 21:45,0.00,0.43
,0.00,09400815,2018-07-17 22:00,0.00,0.43
12.7,,09400815,2018-07-17 22:07,,
,0.00,09400815,2018-07-17 22:15,0.00,0.43
,0.00,09400815,2018-07-17 22:30,0.02,0.43
,0.02,09400815,2018-07-17 22:45,0.01,0.44
,0.05,09400815,2018-07-17 23:00,0.04,0.45
12.7,,09400815,2018-07-17 23:07,,
,0.05,09400815,2018-07-17 23:15,0.02,0.45
,0.05,09400815,2018-07-17 23:30,0.01,0.45
,0.07,09400815,2018-07-17 23:45,0.03,0.46
