BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.00,09400815,2018-07-27 00:00,0.00,0.35
12.6,,09400815,2018-07-27 00:07,,
,0.00,09400815,2018-07-27 00:15,0.00,0.35
,0.00,09400815,2018-07-27 00:30,0.00,0.35
,0.00,09400815,2018-07-27 00:45,0.00,0.35
,0.00,09400815,2018-07-27 01:00,0.00,0.35
12.6,,09400815,2018-07-27 01:07,,
,0.00,09400815,2018-07-27 01:15,0.00,0.35
,0.00,09400815,2018-07-27 01:30,0.00,0.35
,0.00,09400815,2018-07-27 01:45,0.00,0.35
,0.00,09400815,2018-07-27 02:00,0.00,0.35
12.6,,09400815,2018-07-27 02:07,,
,0.00,09400815,2018-07-27 02:15,0.00,0.35
,0.00,09400815,2018-07-27 02:30,0.00,0.35
,0.00,09400815,2018-07-27 02:45,0.00,0.35
,0.00,09400815,2018-07-27 03:00,0.00,0.35
12.5,,09400815,2018-07-27 03:07,,
,0.00,09400815,2018-07-27 03:15,0.00,0.35
,0.00,09400815,2018-07-27 03:30,0.00,0.35
,0.00,09400815,2018-07-27 03:45,0.00,0.35
,0.00,09400815,2018-07-27 04:00,0.00,0.35
12.5,,09400815,2018-07-27 04:07,,
,0.00,09400815,2018-07-27 04:15,0.00,0.35
,0.00,09400815,2018-07-27 04:30,0.00,0.35
,0.00,09400815,2018-07-27 04:45,0.00,0.35
,0.00,09400815,2018-07-27 05:00,0.00,0.35
12.5,,09400815,2018-07-27 05:07,,
,0.00,09400815,2018-07-27 05:15,0.00,0.35
,0.00,09400815,2018-07-27 05:30,0.00,0.34
,0.00,09400815,2018-07-27 05:45,0.00,0.35
,0.00,09400815,2018-07-27 06:00,0.00,0.35
12.5,,09400815,2018-07-27 06:07,,
,0.00,09400815,2018-07-27 06:15,0.00,0.35
,0.00,09400815,2018-07-27 06:30,0.00,0.35
,0.00,09400815,2018-07-27 06:45,0.00,0.35
,0.00,09400815,2018-07-27 07:00,0.00,0.34
12.5,,09400815,2018-07-27 07:07,,
,0.00,09400815,2018-07-27 07:15,0.00,0.34
,0.00,09400815,2018-07-27 07:30,0.00,0.35
,0.00,09400815,2018-07-27 07:45,0.00,0.35
,0.00,09400815,2018-07-27 08:00,0.00,0.34
12.5,,09400815,2018-07-27 08:07,,
,0.00,09400815,2018-07-27 08:15,0.00,0.34
,0.00,09400815,2018-07-27 08:30,0.00,0.34
,0.00,09400815,2018-07-27 08:45,0.00,0.34
,0.00,09400815,2018-07-27 09:00,0.00,0.34
12.8,,09400815,2018-07-27 09:07,,
,0.00,09400815,2018-07-27 09:15,0.00,0.34
,0.00,09400815,2018-07-27 09:30,0.00,0.34
,0.00,09400815,2018-07-27 09:45,0.00,0.34
,0.00,09400815,2018-07-27 10:00,0.00,0.34
13.4,,09400815,2018-07-27 10:07,,
,0.00,09400815,2018-07-27 10:15,0.00,0.34
,0.00,09400815,2018-07-27 10:30,0.00,0.34
,0.00,09400815,2018-07-27 10:45,0.00,0.34
,0.00,09400815,2018-07-27 11:00,0.00,0.34
13.1,,09400815,2018-07-27 11:07,,
,0.00,09400815,2018-07-27 11:15,0.00,0.34
,0.00,09400815,2018-07-27 11:30,0.00,0.34
,0.00,09400815,2018-07-27 11:45,0.00,0.34
,0.00,09400815,2018-07-27 12:00,0.00,0.34
13.1,,09400815,2018-07-27 12:07,,
,0.00,09400815,2018-07-27 12:15,0.00,0.34
,0.00,09400815,2018-07-27 12:30,0.00,0.34
,0.00,09400815,2018-07-27 12:45,0.00,0.34
,0.00,09400815,2018-07-27 13:00,0.00,0.34
13.5,,09400815,2018-07-27 13:07,,
,0.00,09400815,2018-07-27 13:15,0.09,0.38
,0.10,09400815,2018-07-27 13:30,0.12,0.47
,0.14,09400815,2018-07-27 13:45,0.08,0.49
,0.14,09400815,2018-07-27 14:00,0.01,0.49
13.0,,09400815,2018-07-27 14:07,,
,0.14,09400815,2018-07-27 14:15,0.03,0.49
,0.14,09400815,2018-07-27 14:30,0.02,0.49
,0.14,09400815,2018-07-27 14:45,0.01,0.49
,0.14,09400815,2018-07-27 15:00,0.01,0.49
12.8,,09400815,2018-07-27 15:07,,
,0.19,09400815,2018-07-27 15:15,0.08,0.51
,0.24,09400815,2018-07-27 15:30,0.09,0.53
,0.22,09400815,2018-07-27 15:45,0.02,0.52
,0.19,09400815,2018-07-27 16:00,0.01,0.51
12.9,,09400815,2018-07-27 16:07,,
