Temp,Flow,site_no,datetime,Precipitation,GageHeight
92.5,0.00,09424900,2018-07-27 00:00,0.00,0.02
91.7,0.00,09424900,2018-07-27 00:15,0.00,0.02
90.7,0.00,09424900,2018-07-27 00:30,0.00,0.02
90.5,0.00,09424900,2018-07-27 00:45,0.00,0.02
90.7,0.00,09424900,2018-07-27 01:00,0.00,0.02
93.1,0.00,09424900,2018-07-27 01:15,0.00,0.02
93.2,0.00,09424900,2018-07-27 01:30,0.00,0.02
94.3,0.00,09424900,2018-07-27 01:45,0.00,0.02
92.3,0.00,09424900,2018-07-27 02:00,0.00,0.02
91.4,0.00,09424900,2018-07-27 02:15,0.00,0.02
91.4,0.00,09424900,2018-07-27 02:30,0.00,0.02
91.3,0.00,09424900,2018-07-27 02:45,0.00,0.02
89.8,0.00,09424900,2018-07-27 03:00,0.00,0.02
89.7,0.00,09424900,2018-07-27 03:15,0.00,0.02
89.2,0.00,09424900,2018-07-27 03:30,0.00,0.02
88.3,0.00,09424900,2018-07-27 03:45,0.00,0.02
87.0,0.00,09424900,2018-07-27 04:00,0.00,0.02
85.7,0.00,09424900,2018-07-27 04:15,0.00,0.02
84.7,0.00,09424900,2018-07-27 04:30,0.00,0.01
83.9,0.00,09424900,2018-07-27 04:45,0.00,0.01
87.1,0.00,09424900,2018-07-27 05:00,0.00,0.01
88.4,0.00,09424900,2018-07-27 05:15,0.00,0.01
90.2,0.00,09424900,2018-07-27 05:30,0.00,0.01
89.6,0.00,09424900,2018-07-27 05:45,0.00,0.01
88.7,0.00,09424900,2018-07-27 06:00,0.00,0.01
90.7,0.00,09424900,2018-07-27 06:15,0.00,0.01
91.4,0.00,09424900,2018-07-27 06:30,0.00,0.02
93.1,0.00,09424900,2018-07-27 06:45,0.00,0.02
94.8,0.00,09424900,2018-07-27 07:00,0.00,0.02
96.2,0.00,09424900,2018-07-27 07:15,0.00,0.02
97.0,0.00,09424900,2018-07-27 07:30,0.00,0.02
97.9,0.00,09424900,2018-07-27 07:45,0.00,0.02
98.0,0.00,09424900,2018-07-27 08:00,0.00,0.02
99.3,0.00,09424900,2018-07-27 08:15,0.00,0.02
99.5,0.00,09424900,2018-07-27 08:30,0.00,0.02
100.6,0.00,09424900,2018-07-27 08:45,0.00,0.02
101.6,0.00,09424900,2018-07-27 09:00,0.00,0.02
101.4,0.00,09424900,2018-07-27 09:15,0.00,0.02
102.3,0.00,09424900,2018-07-27 09:30,0.00,0.02
101.6,0.00,09424900,2018-07-27 09:45,0.00,0.02
102.6,0.00,09424900,2018-07-27 10:00,0.00,0.02
105.4,0.00,09424900,2018-07-27 10:15,0.00,0.02
103.5,0.00,09424900,2018-07-27 10:30,0.00,0.02
102.7,0.00,09424900,2018-07-27 10:45,0.00,0.02
103.8,0.00,09424900,2018-07-27 11:00,0.00,0.02
105.3,0.00,09424900,2018-07-27 11:15,0.00,0.02
105.9,0.00,09424900,2018-07-27 11:30,0.00,0.02
108.1,0.00,09424900,2018-07-27 11:45,0.00,0.02
106.4,0.00,09424900,2018-07-27 12:00,0.00,0.02
108.0,0.00,09424900,2018-07-27 12:15,0.00,0.02
106.5,0.00,09424900,2018-07-27 12:30,0.00,0.02
108.8,0.00,09424900,2018-07-27 12:45,0.00,0.02
106.9,0.00,09424900,2018-07-27 13:00,0.00,0.02
108.5,0.00,09424900,2018-07-27 13:15,0.00,0.02
110.9,0.00,09424900,2018-07-27 13:30,0.00,0.02
109.9,0.00,09424900,2018-07-27 13:45,0.00,0.02
110.1,0.00,09424900,2018-07-27 14:00,0.00,0.02
110.2,0.00,09424900,2018-07-27 14:15,0.00,0.02
111.2,0.00,09424900,2018-07-27 14:30,0.00,0.02
109.9,0.00,09424900,2018-07-27 14:45,0.00,0.02
111.6,0.00,09424900,2018-07-27 15:00,0.00,0.02
111.4,0.00,09424900,2018-07-27 15:15,0.00,0.02
111.0,0.00,09424900,2018-07-27 15:30,0.00,0.02
111.1,0.00,09424900,2018-07-27 15:45,0.00,0.02
112.6,0.00,09424900,2018-07-27 16:00,0.00,0.02
111.5,0.00,09424900,2018-07-27 16:15,0.00,0.02
