Temp,Flow,site_no,datetime,Precipitation,GageHeight
77.8,0.00,09424900,2018-06-27 00:00,0.00,-0.13
77.2,0.00,09424900,2018-06-27 00:15,0.00,-0.13
76.1,0.00,09424900,2018-06-27 00:30,0.00,-0.13
75.2,0.00,09424900,2018-06-27 00:45,0.00,-0.13
74.8,0.00,09424900,2018-06-27 01:00,0.00,-0.13
73.3,0.00,09424900,2018-06-27 01:15,0.00,-0.13
72.6,0.00,09424900,2018-06-27 01:30,0.00,-0.13
72.0,0.00,09424900,2018-06-27 01:45,0.00,-0.13
72.8,0.00,09424900,2018-06-27 02:00,0.00,-0.13
71.9,0.00,09424900,2018-06-27 02:15,0.00,-0.13
72.1,0.00,09424900,2018-06-27 02:30,0.00,-0.13
71.2,0.00,09424900,2018-06-27 02:45,0.00,-0.13
69.8,0.00,09424900,2018-06-27 03:00,0.00,-0.13
68.5,0.00,09424900,2018-06-27 03:15,0.00,-0.13
67.6,0.00,09424900,2018-06-27 03:30,0.00,-0.13
68.2,0.00,09424900,2018-06-27 03:45,0.00,-0.13
68.5,0.00,09424900,2018-06-27 04:00,0.00,-0.13
66.9,0.00,09424900,2018-06-27 04:15,0.00,-0.13
66.9,0.00,09424900,2018-06-27 04:30,0.00,-0.13
68.4,0.00,09424900,2018-06-27 04:45,0.00,-0.13
68.9,0.00,09424900,2018-06-27 05:00,0.00,-0.13
69.0,0.00,09424900,2018-06-27 05:15,0.00,-0.13
68.2,0.00,09424900,2018-06-27 05:30,0.00,-0.13
69.7,0.00,09424900,2018-06-27 05:45,0.00,-0.13
69.7,0.00,09424900,2018-06-27 06:00,0.00,-0.13
69.4,0.00,09424900,2018-06-27 06:15,0.00,-0.13
70.0,0.00,09424900,2018-06-27 06:30,0.00,-0.13
72.9,0.00,09424900,2018-06-27 06:45,0.00,-0.13
75.1,0.00,09424900,2018-06-27 07:00,0.00,-0.13
77.3,0.00,09424900,2018-06-27 07:15,0.00,-0.13
79.6,0.00,09424900,2018-06-27 07:30,0.00,-0.13
81.3,0.00,09424900,2018-06-27 07:45,0.00,-0.13
84.0,0.00,09424900,2018-06-27 08:00,0.00,-0.13
87.7,0.00,09424900,2018-06-27 08:15,0.00,-0.13
93.7,0.00,09424900,2018-06-27 08:30,0.00,-0.13
98.7,0.00,09424900,2018-06-27 08:45,0.00,-0.12
100.7,0.00,09424900,2018-06-27 09:00,0.00,-0.12
101.2,0.00,09424900,2018-06-27 09:15,0.00,-0.12
